MAE_0_12h,MAE_0_24h,MAE_0_36h,MAE_0_6h,MAE_24_36h,RMSE_0_36h,absolute_energy_error_MWh_36h,area_code,bias_0_36h,energy_error_percent_36h,forecast_origin_local,forecast_origin_utc,forecast_rows,mean_actual_mw,mode,model_name,origin_id,origin_month,origin_weekday,p90_absolute_error,p95_absolute_error,signed_energy_error_MWh_36h,train_rows,weather_protocol,weather_source_package
205.98274914692766,170.05916908038085,169.13586325781478,160.94791965982486,167.28925161268265,206.97157049606443,3055.7221293156763,SE2,-84.88117025876882,5.388900482004226,2025-06-16T06:00:00+02:00,2025-06-16T04:00:00Z,36,1575.111111111111,L2_recursive_lags,P0056H_HGB_no_price,20250616T060000+0200,6,0,309.94037492541736,443.6120491778959,-3055.7221293156763,7960,actual_weather_proxy_LABB,P0056D
152.96305346998915,189.79296632194337,164.42301144527457,206.1238901303586,113.68310169193684,198.78461423803705,1009.8449293548256,SE2,-28.05124803763429,2.036141885141595,2025-06-21T06:00:00+02:00,2025-06-21T04:00:00Z,36,1377.6666666666667,L1_origin_known_fallback,P0056H_HGB_no_price,20250621T060000+0200,6,5,286.37768121600106,335.9228295222682,-1009.8449293548256,7996,actual_weather_proxy_LABB,P0056D
190.35778085062555,215.30466413015665,169.67058057167685,235.3559934360023,78.40241345471726,213.06473792192477,1213.7284036785568,SE2,-33.7146778799598,2.4472304292252534,2025-06-21T06:00:00+02:00,2025-06-21T04:00:00Z,36,1377.6666666666667,L2_recursive_lags,P0056H_HGB_no_price,20250621T060000+0200,6,5,325.6945991352309,358.778390192434,-1213.7284036785568,7996,actual_weather_proxy_LABB,P0056D
145.73919191123267,203.59038576677634,204.87267684445862,154.07261251346665,207.43725899982314,255.41774528431728,291.0500474029541,SE2,-8.08472353897125,0.5436631127355078,2025-06-26T06:00:00+02:00,2025-06-26T04:00:00Z,36,1487.0833333333333,L1_origin_known_fallback,P0056H_HGB_no_price,20250626T060000+0200,6,3,340.68794785560715,415.59841587841885,-291.0500474029541,8032,actual_weather_proxy_LABB,P0056D
137.63787734749695,178.40815045419185,183.62903081444964,160.0206490274976,194.0707915349652,224.44682719551088,1818.598471008263,SE2,-50.516624194674385,3.3970271243266335,2025-06-26T06:00:00+02:00,2025-06-26T04:00:00Z,36,1487.0833333333333,L2_recursive_lags,P0056H_HGB_no_price,20250626T060000+0200,6,3,323.635092411551,430.3363092388258,-1818.598471008263,8032,actual_weather_proxy_LABB,P0056D
234.85960602586897,240.53549763588958,199.82066319898726,119.69511550818856,118.39099432518263,250.10591651144404,4198.645928342958,SE2,116.62905356508226,8.24363058262577,2025-07-01T06:00:00+02:00,2025-07-01T04:00:00Z,36,1414.7777777777778,L1_origin_known_fallback,P0056H_HGB_no_price,20250701T060000+0200,7,1,398.2702381170318,432.9572804516602,4198.645928342958,8068,actual_weather_proxy_LABB,P0056D
186.9809763766749,173.57260698320508,176.15305622281156,107.10411679517767,181.31395470202452,208.3233212477438,848.5137009631144,SE2,23.56982502675322,1.665973653033681,2025-07-01T06:00:00+02:00,2025-07-01T04:00:00Z,36,1414.7777777777778,L2_recursive_lags,P0056H_HGB_no_price,20250701T060000+0200,7,1,282.2697554104103,325.8053871294124,848.5137009631144,8068,actual_weather_proxy_LABB,P0056D
318.6357590823049,244.87238386213645,224.75309609714333,243.3857691245622,184.51452056715712,267.32138271929597,7609.5911179626855,SE2,-211.37753105451893,13.300458144062862,2025-07-06T06:00:00+02:00,2025-07-06T04:00:00Z,36,1589.25,L1_origin_known_fallback,P0056H_HGB_no_price,20250706T060000+0200,7,6,431.8478521153678,493.19590470168515,-7609.5911179626855,8104,actual_weather_proxy_LABB,P0056D
247.7726479361722,230.90720205875084,205.13962430720346,152.89936296964436,153.60446880410876,236.10196072646977,7305.062068137173,SE2,-202.91839078158793,12.768185671328498,2025-07-06T06:00:00+02:00,2025-07-06T04:00:00Z,36,1589.25,L2_recursive_lags,P0056H_HGB_no_price,20250706T060000+0200,7,6,364.349201200038,402.1102010682779,-7305.062068137173,8104,actual_weather_proxy_LABB,P0056D
102.30478456212587,147.53347302378654,149.09386997452867,131.58557037758604,152.2146638760127,198.54165196806545,3843.1486008051215,SE2,106.75412780014238,7.955511718152525,2025-07-11T06:00:00+02:00,2025-07-11T04:00:00Z,36,1341.888888888889,L1_origin_known_fallback,P0056H_HGB_no_price,20250711T060000+0200,7,4,344.9326666258029,391.7942221098587,3843.1486008051215,8140,actual_weather_proxy_LABB,P0056D
112.73770585640396,136.0230927799947,124.235723649729,140.92725475864958,100.66098538919766,154.69253817775325,634.5533003479504,SE2,17.626480565220895,1.3135573825203908,2025-07-11T06:00:00+02:00,2025-07-11T04:00:00Z,36,1341.888888888889,L2_recursive_lags,P0056H_HGB_no_price,20250711T060000+0200,7,4,263.796102902832,309.4196253336204,634.5533003479504,8140,actual_weather_proxy_LABB,P0056D
83.82270693073366,120.66697881068377,100.57873078956969,104.00877731314681,60.40223474734152,135.65544936074897,500.26088771405193,SE2,-13.896135769834643,0.9161951718143144,2025-07-16T06:00:00+02:00,2025-07-16T04:00:00Z,36,1516.7222222222222,L1_origin_known_fallback,P0056H_HGB_no_price,20250716T060000+0200,7,2,175.57876816630608,215.3059124807308,-500.26088771405193,8176,actual_weather_proxy_LABB,P0056D
58.951124186830896,161.29813035902006,126.50902316176283,76.63189202916146,56.93080876724823,171.20516760277462,3845.9031307456753,SE2,-106.83064252071365,7.043520623320895,2025-07-16T06:00:00+02:00,2025-07-16T04:00:00Z,36,1516.7222222222222,L2_recursive_lags,P0056H_HGB_no_price,20250716T060000+0200,7,2,273.89844303062284,331.5057309760045,-3845.9031307456753,8176,actual_weather_proxy_LABB,P0056D
169.11548334172485,126.20976023569428,112.20255684337513,92.24514971638621,84.18815005873681,145.2280477499996,2994.16592524563,SE2,-83.17127570126793,5.589467453042171,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,36,1488.0,L1_origin_known_fallback,P0056H_HGB_no_price,20250721T060000+0200,7,0,279.2674998346324,310.2689627548787,-2994.16592524563,8212,actual_weather_proxy_LABB,P0056D
81.43813887291999,94.63136449251317,76.35315556064182,54.627025757139904,39.79673769689932,95.71477489658987,1491.0826561973008,SE2,-41.41896267214688,2.783532437644304,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,36,1488.0,L2_recursive_lags,P0056H_HGB_no_price,20250721T060000+0200,7,0,164.87010189562557,188.3596695454267,-1491.0826561973008,8212,actual_weather_proxy_LABB,P0056D
139.8142266805231,143.82417142833035,192.0449205093792,208.85596693570838,288.48641867147694,239.44341103723093,4086.8289023941907,SE2,113.52302506650558,9.101258022434951,2025-07-26T06:00:00+02:00,2025-07-26T04:00:00Z,36,1247.3333333333333,L1_origin_known_fallback,P0056H_HGB_no_price,20250726T060000+0200,7,5,377.5438696792845,488.38314645899624,4086.8289023941907,8248,actual_weather_proxy_LABB,P0056D
137.01596111308478,114.7212746298372,151.58727353376693,167.77410372227442,225.3192713416263,185.23020293600038,2661.1579280752194,SE2,73.92105355764551,5.926327115791954,2025-07-26T06:00:00+02:00,2025-07-26T04:00:00Z,36,1247.3333333333333,L2_recursive_lags,P0056H_HGB_no_price,20250726T060000+0200,7,5,319.7326583309409,348.49335788580464,2661.1579280752194,8248,actual_weather_proxy_LABB,P0056D
271.8015921651877,307.94515890392745,256.75619551986483,363.64248362063245,154.37826875173957,322.933896756293,8942.006463718957,SE2,248.38906843663756,20.105691880200016,2025-07-31T06:00:00+02:00,2025-07-31T04:00:00Z,36,1235.4166666666667,L1_origin_known_fallback,P0056H_HGB_no_price,20250731T060000+0200,7,3,559.5871416054791,653.2168441409782,8942.006463718957,8284,actual_weather_proxy_LABB,P0056D
192.49020135791056,216.80751224258225,159.00536531354186,206.89433620829288,43.401071455461135,212.51589903519172,4970.635213682639,SE2,138.0732003800735,11.176245561962089,2025-07-31T06:00:00+02:00,2025-07-31T04:00:00Z,36,1235.4166666666667,L2_recursive_lags,P0056H_HGB_no_price,20250731T060000+0200,7,3,349.8473594327312,412.2444176588914,4970.635213682639,8284,actual_weather_proxy_LABB,P0056D
109.7230590930248,126.10506573279065,171.66926143980027,120.05950248580837,262.79765285381944,234.19614622941376,2111.5184429242363,SE2,58.65329008122895,4.526104867796099,2025-08-10T06:00:00+02:00,2025-08-10T04:00:00Z,36,1295.888888888889,L1_origin_known_fallback,P0056H_HGB_no_price,20250810T060000+0200,8,6,408.11018680277004,432.48843733985257,2111.5184429242363,8355,actual_weather_proxy_LABB,P0056D
76.01242980837145,90.56677419823878,105.82077985617786,73.79016228365924,136.328791172056,143.246620430941,5.176115702735842,SE2,0.14378099174296544,0.011095163557266231,2025-08-10T06:00:00+02:00,2025-08-10T04:00:00Z,36,1295.888888888889,L2_recursive_lags,P0056H_HGB_no_price,20250810T060000+0200,8,6,214.5418379251945,243.3264626417298,5.176115702735842,8355,actual_weather_proxy_LABB,P0056D
170.0008002714792,150.241698004633,172.52847783343086,104.64183193115063,217.10203749102644,219.09344383785188,1673.9365248111499,SE2,-46.49823680030971,3.3646289015520288,2025-08-15T06:00:00+02:00,2025-08-15T04:00:00Z,36,1381.9722222222222,L1_origin_known_fallback,P0056H_HGB_no_price,20250815T060000+0200,8,4,347.93871185365435,363.8144378708151,-1673.9365248111499,8391,actual_weather_proxy_LABB,P0056D
164.47153487175336,152.97572402934023,158.4353465740696,71.09045508560503,169.35459166352828,214.09409444063502,1184.8255408140394,SE2,-32.911820578168275,2.381511006440151,2025-08-15T06:00:00+02:00,2025-08-15T04:00:00Z,36,1381.9722222222222,L2_recursive_lags,P0056H_HGB_no_price,20250815T060000+0200,8,4,312.9276807325364,426.9328237862844,-1184.8255408140394,8391,actual_weather_proxy_LABB,P0056D
233.03369164671122,199.39718783366234,195.19899656027118,227.20804458464707,186.80261401348875,228.8054892319079,5954.1976530159445,SE2,-165.39437925044282,10.099563485736486,2025-08-20T06:00:00+02:00,2025-08-20T04:00:00Z,36,1637.638888888889,L1_origin_known_fallback,P0056H_HGB_no_price,20250820T060000+0200,8,2,403.5793285979314,431.2831878015283,-5954.1976530159445,8427,actual_weather_proxy_LABB,P0056D
236.6398763349151,204.4841541314986,207.2145737836544,262.6572179967065,212.67541308796604,240.50801742508668,7443.553854864258,SE2,-206.76538485734093,12.625822839223574,2025-08-20T06:00:00+02:00,2025-08-20T04:00:00Z,36,1637.638888888889,L2_recursive_lags,P0056H_HGB_no_price,20250820T060000+0200,8,2,367.03450259929,436.30615726255667,-7443.553854864258,8427,actual_weather_proxy_LABB,P0056D
406.27227035914797,325.89832082619006,246.54852504288863,397.50888449160567,87.84893347628594,324.05152875094694,6443.182676494194,SE2,-178.9772965692829,10.312392247910042,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,36,1735.5555555555557,L1_origin_known_fallback,P0056H_HGB_no_price,20250825T060000+0200,8,0,552.0345555866046,647.9048337503679,-6443.182676494194,8463,actual_weather_proxy_LABB,P0056D
383.4280389495232,291.8389891047901,232.08019449987736,359.4809537423227,112.56260529005199,285.4844134418902,6668.4330134389165,SE2,-185.23425037330284,10.672908152110942,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,36,1735.5555555555557,L2_recursive_lags,P0056H_HGB_no_price,20250825T060000+0200,8,0,494.0706529656377,532.1977629036476,-6668.4330134389165,8463,actual_weather_proxy_LABB,P0056D
145.5027810525666,111.95435197040518,131.80191410945164,146.45801189400015,171.49703838754462,170.1383767590242,3174.1903911097834,SE2,88.17195530860535,6.1118521057278965,2025-08-30T06:00:00+02:00,2025-08-30T04:00:00Z,36,1442.638888888889,L1_origin_known_fallback,P0056H_HGB_no_price,20250830T060000+0200,8,5,309.12498789289555,350.1574746548819,3174.1903911097834,8499,actual_weather_proxy_LABB,P0056D
75.29813631090569,69.48157376002152,71.01888406964086,76.26560480217249,74.09350468887949,87.92518372693513,2053.1898395738535,SE2,-57.03305109927386,3.9533837288415397,2025-08-30T06:00:00+02:00,2025-08-30T04:00:00Z,36,1442.638888888889,L2_recursive_lags,P0056H_HGB_no_price,20250830T060000+0200,8,5,136.45194156065122,156.83480534935796,-2053.1898395738535,8499,actual_weather_proxy_LABB,P0056D
181.8486159243721,179.83315785931458,161.8468609855625,207.2188701447702,125.87426723805832,201.70483787726937,2.7789755579215125,SE2,-0.07719376549783243,0.005313731993425203,2025-09-04T06:00:00+02:00,2025-09-04T04:00:00Z,36,1452.7222222222222,L1_origin_known_fallback,P0056H_HGB_no_price,20250904T060000+0200,9,3,333.7802929899798,349.7209979461315,-2.7789755579215125,8535,actual_weather_proxy_LABB,P0056D
136.87904217570062,133.4910313763763,162.45116210575844,122.26314839001509,220.37142356452273,187.6375589356352,3366.4080697175596,SE2,-93.51133526993203,6.4369728664911845,2025-09-04T06:00:00+02:00,2025-09-04T04:00:00Z,36,1452.7222222222222,L2_recursive_lags,P0056H_HGB_no_price,20250904T060000+0200,9,3,246.7161212924551,375.0793231002023,-3366.4080697175596,8535,actual_weather_proxy_LABB,P0056D
121.1501244220886,141.86812339290077,140.057995837403,155.90885125348825,136.43774072640753,174.3668010279521,463.92860253332765,SE2,-12.886905625925667,0.846337935152743,2025-09-09T06:00:00+02:00,2025-09-09T04:00:00Z,36,1522.6666666666667,L1_origin_known_fallback,P0056H_HGB_no_price,20250909T060000+0200,9,1,337.9801872189305,359.0919738845099,-463.92860253332765,8571,actual_weather_proxy_LABB,P0056D
84.77862010786244,88.65779588905757,130.24526623349416,65.75406352380685,213.42020692236738,177.16925699235634,2686.777661987573,SE2,-74.63271283298819,4.90144786556402,2025-09-09T06:00:00+02:00,2025-09-09T04:00:00Z,36,1522.6666666666667,L2_recursive_lags,P0056H_HGB_no_price,20250909T060000+0200,9,1,276.74128173843144,395.82107777985175,-2686.777661987573,8571,actual_weather_proxy_LABB,P0056D
180.66351367022938,196.0983237552766,235.77225329827004,160.59657164786498,315.12011238425697,277.63718477643096,6871.736901690485,SE2,190.88158060251317,13.987983759496977,2025-09-19T06:00:00+02:00,2025-09-19T04:00:00Z,36,1364.611111111111,L1_origin_known_fallback,P0056H_HGB_no_price,20250919T060000+0200,9,4,391.8746466629791,563.3079497151716,6871.736901690485,8642,actual_weather_proxy_LABB,P0056D
86.19787827212689,156.20055830910852,170.15235652267586,58.030072216427584,198.0559529498104,217.77304436117163,4094.58410133711,SE2,113.7384472593638,8.33486158314764,2025-09-19T06:00:00+02:00,2025-09-19T04:00:00Z,36,1364.611111111111,L2_recursive_lags,P0056H_HGB_no_price,20250919T060000+0200,9,4,390.96903032731075,432.6850171273188,4094.58410133711,8642,actual_weather_proxy_LABB,P0056D
258.3708909972277,217.08728302072794,204.56271449084159,253.58963375797438,179.5135774310689,258.50922984757835,3292.1801768921578,SE2,-91.44944935811569,5.388712765397842,2025-09-24T06:00:00+02:00,2025-09-24T04:00:00Z,36,1697.0555555555557,L1_origin_known_fallback,P0056H_HGB_no_price,20250924T060000+0200,9,2,404.5626803117665,511.9443415577262,-3292.1801768921578,8678,actual_weather_proxy_LABB,P0056D
332.213032732188,249.3081091641634,234.70559819830422,266.2046268518287,205.50057626658597,287.59392052604494,3510.9138243704583,SE2,-97.52538401029057,5.746740800030213,2025-09-24T06:00:00+02:00,2025-09-24T04:00:00Z,36,1697.0555555555557,L2_recursive_lags,P0056H_HGB_no_price,20250924T060000+0200,9,2,435.87084981243606,551.4258806992473,-3510.9138243704583,8678,actual_weather_proxy_LABB,P0056D
177.51083640360525,162.72696032416536,155.8772944613094,88.31739905073425,142.1779627355974,196.88642491768528,3308.4809743367878,SE2,-91.90224928713297,5.766616656505303,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,36,1593.6944444444443,L1_origin_known_fallback,P0056H_HGB_no_price,20250929T060000+0200,9,0,355.9916754102145,414.44607715586454,-3308.4809743367878,8714,actual_weather_proxy_LABB,P0056D
153.45507308488396,149.61350243677896,155.51071901958528,124.41192478098526,167.3051521851979,197.94809536760894,2320.0209018169335,SE2,-64.44502505047024,4.043750373550161,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,36,1593.6944444444443,L2_recursive_lags,P0056H_HGB_no_price,20250929T060000+0200,9,0,302.22041369945157,429.724995992778,-2320.0209018169335,8714,actual_weather_proxy_LABB,P0056D
341.7450862657557,329.06224386454636,278.7729285513736,318.7165896470303,178.1942979250281,331.6701535921642,5810.217845241736,SE2,161.39494014560384,12.60241594057291,2025-10-04T06:00:00+02:00,2025-10-04T04:00:00Z,36,1280.6666666666667,L1_origin_known_fallback,P0056H_HGB_no_price,20251004T060000+0200,10,5,536.8216337734308,588.9540746402333,5810.217845241736,8750,actual_weather_proxy_LABB,P0056D
219.9005050411857,203.90821668225124,190.86610142583405,220.8728291803379,164.78187091299966,221.78547243009945,2511.905556837308,SE2,69.77515435659186,5.448346253768237,2025-10-04T06:00:00+02:00,2025-10-04T04:00:00Z,36,1280.6666666666667,L2_recursive_lags,P0056H_HGB_no_price,20251004T060000+0200,10,5,334.32468002649296,418.2704837634765,2511.905556837308,8750,actual_weather_proxy_LABB,P0056D
379.0978532358967,299.31884174256436,316.7747608650168,115.59565189157331,351.68659910992136,411.10659453590455,10459.654263630975,SE2,-290.54595176752713,18.533984696785637,2025-10-09T06:00:00+02:00,2025-10-09T04:00:00Z,36,1567.638888888889,L1_origin_known_fallback,P0056H_HGB_no_price,20251009T060000+0200,10,3,692.9986843848466,739.5416656292357,-10459.654263630975,8786,actual_weather_proxy_LABB,P0056D
239.3722421921308,190.9603765617652,201.7192315934433,106.94421988091808,223.23694165679944,261.6384886375859,5140.471684631331,SE2,-142.79088012864824,9.10865896098402,2025-10-09T06:00:00+02:00,2025-10-09T04:00:00Z,36,1567.638888888889,L2_recursive_lags,P0056H_HGB_no_price,20251009T060000+0200,10,3,461.5950300774439,506.3123160204702,-5140.471684631331,8786,actual_weather_proxy_LABB,P0056D
156.63018117762076,250.8027278453279,237.57488420038922,102.7978861399127,211.11919691051185,303.57455373054495,5547.5387149457965,SE2,154.09829763738355,10.689105213868853,2025-10-14T06:00:00+02:00,2025-10-14T04:00:00Z,36,1441.638888888889,L1_origin_known_fallback,P0056H_HGB_no_price,20251014T060000+0200,10,1,490.1987365321311,561.103144396375,5547.5387149457965,8822,actual_weather_proxy_LABB,P0056D
123.74912316514184,260.29530477724535,262.2470407231199,100.6498120845359,266.1505126148688,319.1133255602749,7519.271886101946,SE2,208.86866350283182,14.488278938133577,2025-10-14T06:00:00+02:00,2025-10-14T04:00:00Z,36,1441.638888888889,L2_recursive_lags,P0056H_HGB_no_price,20251014T060000+0200,10,1,533.6990879378196,573.5918773465005,7519.271886101946,8822,actual_weather_proxy_LABB,P0056D
411.2456269534852,390.5320263055717,319.5538704149594,283.0965892865288,177.5975586337347,376.52425077324807,9959.642010598793,SE2,-276.6567225166335,16.093790111656773,2025-10-19T06:00:00+02:00,2025-10-19T04:00:00Z,36,1719.0277777777778,L1_origin_known_fallback,P0056H_HGB_no_price,20251019T060000+0200,10,6,591.3193050525382,610.3277899576766,-9959.642010598793,8858,actual_weather_proxy_LABB,P0056D
162.2626569625409,144.19682766355848,149.88472033006468,54.45781407092981,161.26050566307725,177.77282786161706,3814.953230134597,SE2,-105.97092305929469,6.16458468148113,2025-10-19T06:00:00+02:00,2025-10-19T04:00:00Z,36,1719.0277777777778,L2_recursive_lags,P0056H_HGB_no_price,20251019T060000+0200,10,6,295.8012330461478,318.8039417266642,-3814.953230134597,8858,actual_weather_proxy_LABB,P0056D
195.9541773111538,232.77301852976188,226.2096531088346,255.56541327302736,213.08292226698003,260.8957437189711,4457.398977072095,SE2,123.81663825200235,8.587775464457643,2025-10-24T06:00:00+02:00,2025-10-24T04:00:00Z,36,1441.7777777777778,L1_origin_known_fallback,P0056H_HGB_no_price,20251024T060000+0200,10,4,417.9208045351895,445.95602220385297,4457.398977072095,8894,actual_weather_proxy_LABB,P0056D
91.1837849147567,232.62434345892336,213.24176631581344,133.92076653862668,174.47661202959367,264.25339166585206,5812.541109130696,SE2,161.45947525363056,11.198638080168573,2025-10-24T06:00:00+02:00,2025-10-24T04:00:00Z,36,1441.7777777777778,L2_recursive_lags,P0056H_HGB_no_price,20251024T060000+0200,10,4,419.5624695303252,445.9748556457871,5812.541109130696,8894,actual_weather_proxy_LABB,P0056D
224.76518680340294,245.40790176049987,227.95871607641513,221.23349323401297,193.06034470824565,255.05022701046414,7900.827099653776,SE2,-219.4674194348274,11.564442476074028,2025-10-29T06:00:00+01:00,2025-10-29T05:00:00Z,36,1897.7777777777778,L1_origin_known_fallback,P0056H_HGB_no_price,20251029T060000+0100,10,2,382.58672955814245,428.8715339479017,-7900.827099653776,8930,actual_weather_proxy_LABB,P0056D
157.51648520087227,157.7983999894668,151.4201822795655,167.34255912549733,138.66374685976308,175.1667321064185,5334.953354301273,SE2,-148.19314873059085,7.808772474094369,2025-10-29T06:00:00+01:00,2025-10-29T05:00:00Z,36,1897.7777777777778,L2_recursive_lags,P0056H_HGB_no_price,20251029T060000+0100,10,2,250.6275585807433,279.0939307096137,-5334.953354301273,8930,actual_weather_proxy_LABB,P0056D
364.29600267045106,314.11666160745705,299.007246550616,358.8483415855422,268.7884164369339,346.6648641781091,10641.235902429624,SE2,295.58988617860075,19.851570596279426,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,36,1489.0,L1_origin_known_fallback,P0056H_HGB_no_price,20251103T060000+0100,11,0,520.6388348686544,646.4924533332712,10641.235902429624,8966,actual_weather_proxy_LABB,P0056D
232.1768537566146,246.24257371092494,236.2292997024042,164.8291610166236,216.20275168536273,279.35830404979083,8298.93587372922,SE2,230.5259964924781,15.481933948453886,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,36,1489.0,L2_recursive_lags,P0056H_HGB_no_price,20251103T060000+0100,11,0,433.40899983355223,474.67748992208874,8298.93587372922,8966,actual_weather_proxy_LABB,P0056D
244.36635968430434,282.13284469052945,227.33147337342092,192.3376681828403,117.7287307392038,279.0661228796272,5027.264817162744,SE2,-139.6462449211873,8.493723080966994,2025-11-08T06:00:00+01:00,2025-11-08T05:00:00Z,36,1644.111111111111,L1_origin_known_fallback,P0056H_HGB_no_price,20251108T060000+0100,11,5,444.0418257990641,490.3110806303214,-5027.264817162744,9002,actual_weather_proxy_LABB,P0056D
203.15716668735513,197.42822908264665,184.78967959699844,195.0629118291064,159.5125806257021,230.95658962298378,1442.244699222858,SE2,40.06235275619061,2.436718083433902,2025-11-08T06:00:00+01:00,2025-11-08T05:00:00Z,36,1644.111111111111,L2_recursive_lags,P0056H_HGB_no_price,20251108T060000+0100,11,5,380.55652928536244,423.58224547096376,1442.244699222858,9002,actual_weather_proxy_LABB,P0056D
364.3450039294903,320.4740193634787,308.81620597682974,170.88258862183463,285.5005792035317,373.63880358574625,8904.028861002327,SE2,247.3341350278421,15.081094258231275,2025-11-13T06:00:00+01:00,2025-11-13T05:00:00Z,36,1640.0277777777778,L1_origin_known_fallback,P0056H_HGB_no_price,20251113T060000+0100,11,3,584.6741808692224,651.1510784401455,8904.028861002327,9038,actual_weather_proxy_LABB,P0056D
262.3249986189888,204.78475827239424,227.38167297857063,183.10667620124266,272.5755023909235,290.8168953240676,5579.457645064249,SE2,154.98493458511754,9.450140825975591,2025-11-13T06:00:00+01:00,2025-11-13T05:00:00Z,36,1640.0277777777778,L2_recursive_lags,P0056H_HGB_no_price,20251113T060000+0100,11,3,524.4317929916233,634.7541986433768,5579.457645064249,9038,actual_weather_proxy_LABB,P0056D
429.6424215089171,620.4887088411964,673.3040776948172,328.8699003077423,778.9348154020598,704.4557741271464,24238.94679701343,SE2,-673.3040776948172,29.358478230921527,2025-11-18T06:00:00+01:00,2025-11-18T05:00:00Z,36,2293.3888888888887,L1_origin_known_fallback,P0056H_HGB_no_price,20251118T060000+0100,11,1,895.1386044134586,932.873705376656,-24238.94679701343,9074,actual_weather_proxy_LABB,P0056D
237.78273189683838,308.1493640028472,312.988470393336,203.46390964296253,322.6666831743134,330.71340083619725,11267.58493416007,SE2,-312.988470393336,13.647422463312504,2025-11-18T06:00:00+01:00,2025-11-18T05:00:00Z,36,2293.3888888888887,L2_recursive_lags,P0056H_HGB_no_price,20251118T060000+0100,11,1,469.7495534172559,518.5644092092668,-11267.58493416007,9074,actual_weather_proxy_LABB,P0056D
241.64884809841695,378.40755947762455,372.3388496944405,179.92744904882332,360.20143012807256,423.33115055467306,13118.675915825406,SE2,-364.4076643284837,17.140305885813927,2025-11-23T06:00:00+01:00,2025-11-23T05:00:00Z,36,2126.027777777778,L1_origin_known_fallback,P0056H_HGB_no_price,20251123T060000+0100,11,6,627.4788845156314,704.859095540266,-13118.675915825406,9110,actual_weather_proxy_LABB,P0056D
112.73727443227521,205.9348446903842,269.9583257016113,85.79025576931838,398.00528772406534,301.15192972961347,8985.390863124703,SE2,-249.59419064235286,11.73993083492259,2025-11-23T06:00:00+01:00,2025-11-23T05:00:00Z,36,2126.027777777778,L2_recursive_lags,P0056H_HGB_no_price,20251123T060000+0100,11,6,426.55290212021794,449.3516576162339,-8985.390863124703,9110,actual_weather_proxy_LABB,P0056D
283.29727684172536,258.56807627491554,251.1288242866686,409.8973996466203,236.2503203101746,301.1629919232593,7808.717028750281,SE2,216.9088063541747,13.047800271943927,2025-11-28T06:00:00+01:00,2025-11-28T05:00:00Z,36,1662.4166666666667,L1_origin_known_fallback,P0056H_HGB_no_price,20251128T060000+0100,11,4,445.65396035733477,580.147988235282,7808.717028750281,9146,actual_weather_proxy_LABB,P0056D
176.41041104761572,341.54405329248294,385.1770643242212,221.07723336663204,472.44308638769735,438.26365664856286,13866.374315671972,SE2,385.1770643242212,23.169706611312133,2025-11-28T06:00:00+01:00,2025-11-28T05:00:00Z,36,1662.4166666666667,L2_recursive_lags,P0056H_HGB_no_price,20251128T060000+0100,11,4,659.0464830112938,703.5086493129915,13866.374315671972,9146,actual_weather_proxy_LABB,P0056D
403.0358659126939,332.3379858604146,355.331491452917,533.4737253352004,401.31850263792194,409.45936021180717,8663.073483668544,SE2,240.6409301019038,12.177442918459587,2025-12-03T06:00:00+01:00,2025-12-03T05:00:00Z,36,1976.1203703703702,L1_origin_known_fallback,P0056H_HGB_no_price,20251203T060000+0100,12,2,591.8736031974922,760.5667463631183,8663.073483668544,9182,actual_weather_proxy_LABB,P0056D
289.1626055402852,193.92656310236376,179.2845999927407,389.07607287734686,150.00067377349444,240.33080700712725,4585.720141393394,SE2,127.38111503870522,6.446020037475312,2025-12-03T06:00:00+01:00,2025-12-03T05:00:00Z,36,1976.1203703703702,L2_recursive_lags,P0056H_HGB_no_price,20251203T060000+0100,12,2,452.8227571595148,545.6777499900988,4585.720141393394,9182,actual_weather_proxy_LABB,P0056D
249.0862005694312,199.18441839124532,192.5065148130511,353.87703522805623,179.15070765666255,236.5956090133312,3454.7295234724006,SE2,95.96470898534533,5.053261386168241,2025-12-08T06:00:00+01:00,2025-12-08T05:00:00Z,36,1899.064814814815,L1_origin_known_fallback,P0056H_HGB_no_price,20251208T060000+0100,12,0,375.30060423498674,453.19934662658716,3454.7295234724006,9218,actual_weather_proxy_LABB,P0056D
121.7764092998179,99.71643000053142,114.89798988098654,195.5719836593835,145.26110964189672,145.29360744963523,2593.415498238537,SE2,72.0393193955154,3.793410252958625,2025-12-08T06:00:00+01:00,2025-12-08T05:00:00Z,36,1899.064814814815,L2_recursive_lags,P0056H_HGB_no_price,20251208T060000+0100,12,0,250.894226297557,281.0850584996587,2593.415498238537,9218,actual_weather_proxy_LABB,P0056D
