area_code,available_forecast_rows,elapsed_seconds,expected_forecast_rows,forecast_origin_utc,forecast_rows,mode,note,origin,phase,reason,shared_model,status,timestamp
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-10-19T06:00:00+02:00,test,,,done,2026-06-08T10:49:51Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-19T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:49:51Z
SE2,,1.0,,,36,L2_recursive_lags,,2025-10-19T06:00:00+02:00,test,,,done,2026-06-08T10:49:52Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:49:53Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-10-24T06:00:00+02:00,test,,,done,2026-06-08T10:49:53Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-24T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:49:53Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-10-24T06:00:00+02:00,test,,,done,2026-06-08T10:49:53Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-10-29T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:54Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-10-29T06:00:00+01:00,test,,,done,2026-06-08T10:49:54Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-10-29T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:54Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-10-29T06:00:00+01:00,test,,,done,2026-06-08T10:49:54Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:55Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-11-03T06:00:00+01:00,test,,,done,2026-06-08T10:49:55Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:55Z
SE2,,1.0,,,36,L2_recursive_lags,,2025-11-03T06:00:00+01:00,test,,,done,2026-06-08T10:49:56Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:57Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-11-08T06:00:00+01:00,test,,,done,2026-06-08T10:49:57Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:57Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-11-08T06:00:00+01:00,test,,,done,2026-06-08T10:49:57Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:58Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-11-13T06:00:00+01:00,test,,,done,2026-06-08T10:49:58Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:49:58Z
SE2,,1.0,,,36,L2_recursive_lags,,2025-11-13T06:00:00+01:00,test,,,done,2026-06-08T10:49:59Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:00Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-11-18T06:00:00+01:00,test,,,done,2026-06-08T10:50:00Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:00Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-11-18T06:00:00+01:00,test,,,done,2026-06-08T10:50:00Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:01Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-11-23T06:00:00+01:00,test,,,done,2026-06-08T10:50:01Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:01Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-11-23T06:00:00+01:00,test,,,done,2026-06-08T10:50:01Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-11-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:02Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-11-28T06:00:00+01:00,test,,,done,2026-06-08T10:50:02Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-11-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:02Z
SE2,,1.0,,,36,L2_recursive_lags,,2025-11-28T06:00:00+01:00,test,,,done,2026-06-08T10:50:03Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:04Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-12-03T06:00:00+01:00,test,,,done,2026-06-08T10:50:04Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:04Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-12-03T06:00:00+01:00,test,,,done,2026-06-08T10:50:04Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:05Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-12-08T06:00:00+01:00,test,,,done,2026-06-08T10:50:05Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:05Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-12-08T06:00:00+01:00,test,,,done,2026-06-08T10:50:05Z
SE2,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:07Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-12-13T06:00:00+01:00,test,,,done,2026-06-08T10:50:07Z
SE2,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-12-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:07Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-12-13T06:00:00+01:00,test,,,done,2026-06-08T10:50:07Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:08Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-12-18T06:00:00+01:00,test,,,done,2026-06-08T10:50:08Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:08Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-12-18T06:00:00+01:00,test,,,done,2026-06-08T10:50:08Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:09Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-12-23T06:00:00+01:00,test,,,done,2026-06-08T10:50:09Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-12-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:09Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-12-23T06:00:00+01:00,test,,,done,2026-06-08T10:50:09Z
SE2,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2025-12-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:11Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2025-12-28T06:00:00+01:00,test,,,done,2026-06-08T10:50:11Z
SE2,,2.0,,,,L2_recursive_lags,shared model fit reused,2025-12-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:11Z
SE2,,0.0,,,36,L2_recursive_lags,,2025-12-28T06:00:00+01:00,test,,,done,2026-06-08T10:50:11Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-02T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:12Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-01-02T06:00:00+01:00,test,,,done,2026-06-08T10:50:12Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-02T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:12Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-01-02T06:00:00+01:00,test,,,done,2026-06-08T10:50:12Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-07T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:13Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-01-07T06:00:00+01:00,test,,,done,2026-06-08T10:50:13Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-07T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:13Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-01-07T06:00:00+01:00,test,,,done,2026-06-08T10:50:14Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-12T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:15Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-01-12T06:00:00+01:00,test,,,done,2026-06-08T10:50:15Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-12T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:15Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-01-12T06:00:00+01:00,test,,,done,2026-06-08T10:50:15Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-17T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:16Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-01-17T06:00:00+01:00,test,,,done,2026-06-08T10:50:16Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-17T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:16Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-01-17T06:00:00+01:00,test,,,done,2026-06-08T10:50:16Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-22T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:17Z
SE2,,1.0,,,36,L1_origin_known_fallback,,2026-01-22T06:00:00+01:00,test,,,done,2026-06-08T10:50:18Z
SE2,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-01-22T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:18Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-01-22T06:00:00+01:00,test,,,done,2026-06-08T10:50:18Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-01-27T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:19Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-01-27T06:00:00+01:00,test,,,done,2026-06-08T10:50:19Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-01-27T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:19Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-01-27T06:00:00+01:00,test,,,done,2026-06-08T10:50:20Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-01T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:21Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-02-01T06:00:00+01:00,test,,,done,2026-06-08T10:50:21Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-01T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:21Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-02-01T06:00:00+01:00,test,,,done,2026-06-08T10:50:21Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-06T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:22Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-02-06T06:00:00+01:00,test,,,done,2026-06-08T10:50:22Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-06T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:22Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-02-06T06:00:00+01:00,test,,,done,2026-06-08T10:50:22Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-11T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:23Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-02-11T06:00:00+01:00,test,,,done,2026-06-08T10:50:23Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-11T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:23Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-02-11T06:00:00+01:00,test,,,done,2026-06-08T10:50:24Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-16T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:25Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-02-16T06:00:00+01:00,test,,,done,2026-06-08T10:50:25Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-16T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:25Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-02-16T06:00:00+01:00,test,,,done,2026-06-08T10:50:25Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-21T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:26Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-02-21T06:00:00+01:00,test,,,done,2026-06-08T10:50:26Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-21T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:26Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-02-21T06:00:00+01:00,test,,,done,2026-06-08T10:50:27Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-02-26T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:28Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-02-26T06:00:00+01:00,test,,,done,2026-06-08T10:50:28Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-02-26T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:28Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-02-26T06:00:00+01:00,test,,,done,2026-06-08T10:50:28Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:29Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-03-03T06:00:00+01:00,test,,,done,2026-06-08T10:50:29Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-03T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:29Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-03-03T06:00:00+01:00,test,,,done,2026-06-08T10:50:29Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:30Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-03-08T06:00:00+01:00,test,,,done,2026-06-08T10:50:30Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-08T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:30Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-03-08T06:00:00+01:00,test,,,done,2026-06-08T10:50:31Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:32Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-03-13T06:00:00+01:00,test,,,done,2026-06-08T10:50:32Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-13T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:32Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-03-13T06:00:00+01:00,test,,,done,2026-06-08T10:50:32Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:33Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-03-18T06:00:00+01:00,test,,,done,2026-06-08T10:50:33Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-18T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:33Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-03-18T06:00:00+01:00,test,,,done,2026-06-08T10:50:34Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:35Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-03-23T06:00:00+01:00,test,,,done,2026-06-08T10:50:35Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-23T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:35Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-03-23T06:00:00+01:00,test,,,done,2026-06-08T10:50:35Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-03-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:36Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-03-28T06:00:00+01:00,test,,,done,2026-06-08T10:50:36Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-03-28T06:00:00+01:00,train,,HGB_no_price,done,2026-06-08T10:50:36Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-03-28T06:00:00+01:00,test,,,done,2026-06-08T10:50:36Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:37Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-04-02T06:00:00+02:00,test,,,done,2026-06-08T10:50:37Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:37Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-04-02T06:00:00+02:00,test,,,done,2026-06-08T10:50:38Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:39Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-04-07T06:00:00+02:00,test,,,done,2026-06-08T10:50:39Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:39Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-04-07T06:00:00+02:00,test,,,done,2026-06-08T10:50:39Z
SE2,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:41Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-04-12T06:00:00+02:00,test,,,done,2026-06-08T10:50:41Z
SE2,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-04-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:41Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-04-12T06:00:00+02:00,test,,,done,2026-06-08T10:50:41Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:42Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-04-17T06:00:00+02:00,test,,,done,2026-06-08T10:50:42Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:42Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-04-17T06:00:00+02:00,test,,,done,2026-06-08T10:50:42Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:43Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-04-22T06:00:00+02:00,test,,,done,2026-06-08T10:50:43Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:43Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-04-22T06:00:00+02:00,test,,,done,2026-06-08T10:50:44Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-04-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:45Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-04-27T06:00:00+02:00,test,,,done,2026-06-08T10:50:45Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-04-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:45Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-04-27T06:00:00+02:00,test,,,done,2026-06-08T10:50:45Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:46Z
SE2,,1.0,,,36,L1_origin_known_fallback,,2026-05-02T06:00:00+02:00,test,,,done,2026-06-08T10:50:47Z
SE2,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-05-02T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:47Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-05-02T06:00:00+02:00,test,,,done,2026-06-08T10:50:47Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:48Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-05-07T06:00:00+02:00,test,,,done,2026-06-08T10:50:48Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-07T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:48Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-05-07T06:00:00+02:00,test,,,done,2026-06-08T10:50:48Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:49Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-05-12T06:00:00+02:00,test,,,done,2026-06-08T10:50:49Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-12T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:49Z
SE2,,1.0,,,36,L2_recursive_lags,,2026-05-12T06:00:00+02:00,test,,,done,2026-06-08T10:50:50Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:51Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-05-17T06:00:00+02:00,test,,,done,2026-06-08T10:50:51Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-17T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:51Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-05-17T06:00:00+02:00,test,,,done,2026-06-08T10:50:51Z
SE2,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:52Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-05-22T06:00:00+02:00,test,,,done,2026-06-08T10:50:52Z
SE2,,1.0,,,,L2_recursive_lags,shared model fit reused,2026-05-22T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:52Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-05-22T06:00:00+02:00,test,,,done,2026-06-08T10:50:52Z
SE2,,2.0,,,,L1_origin_known_fallback,shared model fit reused,2026-05-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:54Z
SE2,,0.0,,,36,L1_origin_known_fallback,,2026-05-27T06:00:00+02:00,test,,,done,2026-06-08T10:50:54Z
SE2,,2.0,,,,L2_recursive_lags,shared model fit reused,2026-05-27T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:50:54Z
SE2,,0.0,,,36,L2_recursive_lags,,2026-05-27T06:00:00+02:00,test,,,done,2026-06-08T10:50:54Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:02Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-06-01T06:00:00+02:00,test,,,done,2026-06-08T10:51:02Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-01T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:02Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-06-01T06:00:00+02:00,test,,,done,2026-06-08T10:51:02Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:03Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-06-06T06:00:00+02:00,test,,,done,2026-06-08T10:51:03Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-06T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:03Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-06-06T06:00:00+02:00,test,,,done,2026-06-08T10:51:03Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:04Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-06-11T06:00:00+02:00,test,,,done,2026-06-08T10:51:04Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-11T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:04Z
SE3,,1.0,,,36,L2_recursive_lags,,2025-06-11T06:00:00+02:00,test,,,done,2026-06-08T10:51:05Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:06Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-06-16T06:00:00+02:00,test,,,done,2026-06-08T10:51:06Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-16T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:06Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-06-16T06:00:00+02:00,test,,,done,2026-06-08T10:51:06Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:07Z
SE3,,0.0,,,36,L1_origin_known_fallback,,2025-06-21T06:00:00+02:00,test,,,done,2026-06-08T10:51:07Z
SE3,,1.0,,,,L2_recursive_lags,shared model fit reused,2025-06-21T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:07Z
SE3,,0.0,,,36,L2_recursive_lags,,2025-06-21T06:00:00+02:00,test,,,done,2026-06-08T10:51:07Z
SE3,,1.0,,,,L1_origin_known_fallback,shared model fit reused,2025-06-26T06:00:00+02:00,train,,HGB_no_price,done,2026-06-08T10:51:08Z
