forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_h,split,target_consumption_se4_mw,weather_proxy_label,pred_ExtraTrees_G4_calendar_load_lags_rollups_weather_proxy,pred_LightGBM_G4_calendar_load_lags_rollups_weather_proxy,pred_XGBoost_G4_calendar_load_lags_rollups_weather_proxy
2022-06-08T22:00:00Z,2022-06-08T21:00:00Z,2022-06-14T22:00:00Z,144,train,1887.570725,weather_actual_as_forecast_proxy,,,
2022-06-08T22:00:00Z,2022-06-08T21:00:00Z,2022-06-15T22:00:00Z,168,train,1880.10726,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-09T00:00:00Z,1,train,1798.883339,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-09T02:00:00Z,3,train,1777.988947,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-09T05:00:00Z,6,train,2357.568771,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-09T11:00:00Z,12,train,2497.770991,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-09T23:00:00Z,24,train,1778.466376,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-10T23:00:00Z,48,train,1702.125117,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-11T23:00:00Z,72,train,1672.980655,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-12T23:00:00Z,96,train,1769.863853,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-13T23:00:00Z,120,train,1920.433222,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-14T23:00:00Z,144,train,1827.320149,weather_actual_as_forecast_proxy,,,
2022-06-08T23:00:00Z,2022-06-08T22:00:00Z,2022-06-15T23:00:00Z,168,train,1826.250518,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-09T01:00:00Z,1,train,1795.672912,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-09T03:00:00Z,3,train,1833.700784,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-09T06:00:00Z,6,train,2461.733287,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-09T12:00:00Z,12,train,2494.059503,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-10T00:00:00Z,24,train,1753.196007,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-11T00:00:00Z,48,train,1667.878771,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-12T00:00:00Z,72,train,1660.956716,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-13T00:00:00Z,96,train,1750.733892,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-14T00:00:00Z,120,train,1889.675938,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-15T00:00:00Z,144,train,1804.832243,weather_actual_as_forecast_proxy,,,
2022-06-09T00:00:00Z,2022-06-08T23:00:00Z,2022-06-16T00:00:00Z,168,train,1811.864866,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-09T02:00:00Z,1,train,1777.988947,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-09T04:00:00Z,3,train,2091.211884,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-09T07:00:00Z,6,train,2464.425846,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-09T13:00:00Z,12,train,2473.032568,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-10T01:00:00Z,24,train,1747.738383,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-11T01:00:00Z,48,train,1667.669128,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-12T01:00:00Z,72,train,1658.147317,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-13T01:00:00Z,96,train,1762.279655,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-14T01:00:00Z,120,train,1862.293551,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-15T01:00:00Z,144,train,1804.905259,weather_actual_as_forecast_proxy,,,
2022-06-09T01:00:00Z,2022-06-09T00:00:00Z,2022-06-16T01:00:00Z,168,train,1805.872567,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-09T03:00:00Z,1,train,1833.700784,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-09T05:00:00Z,3,train,2357.568771,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-09T08:00:00Z,6,train,2502.884564,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-09T14:00:00Z,12,train,2406.672006,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-10T02:00:00Z,24,train,1728.971315,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-11T02:00:00Z,48,train,1589.854418,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-12T02:00:00Z,72,train,1579.895167,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-13T02:00:00Z,96,train,1748.160549,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-14T02:00:00Z,120,train,1857.573486,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-15T02:00:00Z,144,train,1768.453343,weather_actual_as_forecast_proxy,,,
2022-06-09T02:00:00Z,2022-06-09T01:00:00Z,2022-06-16T02:00:00Z,168,train,1748.012553,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-09T04:00:00Z,1,train,2091.211884,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-09T06:00:00Z,3,train,2461.733287,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-09T09:00:00Z,6,train,2533.825006,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-09T15:00:00Z,12,train,2385.682962,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-10T03:00:00Z,24,train,1795.848519,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-11T03:00:00Z,48,train,1591.6245,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-12T03:00:00Z,72,train,1549.141485,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-13T03:00:00Z,96,train,1810.255956,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-14T03:00:00Z,120,train,1920.513807,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-15T03:00:00Z,144,train,1829.238962,weather_actual_as_forecast_proxy,,,
2022-06-09T03:00:00Z,2022-06-09T02:00:00Z,2022-06-16T03:00:00Z,168,train,1799.410742,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-09T05:00:00Z,1,train,2357.568771,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-09T07:00:00Z,3,train,2464.425846,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-09T10:00:00Z,6,train,2494.405975,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-09T16:00:00Z,12,train,2309.205063,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-10T04:00:00Z,24,train,2083.976256,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-11T04:00:00Z,48,train,1648.783204,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-12T04:00:00Z,72,train,1593.766411,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-13T04:00:00Z,96,train,2126.581814,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-14T04:00:00Z,120,train,2211.457568,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-15T04:00:00Z,144,train,2104.658292,weather_actual_as_forecast_proxy,,,
2022-06-09T04:00:00Z,2022-06-09T03:00:00Z,2022-06-16T04:00:00Z,168,train,2077.076033,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-09T06:00:00Z,1,train,2461.733287,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-09T08:00:00Z,3,train,2502.884564,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-09T11:00:00Z,6,train,2497.770991,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-09T17:00:00Z,12,train,2290.750026,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-10T05:00:00Z,24,train,2396.708692,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-11T05:00:00Z,48,train,1750.732256,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-12T05:00:00Z,72,train,1661.941435,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-13T05:00:00Z,96,train,2387.181902,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-14T05:00:00Z,120,train,2492.851492,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-15T05:00:00Z,144,train,2372.521942,weather_actual_as_forecast_proxy,,,
2022-06-09T05:00:00Z,2022-06-09T04:00:00Z,2022-06-16T05:00:00Z,168,train,2316.043179,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-09T07:00:00Z,1,train,2464.425846,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-09T09:00:00Z,3,train,2533.825006,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-09T12:00:00Z,6,train,2494.059503,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-09T18:00:00Z,12,train,2252.740988,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-10T06:00:00Z,24,train,2472.361187,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-11T06:00:00Z,48,train,1877.97859,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-12T06:00:00Z,72,train,1781.725558,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-13T06:00:00Z,96,train,2457.201167,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-14T06:00:00Z,120,train,2511.941414,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-15T06:00:00Z,144,train,2469.673448,weather_actual_as_forecast_proxy,,,
2022-06-09T06:00:00Z,2022-06-09T05:00:00Z,2022-06-16T06:00:00Z,168,train,2429.70125,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-09T08:00:00Z,1,train,2502.884564,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-09T10:00:00Z,3,train,2494.405975,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-09T13:00:00Z,6,train,2473.032568,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-09T19:00:00Z,12,train,2184.427517,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-10T07:00:00Z,24,train,2513.403538,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-11T07:00:00Z,48,train,1966.559054,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-12T07:00:00Z,72,train,1880.039109,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-13T07:00:00Z,96,train,2492.517107,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-14T07:00:00Z,120,train,2543.667036,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-15T07:00:00Z,144,train,2477.428994,weather_actual_as_forecast_proxy,,,
2022-06-09T07:00:00Z,2022-06-09T06:00:00Z,2022-06-16T07:00:00Z,168,train,2421.966331,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-09T09:00:00Z,1,train,2533.825006,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-09T11:00:00Z,3,train,2497.770991,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-09T14:00:00Z,6,train,2406.672006,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-09T20:00:00Z,12,train,2148.605124,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-10T08:00:00Z,24,train,2510.520423,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-11T08:00:00Z,48,train,2033.263832,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-12T08:00:00Z,72,train,1997.978337,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-13T08:00:00Z,96,train,2549.843859,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-14T08:00:00Z,120,train,2579.168287,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-15T08:00:00Z,144,train,2508.619657,weather_actual_as_forecast_proxy,,,
2022-06-09T08:00:00Z,2022-06-09T07:00:00Z,2022-06-16T08:00:00Z,168,train,2464.337709,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-09T10:00:00Z,1,train,2494.405975,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-09T12:00:00Z,3,train,2494.059503,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-09T15:00:00Z,6,train,2385.682962,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-09T21:00:00Z,12,train,1961.591538,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-10T09:00:00Z,24,train,2557.720027,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-11T09:00:00Z,48,train,2051.396788,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-12T09:00:00Z,72,train,2019.267894,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-13T09:00:00Z,96,train,2559.807106,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-14T09:00:00Z,120,train,2547.895617,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-15T09:00:00Z,144,train,2521.40514,weather_actual_as_forecast_proxy,,,
2022-06-09T09:00:00Z,2022-06-09T08:00:00Z,2022-06-16T09:00:00Z,168,train,2464.880057,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-09T11:00:00Z,1,train,2497.770991,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-09T13:00:00Z,3,train,2473.032568,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-09T16:00:00Z,6,train,2309.205063,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-09T22:00:00Z,12,train,1820.171275,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-10T10:00:00Z,24,train,2460.143354,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-11T10:00:00Z,48,train,2070.222656,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-12T10:00:00Z,72,train,2032.959756,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-13T10:00:00Z,96,train,2544.352667,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-14T10:00:00Z,120,train,2537.124411,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-15T10:00:00Z,144,train,2517.53785,weather_actual_as_forecast_proxy,,,
2022-06-09T10:00:00Z,2022-06-09T09:00:00Z,2022-06-16T10:00:00Z,168,train,2455.538148,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-09T12:00:00Z,1,train,2494.059503,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-09T14:00:00Z,3,train,2406.672006,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-09T17:00:00Z,6,train,2290.750026,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-09T23:00:00Z,12,train,1778.466376,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-10T11:00:00Z,24,train,2391.309028,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-11T11:00:00Z,48,train,2051.508123,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-12T11:00:00Z,72,train,2010.091153,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-13T11:00:00Z,96,train,2542.029912,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-14T11:00:00Z,120,train,2512.494659,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-15T11:00:00Z,144,train,2507.992601,weather_actual_as_forecast_proxy,,,
2022-06-09T11:00:00Z,2022-06-09T10:00:00Z,2022-06-16T11:00:00Z,168,train,2458.722837,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-09T13:00:00Z,1,train,2473.032568,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-09T15:00:00Z,3,train,2385.682962,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-09T18:00:00Z,6,train,2252.740988,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-10T00:00:00Z,12,train,1753.196007,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-10T12:00:00Z,24,train,2317.905334,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-11T12:00:00Z,48,train,2002.28843,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-12T12:00:00Z,72,train,1974.311936,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-13T12:00:00Z,96,train,2502.210318,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-14T12:00:00Z,120,train,2489.859261,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-15T12:00:00Z,144,train,2478.826188,weather_actual_as_forecast_proxy,,,
2022-06-09T12:00:00Z,2022-06-09T11:00:00Z,2022-06-16T12:00:00Z,168,train,2429.550464,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-09T14:00:00Z,1,train,2406.672006,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-09T16:00:00Z,3,train,2309.205063,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-09T19:00:00Z,6,train,2184.427517,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-10T01:00:00Z,12,train,1747.738383,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-10T13:00:00Z,24,train,2228.576177,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-11T13:00:00Z,48,train,1974.132619,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-12T13:00:00Z,72,train,2019.526304,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-13T13:00:00Z,96,train,2490.595692,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-14T13:00:00Z,120,train,2475.127332,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-15T13:00:00Z,144,train,2449.613357,weather_actual_as_forecast_proxy,,,
2022-06-09T13:00:00Z,2022-06-09T12:00:00Z,2022-06-16T13:00:00Z,168,train,2405.554546,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-09T15:00:00Z,1,train,2385.682962,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-09T17:00:00Z,3,train,2290.750026,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-09T20:00:00Z,6,train,2148.605124,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-10T02:00:00Z,12,train,1728.971315,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-10T14:00:00Z,24,train,2181.497751,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-11T14:00:00Z,48,train,1982.859134,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-12T14:00:00Z,72,train,2050.529674,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-13T14:00:00Z,96,train,2421.212548,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-14T14:00:00Z,120,train,2374.074572,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-15T14:00:00Z,144,train,2367.958357,weather_actual_as_forecast_proxy,,,
2022-06-09T14:00:00Z,2022-06-09T13:00:00Z,2022-06-16T14:00:00Z,168,train,2338.860231,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-09T16:00:00Z,1,train,2309.205063,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-09T18:00:00Z,3,train,2252.740988,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-09T21:00:00Z,6,train,1961.591538,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-10T03:00:00Z,12,train,1795.848519,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-10T15:00:00Z,24,train,2187.526412,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-11T15:00:00Z,48,train,1986.955795,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-12T15:00:00Z,72,train,2101.408243,weather_actual_as_forecast_proxy,,,
2022-06-09T15:00:00Z,2022-06-09T14:00:00Z,2022-06-13T15:00:00Z,96,train,2419.543568,weather_actual_as_forecast_proxy,,,
