forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se1_mw,weather_proxy_label,price_forecast_source,forecast_se1_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054h_price_forecast,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054h_price_forecast,pred_LightGBM_no_price,pred_LightGBM_with_p0054h_price_forecast,pred_XGBoost_no_price,pred_XGBoost_with_p0054h_price_forecast
2023-02-10T23:00:00Z,2023-02-13T22:00:00Z,72,train_fit,1351.908184,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.40226,,,,,,,,
2023-02-10T23:00:00Z,2023-02-14T22:00:00Z,96,train_fit,1422.966456,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.45175,,,,,,,,
2023-02-10T23:00:00Z,2023-02-15T22:00:00Z,120,train_fit,1458.52789,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1586,,,,,,,,
2023-02-10T23:00:00Z,2023-02-16T22:00:00Z,144,train_fit,1381.891677,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22733,,,,,,,,
2023-02-10T23:00:00Z,2023-02-17T22:00:00Z,168,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-11T23:00:00Z,2023-02-11T23:00:00Z,1,train_fit,1396.327952,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.43515,,,,,,,,
2023-02-11T23:00:00Z,2023-02-12T01:00:00Z,3,train_fit,1374.623409,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.39689,,,,,,,,
2023-02-11T23:00:00Z,2023-02-12T04:00:00Z,6,train_fit,1371.062821,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36365,,,,,,,,
2023-02-11T23:00:00Z,2023-02-12T10:00:00Z,12,train_fit,1452.165421,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.38992,,,,,,,,
2023-02-11T23:00:00Z,2023-02-12T22:00:00Z,24,train_fit,1336.753234,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.39095,,,,,,,,
2023-02-11T23:00:00Z,2023-02-13T22:00:00Z,48,train_fit,1351.908184,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.40226,,,,,,,,
2023-02-11T23:00:00Z,2023-02-14T22:00:00Z,72,train_fit,1422.966456,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.45175,,,,,,,,
2023-02-11T23:00:00Z,2023-02-15T22:00:00Z,96,train_fit,1458.52789,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1586,,,,,,,,
2023-02-11T23:00:00Z,2023-02-16T22:00:00Z,120,train_fit,1381.891677,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22733,,,,,,,,
2023-02-11T23:00:00Z,2023-02-17T22:00:00Z,144,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-11T23:00:00Z,2023-02-18T22:00:00Z,168,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-12T23:00:00Z,2023-02-12T23:00:00Z,1,train_fit,1315.687991,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36822,,,,,,,,
2023-02-12T23:00:00Z,2023-02-13T01:00:00Z,3,train_fit,1321.807542,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.39586,,,,,,,,
2023-02-12T23:00:00Z,2023-02-13T04:00:00Z,6,train_fit,1344.852479,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.44668,,,,,,,,
2023-02-12T23:00:00Z,2023-02-13T10:00:00Z,12,train_fit,1447.831138,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.46484,,,,,,,,
2023-02-12T23:00:00Z,2023-02-13T22:00:00Z,24,train_fit,1351.908184,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.40226,,,,,,,,
2023-02-12T23:00:00Z,2023-02-14T22:00:00Z,48,train_fit,1422.966456,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.45175,,,,,,,,
2023-02-12T23:00:00Z,2023-02-15T22:00:00Z,72,train_fit,1458.52789,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1586,,,,,,,,
2023-02-12T23:00:00Z,2023-02-16T22:00:00Z,96,train_fit,1381.891677,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22733,,,,,,,,
2023-02-12T23:00:00Z,2023-02-17T22:00:00Z,120,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-12T23:00:00Z,2023-02-18T22:00:00Z,144,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-12T23:00:00Z,2023-02-19T22:00:00Z,168,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-13T23:00:00Z,2023-02-13T23:00:00Z,1,train_fit,1327.012709,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.40066,,,,,,,,
2023-02-13T23:00:00Z,2023-02-14T01:00:00Z,3,train_fit,1349.721358,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37938,,,,,,,,
2023-02-13T23:00:00Z,2023-02-14T04:00:00Z,6,train_fit,1390.476491,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.40043,,,,,,,,
2023-02-13T23:00:00Z,2023-02-14T10:00:00Z,12,train_fit,1437.884176,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.44651,,,,,,,,
2023-02-13T23:00:00Z,2023-02-14T22:00:00Z,24,train_fit,1422.966456,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.45175,,,,,,,,
2023-02-13T23:00:00Z,2023-02-15T22:00:00Z,48,train_fit,1458.52789,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1586,,,,,,,,
2023-02-13T23:00:00Z,2023-02-16T22:00:00Z,72,train_fit,1381.891677,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22733,,,,,,,,
2023-02-13T23:00:00Z,2023-02-17T22:00:00Z,96,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-13T23:00:00Z,2023-02-18T22:00:00Z,120,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-13T23:00:00Z,2023-02-19T22:00:00Z,144,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-13T23:00:00Z,2023-02-20T22:00:00Z,168,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-14T23:00:00Z,2023-02-14T23:00:00Z,1,train_fit,1376.809683,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.38551,,,,,,,,
2023-02-14T23:00:00Z,2023-02-15T01:00:00Z,3,train_fit,1354.764011,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35602,,,,,,,,
2023-02-14T23:00:00Z,2023-02-15T04:00:00Z,6,train_fit,1419.54501,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33177,,,,,,,,
2023-02-14T23:00:00Z,2023-02-15T10:00:00Z,12,train_fit,1427.712571,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33962,,,,,,,,
2023-02-14T23:00:00Z,2023-02-15T22:00:00Z,24,train_fit,1458.52789,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.1586,,,,,,,,
2023-02-14T23:00:00Z,2023-02-16T22:00:00Z,48,train_fit,1381.891677,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22733,,,,,,,,
2023-02-14T23:00:00Z,2023-02-17T22:00:00Z,72,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-14T23:00:00Z,2023-02-18T22:00:00Z,96,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-14T23:00:00Z,2023-02-19T22:00:00Z,120,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-14T23:00:00Z,2023-02-20T22:00:00Z,144,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-14T23:00:00Z,2023-02-21T22:00:00Z,168,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-15T23:00:00Z,2023-02-15T23:00:00Z,1,train_fit,1412.63862,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.13626,,,,,,,,
2023-02-15T23:00:00Z,2023-02-16T01:00:00Z,3,train_fit,1367.115239,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.08676,,,,,,,,
2023-02-15T23:00:00Z,2023-02-16T04:00:00Z,6,train_fit,1422.243159,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18689,,,,,,,,
2023-02-15T23:00:00Z,2023-02-16T10:00:00Z,12,train_fit,1516.681183,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32599,,,,,,,,
2023-02-15T23:00:00Z,2023-02-16T22:00:00Z,24,train_fit,1381.891677,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22733,,,,,,,,
2023-02-15T23:00:00Z,2023-02-17T22:00:00Z,48,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-15T23:00:00Z,2023-02-18T22:00:00Z,72,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-15T23:00:00Z,2023-02-19T22:00:00Z,96,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-15T23:00:00Z,2023-02-20T22:00:00Z,120,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-15T23:00:00Z,2023-02-21T22:00:00Z,144,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-15T23:00:00Z,2023-02-22T22:00:00Z,168,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-16T23:00:00Z,2023-02-16T23:00:00Z,1,train_fit,1361.908737,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.20751,,,,,,,,
2023-02-16T23:00:00Z,2023-02-17T01:00:00Z,3,train_fit,1378.387764,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.20207,,,,,,,,
2023-02-16T23:00:00Z,2023-02-17T04:00:00Z,6,train_fit,1420.71902,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22269,,,,,,,,
2023-02-16T23:00:00Z,2023-02-17T10:00:00Z,12,train_fit,1541.158361,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.3295,,,,,,,,
2023-02-16T23:00:00Z,2023-02-17T22:00:00Z,24,train_fit,1387.619178,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33992,,,,,,,,
2023-02-16T23:00:00Z,2023-02-18T22:00:00Z,48,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-16T23:00:00Z,2023-02-19T22:00:00Z,72,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-16T23:00:00Z,2023-02-20T22:00:00Z,96,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-16T23:00:00Z,2023-02-21T22:00:00Z,120,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-16T23:00:00Z,2023-02-22T22:00:00Z,144,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-16T23:00:00Z,2023-02-23T22:00:00Z,168,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-17T23:00:00Z,2023-02-17T23:00:00Z,1,train_fit,1373.494177,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36184,,,,,,,,
2023-02-17T23:00:00Z,2023-02-18T01:00:00Z,3,train_fit,1348.920836,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.33999,,,,,,,,
2023-02-17T23:00:00Z,2023-02-18T04:00:00Z,6,train_fit,1369.09592,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30533,,,,,,,,
2023-02-17T23:00:00Z,2023-02-18T10:00:00Z,12,train_fit,1509.23731,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.42705,,,,,,,,
2023-02-17T23:00:00Z,2023-02-18T22:00:00Z,24,train_fit,1398.882537,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.36619,,,,,,,,
2023-02-17T23:00:00Z,2023-02-19T22:00:00Z,48,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-17T23:00:00Z,2023-02-20T22:00:00Z,72,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-17T23:00:00Z,2023-02-21T22:00:00Z,96,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-17T23:00:00Z,2023-02-22T22:00:00Z,120,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-17T23:00:00Z,2023-02-23T22:00:00Z,144,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-17T23:00:00Z,2023-02-24T22:00:00Z,168,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-18T23:00:00Z,2023-02-18T23:00:00Z,1,train_fit,1378.333041,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35816,,,,,,,,
2023-02-18T23:00:00Z,2023-02-19T01:00:00Z,3,train_fit,1367.754939,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.31129,,,,,,,,
2023-02-18T23:00:00Z,2023-02-19T04:00:00Z,6,train_fit,1380.796741,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.25802,,,,,,,,
2023-02-18T23:00:00Z,2023-02-19T10:00:00Z,12,train_fit,1444.065741,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.27226,,,,,,,,
2023-02-18T23:00:00Z,2023-02-19T22:00:00Z,24,train_fit,1409.409295,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.18121,,,,,,,,
2023-02-18T23:00:00Z,2023-02-20T22:00:00Z,48,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-18T23:00:00Z,2023-02-21T22:00:00Z,72,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-18T23:00:00Z,2023-02-22T22:00:00Z,96,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-18T23:00:00Z,2023-02-23T22:00:00Z,120,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-18T23:00:00Z,2023-02-24T22:00:00Z,144,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-18T23:00:00Z,2023-02-25T22:00:00Z,168,train_fit,1314.320773,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32837,,,,,,,,
2023-02-19T23:00:00Z,2023-02-19T23:00:00Z,1,train_fit,1395.780873,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.19164,,,,,,,,
2023-02-19T23:00:00Z,2023-02-20T01:00:00Z,3,train_fit,1392.82923,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.15329,,,,,,,,
2023-02-19T23:00:00Z,2023-02-20T04:00:00Z,6,train_fit,1433.475116,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.22001,,,,,,,,
2023-02-19T23:00:00Z,2023-02-20T10:00:00Z,12,train_fit,1541.223268,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.30299,,,,,,,,
2023-02-19T23:00:00Z,2023-02-20T22:00:00Z,24,train_fit,1422.2584,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.35558,,,,,,,,
2023-02-19T23:00:00Z,2023-02-21T22:00:00Z,48,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-19T23:00:00Z,2023-02-22T22:00:00Z,72,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-19T23:00:00Z,2023-02-23T22:00:00Z,96,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-19T23:00:00Z,2023-02-24T22:00:00Z,120,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-19T23:00:00Z,2023-02-25T22:00:00Z,144,train_fit,1314.320773,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32837,,,,,,,,
2023-02-19T23:00:00Z,2023-02-26T22:00:00Z,168,train_fit,1329.844766,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.64087,,,,,,,,
2023-02-20T23:00:00Z,2023-02-20T23:00:00Z,1,train_fit,1376.384542,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.42648,,,,,,,,
2023-02-20T23:00:00Z,2023-02-21T01:00:00Z,3,train_fit,1374.582588,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.44378,,,,,,,,
2023-02-20T23:00:00Z,2023-02-21T04:00:00Z,6,train_fit,1400.478939,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.43452,,,,,,,,
2023-02-20T23:00:00Z,2023-02-21T10:00:00Z,12,train_fit,1445.127681,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5266,,,,,,,,
2023-02-20T23:00:00Z,2023-02-21T22:00:00Z,24,train_fit,1480.101781,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.58319,,,,,,,,
2023-02-20T23:00:00Z,2023-02-22T22:00:00Z,48,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-20T23:00:00Z,2023-02-23T22:00:00Z,72,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-20T23:00:00Z,2023-02-24T22:00:00Z,96,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-20T23:00:00Z,2023-02-25T22:00:00Z,120,train_fit,1314.320773,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32837,,,,,,,,
2023-02-20T23:00:00Z,2023-02-26T22:00:00Z,144,train_fit,1329.844766,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.64087,,,,,,,,
2023-02-20T23:00:00Z,2023-02-27T22:00:00Z,168,train_fit,1284.023591,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.48178,,,,,,,,
2023-02-21T23:00:00Z,2023-02-21T23:00:00Z,1,train_fit,1487.771149,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.66209,,,,,,,,
2023-02-21T23:00:00Z,2023-02-22T01:00:00Z,3,train_fit,1474.651828,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.74189,,,,,,,,
2023-02-21T23:00:00Z,2023-02-22T04:00:00Z,6,train_fit,1542.240635,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.76793,,,,,,,,
2023-02-21T23:00:00Z,2023-02-22T10:00:00Z,12,train_fit,1576.221184,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.9969,,,,,,,,
2023-02-21T23:00:00Z,2023-02-22T22:00:00Z,24,train_fit,1435.477911,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.5496,,,,,,,,
2023-02-21T23:00:00Z,2023-02-23T22:00:00Z,48,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-21T23:00:00Z,2023-02-24T22:00:00Z,72,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-21T23:00:00Z,2023-02-25T22:00:00Z,96,train_fit,1314.320773,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32837,,,,,,,,
2023-02-21T23:00:00Z,2023-02-26T22:00:00Z,120,train_fit,1329.844766,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.64087,,,,,,,,
2023-02-21T23:00:00Z,2023-02-27T22:00:00Z,144,train_fit,1284.023591,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.48178,,,,,,,,
2023-02-21T23:00:00Z,2023-02-28T22:00:00Z,168,train_fit,1260.831838,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,1.13409,,,,,,,,
2023-02-22T23:00:00Z,2023-02-22T23:00:00Z,1,train_fit,1416.355466,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.49048,,,,,,,,
2023-02-22T23:00:00Z,2023-02-23T01:00:00Z,3,train_fit,1366.564768,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34051,,,,,,,,
2023-02-22T23:00:00Z,2023-02-23T04:00:00Z,6,train_fit,1410.204774,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.34999,,,,,,,,
2023-02-22T23:00:00Z,2023-02-23T10:00:00Z,12,train_fit,1478.435553,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.51858,,,,,,,,
2023-02-22T23:00:00Z,2023-02-23T22:00:00Z,24,train_fit,1325.101551,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.37764,,,,,,,,
2023-02-22T23:00:00Z,2023-02-24T22:00:00Z,48,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-22T23:00:00Z,2023-02-25T22:00:00Z,72,train_fit,1314.320773,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32837,,,,,,,,
2023-02-22T23:00:00Z,2023-02-26T22:00:00Z,96,train_fit,1329.844766,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.64087,,,,,,,,
2023-02-22T23:00:00Z,2023-02-27T22:00:00Z,120,train_fit,1284.023591,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.48178,,,,,,,,
2023-02-22T23:00:00Z,2023-02-28T22:00:00Z,144,train_fit,1260.831838,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,1.13409,,,,,,,,
2023-02-22T23:00:00Z,2023-03-01T22:00:00Z,168,train_fit,1223.217099,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.31657,,,,,,,,
2023-02-23T23:00:00Z,2023-02-23T23:00:00Z,1,train_fit,1284.733829,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.3342,,,,,,,,
2023-02-23T23:00:00Z,2023-02-24T01:00:00Z,3,train_fit,1278.817764,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.3585,,,,,,,,
2023-02-23T23:00:00Z,2023-02-24T04:00:00Z,6,train_fit,1334.547839,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.41869,,,,,,,,
2023-02-23T23:00:00Z,2023-02-24T10:00:00Z,12,train_fit,1416.194769,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.53507,,,,,,,,
2023-02-23T23:00:00Z,2023-02-24T22:00:00Z,24,train_fit,1308.795277,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.24769,,,,,,,,
2023-02-23T23:00:00Z,2023-02-25T22:00:00Z,48,train_fit,1314.320773,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.32837,,,,,,,,
2023-02-23T23:00:00Z,2023-02-26T22:00:00Z,72,train_fit,1329.844766,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.64087,,,,,,,,
2023-02-23T23:00:00Z,2023-02-27T22:00:00Z,96,train_fit,1284.023591,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.48178,,,,,,,,
2023-02-23T23:00:00Z,2023-02-28T22:00:00Z,120,train_fit,1260.831838,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,1.13409,,,,,,,,
2023-02-23T23:00:00Z,2023-03-01T22:00:00Z,144,train_fit,1223.217099,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.31657,,,,,,,,
2023-02-23T23:00:00Z,2023-03-02T22:00:00Z,168,train_fit,1297.044476,weather_actual_as_forecast_proxy,P0054H_origin_local_history_baseline_not_m4,0.46085,,,,,,,,
