forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,target_consumption_se3_mw,split,price_feature_protocol,horizon_h,target_model_cet_hour,target_model_cet_weekday,target_model_cet_day_of_year,target_month,target_hour_sin,target_hour_cos,target_dayofyear_sin,target_dayofyear_cos,is_weekend,is_workday,is_holiday,is_bridge_day,is_holiday_period,holiday_strength,special_day_type,special_day_group,consumption_se3_lag_1h,consumption_se3_lag_2h,consumption_se3_lag_3h,consumption_se3_lag_6h,consumption_se3_lag_12h,consumption_se3_lag_24h,consumption_se3_lag_48h,consumption_se3_lag_72h,consumption_se3_lag_168h,consumption_se3_roll_mean_6h,consumption_se3_roll_mean_12h,consumption_se3_roll_mean_24h,consumption_se3_roll_mean_48h
2025-02-26T23:00:00Z,2025-03-01T22:00:00Z,72,2480.94357425,train_fit,blocked_oof_train_price_before_2025_03,72,23,5,60,3,-0.25881904510252157,0.9659258262890681,0.8573146280763322,0.5147928015098309,1,0,0,0,0,0.0,normal_saturday,normal,2469.461064,2588.7547515,2697.1369557499997,2963.691414,2799.14050775,2424.11973175,2411.75892375,2379.541236,2972.731392,2739.8346349583335,2786.6502979375,2693.8131853333334,2683.397578072916
2025-02-26T23:00:00Z,2025-03-02T22:00:00Z,96,2341.8499525,train_fit,blocked_oof_train_price_before_2025_03,96,23,6,61,3,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0,normal_sunday,normal,2469.461064,2588.7547515,2697.1369557499997,2963.691414,2799.14050775,2424.11973175,2411.75892375,2379.541236,2972.731392,2739.8346349583335,2786.6502979375,2693.8131853333334,2683.397578072916
2025-02-26T23:00:00Z,2025-03-03T22:00:00Z,120,2448.16126775,train_fit,blocked_oof_train_price_before_2025_03,120,23,0,62,3,-0.25881904510252157,0.9659258262890681,0.8744809578310397,0.4850598461951962,0,1,0,0,0,0.0,normal_weekday,normal,2469.461064,2588.7547515,2697.1369557499997,2963.691414,2799.14050775,2424.11973175,2411.75892375,2379.541236,2972.731392,2739.8346349583335,2786.6502979375,2693.8131853333334,2683.397578072916
2025-02-26T23:00:00Z,2025-03-04T22:00:00Z,144,2377.642935,train_fit,blocked_oof_train_price_before_2025_03,144,23,1,63,3,-0.25881904510252157,0.9659258262890681,0.8826787983255474,0.46997674302731995,0,1,0,0,0,0.0,normal_weekday,normal,2469.461064,2588.7547515,2697.1369557499997,2963.691414,2799.14050775,2424.11973175,2411.75892375,2379.541236,2972.731392,2739.8346349583335,2786.6502979375,2693.8131853333334,2683.397578072916
2025-02-26T23:00:00Z,2025-03-05T22:00:00Z,168,2298.8643627499996,train_fit,blocked_oof_train_price_before_2025_03,168,23,2,64,3,-0.25881904510252157,0.9659258262890681,0.8906165093267404,0.45475513555610586,0,1,0,0,0,0.0,normal_weekday,normal,2469.461064,2588.7547515,2697.1369557499997,2963.691414,2799.14050775,2424.11973175,2411.75892375,2379.541236,2972.731392,2739.8346349583335,2786.6502979375,2693.8131853333334,2683.397578072916
2025-02-27T23:00:00Z,2025-03-01T22:00:00Z,48,2480.94357425,train_fit,blocked_oof_train_price_before_2025_03,48,23,5,60,3,-0.25881904510252157,0.9659258262890681,0.8573146280763322,0.5147928015098309,1,0,0,0,0,0.0,normal_saturday,normal,2603.53881975,2703.8841897499997,2799.2612835,3000.2830765000003,2818.7566455,2440.12139875,2424.11973175,2411.75892375,2782.3114662499997,2824.584177375,2828.9260632291666,2733.524791739584,2713.668988536458
2025-02-27T23:00:00Z,2025-03-02T22:00:00Z,72,2341.8499525,train_fit,blocked_oof_train_price_before_2025_03,72,23,6,61,3,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0,normal_sunday,normal,2603.53881975,2703.8841897499997,2799.2612835,3000.2830765000003,2818.7566455,2440.12139875,2424.11973175,2411.75892375,2782.3114662499997,2824.584177375,2828.9260632291666,2733.524791739584,2713.668988536458
2025-02-27T23:00:00Z,2025-03-03T22:00:00Z,96,2448.16126775,train_fit,blocked_oof_train_price_before_2025_03,96,23,0,62,3,-0.25881904510252157,0.9659258262890681,0.8744809578310397,0.4850598461951962,0,1,0,0,0,0.0,normal_weekday,normal,2603.53881975,2703.8841897499997,2799.2612835,3000.2830765000003,2818.7566455,2440.12139875,2424.11973175,2411.75892375,2782.3114662499997,2824.584177375,2828.9260632291666,2733.524791739584,2713.668988536458
2025-02-27T23:00:00Z,2025-03-04T22:00:00Z,120,2377.642935,train_fit,blocked_oof_train_price_before_2025_03,120,23,1,63,3,-0.25881904510252157,0.9659258262890681,0.8826787983255474,0.46997674302731995,0,1,0,0,0,0.0,normal_weekday,normal,2603.53881975,2703.8841897499997,2799.2612835,3000.2830765000003,2818.7566455,2440.12139875,2424.11973175,2411.75892375,2782.3114662499997,2824.584177375,2828.9260632291666,2733.524791739584,2713.668988536458
2025-02-27T23:00:00Z,2025-03-05T22:00:00Z,144,2298.8643627499996,train_fit,blocked_oof_train_price_before_2025_03,144,23,2,64,3,-0.25881904510252157,0.9659258262890681,0.8906165093267404,0.45475513555610586,0,1,0,0,0,0.0,normal_weekday,normal,2603.53881975,2703.8841897499997,2799.2612835,3000.2830765000003,2818.7566455,2440.12139875,2424.11973175,2411.75892375,2782.3114662499997,2824.584177375,2828.9260632291666,2733.524791739584,2713.668988536458
2025-02-27T23:00:00Z,2025-03-06T22:00:00Z,168,2344.8335829999996,train_fit,blocked_oof_train_price_before_2025_03,168,23,3,65,3,-0.25881904510252157,0.9659258262890681,0.8982917515547528,0.4393995096591417,0,1,0,0,0,0.0,normal_weekday,normal,2603.53881975,2703.8841897499997,2799.2612835,3000.2830765000003,2818.7566455,2440.12139875,2424.11973175,2411.75892375,2782.3114662499997,2824.584177375,2828.9260632291666,2733.524791739584,2713.668988536458
2025-02-28T23:00:00Z,2025-03-01T01:00:00Z,3,2469.35845375,train_fit,blocked_oof_train_price_before_2025_03,3,2,5,60,3,0.49999999999999994,0.8660254037844387,0.8573146280763322,0.5147928015098309,1,0,0,0,0,0.0,normal_saturday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-01T04:00:00Z,6,2487.4270932500003,train_fit,blocked_oof_train_price_before_2025_03,6,5,5,60,3,0.9659258262890683,0.25881904510252074,0.8573146280763322,0.5147928015098309,1,0,0,0,0,0.0,normal_saturday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-01T10:00:00Z,12,2686.0640585,train_fit,blocked_oof_train_price_before_2025_03,12,11,5,60,3,0.258819045102521,-0.9659258262890682,0.8573146280763322,0.5147928015098309,1,0,0,0,0,0.0,normal_saturday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-01T22:00:00Z,24,2480.94357425,train_fit,blocked_oof_train_price_before_2025_03,24,23,5,60,3,-0.25881904510252157,0.9659258262890681,0.8573146280763322,0.5147928015098309,1,0,0,0,0,0.0,normal_saturday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-02T22:00:00Z,48,2341.8499525,train_fit,blocked_oof_train_price_before_2025_03,48,23,6,61,3,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0,normal_sunday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-03T22:00:00Z,72,2448.16126775,train_fit,blocked_oof_train_price_before_2025_03,72,23,0,62,3,-0.25881904510252157,0.9659258262890681,0.8744809578310397,0.4850598461951962,0,1,0,0,0,0.0,normal_weekday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-04T22:00:00Z,96,2377.642935,train_fit,blocked_oof_train_price_before_2025_03,96,23,1,63,3,-0.25881904510252157,0.9659258262890681,0.8826787983255474,0.46997674302731995,0,1,0,0,0,0.0,normal_weekday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-05T22:00:00Z,120,2298.8643627499996,train_fit,blocked_oof_train_price_before_2025_03,120,23,2,64,3,-0.25881904510252157,0.9659258262890681,0.8906165093267404,0.45475513555610586,0,1,0,0,0,0.0,normal_weekday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-06T22:00:00Z,144,2344.8335829999996,train_fit,blocked_oof_train_price_before_2025_03,144,23,3,65,3,-0.25881904510252157,0.9659258262890681,0.8982917515547528,0.4393995096591417,0,1,0,0,0,0.0,normal_weekday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-02-28T23:00:00Z,2025-03-07T22:00:00Z,168,2104.6746935,train_fit,blocked_oof_train_price_before_2025_03,168,23,4,66,3,-0.25881904510252157,0.9659258262890681,0.9057022630804714,0.42391439070986076,0,1,0,0,0,0.0,normal_weekday,normal,2587.3643875,2663.57484725,2747.1217385,3000.66992425,2860.3152355,2551.744955,2440.12139875,2424.11973175,2427.7945095,2796.3598988749995,2811.6695802708327,2781.5729853229172,2757.54888853125
2025-03-01T23:00:00Z,2025-03-01T23:00:00Z,1,2426.859812,train_fit,blocked_oof_train_price_before_2025_03,1,0,6,61,3,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0,normal_sunday,normal,2480.94357425,2553.4831157500003,2614.965191,2855.3512435,2636.0821195,2554.34133,2551.744955,2440.12139875,2357.91953875,2660.5025542916665,2658.8086499375,2608.9960907083337,2695.2845380156255
2025-03-01T23:00:00Z,2025-03-02T01:00:00Z,3,2374.337966,train_fit,blocked_oof_train_price_before_2025_03,3,2,6,61,3,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0,normal_sunday,normal,2480.94357425,2553.4831157500003,2614.965191,2855.3512435,2636.0821195,2554.34133,2551.744955,2440.12139875,2357.91953875,2660.5025542916665,2658.8086499375,2608.9960907083337,2695.2845380156255
2025-03-01T23:00:00Z,2025-03-02T04:00:00Z,6,2392.6781795,train_fit,blocked_oof_train_price_before_2025_03,6,5,6,61,3,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0.0,normal_sunday,normal,2480.94357425,2553.4831157500003,2614.965191,2855.3512435,2636.0821195,2554.34133,2551.744955,2440.12139875,2357.91953875,2660.5025542916665,2658.8086499375,2608.9960907083337,2695.2845380156255
