forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,weather_proxy_label,price_forecast_source,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054k_se3_price_forecast,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054k_se3_price_forecast,pred_LightGBM_no_price,pred_LightGBM_with_p0054k_se3_price_forecast,pred_XGBoost_no_price,pred_XGBoost_with_p0054k_se3_price_forecast
2022-08-29T23:00:00Z,2022-09-05T22:00:00Z,168,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-08-30T23:00:00Z,2022-08-30T23:00:00Z,1,train_fit,6942.343233,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.04547,,,,,,,,
2022-08-30T23:00:00Z,2022-08-31T01:00:00Z,3,train_fit,6813.751875,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.5295,,,,,,,,
2022-08-30T23:00:00Z,2022-08-31T04:00:00Z,6,train_fit,7948.992217,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,3.76123,,,,,,,,
2022-08-30T23:00:00Z,2022-08-31T10:00:00Z,12,train_fit,8702.51533,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,5.32932,,,,,,,,
2022-08-30T23:00:00Z,2022-08-31T22:00:00Z,24,train_fit,7200.286282,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.05897,,,,,,,,
2022-08-30T23:00:00Z,2022-09-01T22:00:00Z,48,train_fit,7212.303668,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10518,,,,,,,,
2022-08-30T23:00:00Z,2022-09-02T22:00:00Z,72,train_fit,6971.247715,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10455,,,,,,,,
2022-08-30T23:00:00Z,2022-09-03T22:00:00Z,96,train_fit,6659.972503,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.36049,,,,,,,,
2022-08-30T23:00:00Z,2022-09-04T22:00:00Z,120,train_fit,6721.734463,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08834,,,,,,,,
2022-08-30T23:00:00Z,2022-09-05T22:00:00Z,144,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-08-30T23:00:00Z,2022-09-06T22:00:00Z,168,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-08-31T23:00:00Z,2022-08-31T23:00:00Z,1,train_fit,6943.11589,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.58161,,,,,,,,
2022-08-31T23:00:00Z,2022-09-01T01:00:00Z,3,train_fit,6911.134348,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.42167999999999994,,,,,,,,
2022-08-31T23:00:00Z,2022-09-01T04:00:00Z,6,train_fit,7997.350066,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,5.17584,,,,,,,,
2022-08-31T23:00:00Z,2022-09-01T10:00:00Z,12,train_fit,8635.706189,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,5.34369,,,,,,,,
2022-08-31T23:00:00Z,2022-09-01T22:00:00Z,24,train_fit,7212.303668,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10518,,,,,,,,
2022-08-31T23:00:00Z,2022-09-02T22:00:00Z,48,train_fit,6971.247715,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10455,,,,,,,,
2022-08-31T23:00:00Z,2022-09-03T22:00:00Z,72,train_fit,6659.972503,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.36049,,,,,,,,
2022-08-31T23:00:00Z,2022-09-04T22:00:00Z,96,train_fit,6721.734463,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08834,,,,,,,,
2022-08-31T23:00:00Z,2022-09-05T22:00:00Z,120,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-08-31T23:00:00Z,2022-09-06T22:00:00Z,144,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-08-31T23:00:00Z,2022-09-07T22:00:00Z,168,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-01T23:00:00Z,2022-09-01T23:00:00Z,1,train_fit,7017.128269,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10188,,,,,,,,
2022-09-01T23:00:00Z,2022-09-02T01:00:00Z,3,train_fit,6887.611928,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08709,,,,,,,,
2022-09-01T23:00:00Z,2022-09-02T04:00:00Z,6,train_fit,7957.626841,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,3.63023,,,,,,,,
2022-09-01T23:00:00Z,2022-09-02T10:00:00Z,12,train_fit,8507.166628,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,7.29761,,,,,,,,
2022-09-01T23:00:00Z,2022-09-02T22:00:00Z,24,train_fit,6971.247715,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10455,,,,,,,,
2022-09-01T23:00:00Z,2022-09-03T22:00:00Z,48,train_fit,6659.972503,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.36049,,,,,,,,
2022-09-01T23:00:00Z,2022-09-04T22:00:00Z,72,train_fit,6721.734463,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08834,,,,,,,,
2022-09-01T23:00:00Z,2022-09-05T22:00:00Z,96,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-09-01T23:00:00Z,2022-09-06T22:00:00Z,120,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-09-01T23:00:00Z,2022-09-07T22:00:00Z,144,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-01T23:00:00Z,2022-09-08T22:00:00Z,168,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-02T23:00:00Z,2022-09-02T23:00:00Z,1,train_fit,6742.182586,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10476,,,,,,,,
2022-09-02T23:00:00Z,2022-09-03T01:00:00Z,3,train_fit,6554.54552,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.1055,,,,,,,,
2022-09-02T23:00:00Z,2022-09-03T04:00:00Z,6,train_fit,6608.285033,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.1071,,,,,,,,
2022-09-02T23:00:00Z,2022-09-03T10:00:00Z,12,train_fit,7621.025745,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.76895,,,,,,,,
2022-09-02T23:00:00Z,2022-09-03T22:00:00Z,24,train_fit,6659.972503,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.36049,,,,,,,,
2022-09-02T23:00:00Z,2022-09-04T22:00:00Z,48,train_fit,6721.734463,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08834,,,,,,,,
2022-09-02T23:00:00Z,2022-09-05T22:00:00Z,72,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-09-02T23:00:00Z,2022-09-06T22:00:00Z,96,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-09-02T23:00:00Z,2022-09-07T22:00:00Z,120,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-02T23:00:00Z,2022-09-08T22:00:00Z,144,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-02T23:00:00Z,2022-09-09T22:00:00Z,168,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-03T23:00:00Z,2022-09-03T23:00:00Z,1,train_fit,6492.598182,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.46292,,,,,,,,
2022-09-03T23:00:00Z,2022-09-04T01:00:00Z,3,train_fit,6342.073981,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.14356,,,,,,,,
2022-09-03T23:00:00Z,2022-09-04T04:00:00Z,6,train_fit,6382.475944,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.10567,,,,,,,,
2022-09-03T23:00:00Z,2022-09-04T10:00:00Z,12,train_fit,7381.381122,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.20467,,,,,,,,
2022-09-03T23:00:00Z,2022-09-04T22:00:00Z,24,train_fit,6721.734463,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08834,,,,,,,,
2022-09-03T23:00:00Z,2022-09-05T22:00:00Z,48,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-09-03T23:00:00Z,2022-09-06T22:00:00Z,72,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-09-03T23:00:00Z,2022-09-07T22:00:00Z,96,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-03T23:00:00Z,2022-09-08T22:00:00Z,120,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-03T23:00:00Z,2022-09-09T22:00:00Z,144,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-03T23:00:00Z,2022-09-10T22:00:00Z,168,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-04T23:00:00Z,2022-09-04T23:00:00Z,1,train_fit,6566.105642,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.08194,,,,,,,,
2022-09-04T23:00:00Z,2022-09-05T01:00:00Z,3,train_fit,6632.110482,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.07426,,,,,,,,
2022-09-04T23:00:00Z,2022-09-05T04:00:00Z,6,train_fit,7874.951258,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.19183,,,,,,,,
2022-09-04T23:00:00Z,2022-09-05T10:00:00Z,12,train_fit,8481.102261,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,5.3247,,,,,,,,
2022-09-04T23:00:00Z,2022-09-05T22:00:00Z,24,train_fit,7145.743724,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.22493,,,,,,,,
2022-09-04T23:00:00Z,2022-09-06T22:00:00Z,48,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-09-04T23:00:00Z,2022-09-07T22:00:00Z,72,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-04T23:00:00Z,2022-09-08T22:00:00Z,96,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-04T23:00:00Z,2022-09-09T22:00:00Z,120,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-04T23:00:00Z,2022-09-10T22:00:00Z,144,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-04T23:00:00Z,2022-09-11T22:00:00Z,168,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-05T23:00:00Z,2022-09-05T23:00:00Z,1,train_fit,6982.833293,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.21027,,,,,,,,
2022-09-05T23:00:00Z,2022-09-06T01:00:00Z,3,train_fit,6887.637453,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.21841,,,,,,,,
2022-09-05T23:00:00Z,2022-09-06T04:00:00Z,6,train_fit,8051.828784,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,3.26776,,,,,,,,
2022-09-05T23:00:00Z,2022-09-06T10:00:00Z,12,train_fit,8455.843598,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,6.09251,,,,,,,,
2022-09-05T23:00:00Z,2022-09-06T22:00:00Z,24,train_fit,6925.479179,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.25154,,,,,,,,
2022-09-05T23:00:00Z,2022-09-07T22:00:00Z,48,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-05T23:00:00Z,2022-09-08T22:00:00Z,72,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-05T23:00:00Z,2022-09-09T22:00:00Z,96,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-05T23:00:00Z,2022-09-10T22:00:00Z,120,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-05T23:00:00Z,2022-09-11T22:00:00Z,144,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-05T23:00:00Z,2022-09-12T22:00:00Z,168,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-06T23:00:00Z,2022-09-06T23:00:00Z,1,train_fit,6737.736361,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26259,,,,,,,,
2022-09-06T23:00:00Z,2022-09-07T01:00:00Z,3,train_fit,6713.491351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.245,,,,,,,,
2022-09-06T23:00:00Z,2022-09-07T04:00:00Z,6,train_fit,8040.754243,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.97273,,,,,,,,
2022-09-06T23:00:00Z,2022-09-07T10:00:00Z,12,train_fit,8446.304328,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,5.92862,,,,,,,,
2022-09-06T23:00:00Z,2022-09-07T22:00:00Z,24,train_fit,6893.244215,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.26896,,,,,,,,
2022-09-06T23:00:00Z,2022-09-08T22:00:00Z,48,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-06T23:00:00Z,2022-09-09T22:00:00Z,72,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-06T23:00:00Z,2022-09-10T22:00:00Z,96,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-06T23:00:00Z,2022-09-11T22:00:00Z,120,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-06T23:00:00Z,2022-09-12T22:00:00Z,144,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-06T23:00:00Z,2022-09-13T22:00:00Z,168,train_fit,6908.350556,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.13965,,,,,,,,
2022-09-07T23:00:00Z,2022-09-07T23:00:00Z,1,train_fit,6697.90063,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.28776,,,,,,,,
2022-09-07T23:00:00Z,2022-09-08T01:00:00Z,3,train_fit,6677.167043,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.30075,,,,,,,,
2022-09-07T23:00:00Z,2022-09-08T04:00:00Z,6,train_fit,7928.142965,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.6852,,,,,,,,
2022-09-07T23:00:00Z,2022-09-08T10:00:00Z,12,train_fit,8672.741652,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,5.3197,,,,,,,,
2022-09-07T23:00:00Z,2022-09-08T22:00:00Z,24,train_fit,6968.082818,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.39038,,,,,,,,
2022-09-07T23:00:00Z,2022-09-09T22:00:00Z,48,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-07T23:00:00Z,2022-09-10T22:00:00Z,72,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-07T23:00:00Z,2022-09-11T22:00:00Z,96,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-07T23:00:00Z,2022-09-12T22:00:00Z,120,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-07T23:00:00Z,2022-09-13T22:00:00Z,144,train_fit,6908.350556,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.13965,,,,,,,,
2022-09-07T23:00:00Z,2022-09-14T22:00:00Z,168,train_fit,7027.289958,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.99449,,,,,,,,
2022-09-08T23:00:00Z,2022-09-08T23:00:00Z,1,train_fit,6782.097484,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.42979,,,,,,,,
2022-09-08T23:00:00Z,2022-09-09T01:00:00Z,3,train_fit,6554.935315,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.48691,,,,,,,,
2022-09-08T23:00:00Z,2022-09-09T04:00:00Z,6,train_fit,7702.396473,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,3.44518,,,,,,,,
2022-09-08T23:00:00Z,2022-09-09T10:00:00Z,12,train_fit,8531.486046,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,3.03826,,,,,,,,
2022-09-08T23:00:00Z,2022-09-09T22:00:00Z,24,train_fit,6905.468301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.44289,,,,,,,,
2022-09-08T23:00:00Z,2022-09-10T22:00:00Z,48,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-08T23:00:00Z,2022-09-11T22:00:00Z,72,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-08T23:00:00Z,2022-09-12T22:00:00Z,96,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-08T23:00:00Z,2022-09-13T22:00:00Z,120,train_fit,6908.350556,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.13965,,,,,,,,
2022-09-08T23:00:00Z,2022-09-14T22:00:00Z,144,train_fit,7027.289958,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.99449,,,,,,,,
2022-09-08T23:00:00Z,2022-09-15T22:00:00Z,168,train_fit,6975.712528,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.86183,,,,,,,,
2022-09-09T23:00:00Z,2022-09-09T23:00:00Z,1,train_fit,6730.434955,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.54038,,,,,,,,
2022-09-09T23:00:00Z,2022-09-10T01:00:00Z,3,train_fit,6525.496617,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.53608,,,,,,,,
2022-09-09T23:00:00Z,2022-09-10T04:00:00Z,6,train_fit,6626.194492,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.45921,,,,,,,,
2022-09-09T23:00:00Z,2022-09-10T10:00:00Z,12,train_fit,7683.441991,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.80815,,,,,,,,
2022-09-09T23:00:00Z,2022-09-10T22:00:00Z,24,train_fit,6547.885351,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.68675,,,,,,,,
2022-09-09T23:00:00Z,2022-09-11T22:00:00Z,48,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-09T23:00:00Z,2022-09-12T22:00:00Z,72,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-09T23:00:00Z,2022-09-13T22:00:00Z,96,train_fit,6908.350556,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.13965,,,,,,,,
2022-09-09T23:00:00Z,2022-09-14T22:00:00Z,120,train_fit,7027.289958,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.99449,,,,,,,,
2022-09-09T23:00:00Z,2022-09-15T22:00:00Z,144,train_fit,6975.712528,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.86183,,,,,,,,
2022-09-09T23:00:00Z,2022-09-16T22:00:00Z,168,train_fit,6776.03634,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.98276,,,,,,,,
2022-09-10T23:00:00Z,2022-09-10T23:00:00Z,1,train_fit,6399.81482,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.69781,,,,,,,,
2022-09-10T23:00:00Z,2022-09-11T01:00:00Z,3,train_fit,6211.493524,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.70651,,,,,,,,
2022-09-10T23:00:00Z,2022-09-11T04:00:00Z,6,train_fit,6309.737681,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.6148,,,,,,,,
2022-09-10T23:00:00Z,2022-09-11T10:00:00Z,12,train_fit,7446.001737,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.79897,,,,,,,,
2022-09-10T23:00:00Z,2022-09-11T22:00:00Z,24,train_fit,6743.411303,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96309,,,,,,,,
2022-09-10T23:00:00Z,2022-09-12T22:00:00Z,48,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-10T23:00:00Z,2022-09-13T22:00:00Z,72,train_fit,6908.350556,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.13965,,,,,,,,
2022-09-10T23:00:00Z,2022-09-14T22:00:00Z,96,train_fit,7027.289958,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.99449,,,,,,,,
2022-09-10T23:00:00Z,2022-09-15T22:00:00Z,120,train_fit,6975.712528,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.86183,,,,,,,,
2022-09-10T23:00:00Z,2022-09-16T22:00:00Z,144,train_fit,6776.03634,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.98276,,,,,,,,
2022-09-10T23:00:00Z,2022-09-17T22:00:00Z,168,train_fit,6755.457819,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,4.15608,,,,,,,,
2022-09-11T23:00:00Z,2022-09-11T23:00:00Z,1,train_fit,6584.05519,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,1.96395,,,,,,,,
2022-09-11T23:00:00Z,2022-09-12T01:00:00Z,3,train_fit,6533.941329,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.25384,,,,,,,,
2022-09-11T23:00:00Z,2022-09-12T04:00:00Z,6,train_fit,7879.12846,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,4.9359,,,,,,,,
2022-09-11T23:00:00Z,2022-09-12T10:00:00Z,12,train_fit,8525.719301,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,4.07451,,,,,,,,
2022-09-11T23:00:00Z,2022-09-12T22:00:00Z,24,train_fit,6709.515905,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.59625,,,,,,,,
2022-09-11T23:00:00Z,2022-09-13T22:00:00Z,48,train_fit,6908.350556,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.13965,,,,,,,,
2022-09-11T23:00:00Z,2022-09-14T22:00:00Z,72,train_fit,7027.289958,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.99449,,,,,,,,
2022-09-11T23:00:00Z,2022-09-15T22:00:00Z,96,train_fit,6975.712528,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.86183,,,,,,,,
2022-09-11T23:00:00Z,2022-09-16T22:00:00Z,120,train_fit,6776.03634,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.98276,,,,,,,,
2022-09-11T23:00:00Z,2022-09-17T22:00:00Z,144,train_fit,6755.457819,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,4.15608,,,,,,,,
2022-09-11T23:00:00Z,2022-09-18T22:00:00Z,168,train_fit,6881.5645,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,3.5956200000000003,,,,,,,,
2022-09-12T23:00:00Z,2022-09-12T23:00:00Z,1,train_fit,6543.427056,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.63636,,,,,,,,
2022-09-12T23:00:00Z,2022-09-13T01:00:00Z,3,train_fit,6459.495394,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,0.62652,,,,,,,,
2022-09-12T23:00:00Z,2022-09-13T04:00:00Z,6,train_fit,7596.678572,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,4.5463,,,,,,,,
2022-09-12T23:00:00Z,2022-09-13T10:00:00Z,12,train_fit,8975.340135,weather_actual_as_forecast_proxy,P0054K_origin_local_history_baseline_not_m4,2.72954,,,,,,,,
