forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-02T11:00:00Z,2025-03-03T09:00:00Z,23,train_fit,2763.2114357500004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6755316071771298,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T10:00:00Z,24,train_fit,2706.67514225,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6375621114193615,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T11:00:00Z,25,train_fit,2652.140519,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6397066435713231,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T12:00:00Z,26,train_fit,2599.9717560000004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6463326315762059,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T13:00:00Z,27,train_fit,2587.3462835,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6493553355708036,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T14:00:00Z,28,train_fit,2629.129712,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6765725508602014,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T15:00:00Z,29,train_fit,2703.17562525,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7636515439516692,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T16:00:00Z,30,train_fit,2841.94697075,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8828793947059692,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T17:00:00Z,31,train_fit,2860.3972484999995,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9257244397096256,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T18:00:00Z,32,train_fit,2803.6880204999998,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.897555324431013,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T19:00:00Z,33,train_fit,2742.3594272500004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7909530985643685,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T20:00:00Z,34,train_fit,2663.278684,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6766834637017332,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T21:00:00Z,35,train_fit,2542.8625030000003,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.6024239908115256,,,,,,,,
2025-03-02T11:00:00Z,2025-03-03T22:00:00Z,36,train_fit,2448.16126775,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5628213216456021,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T11:00:00Z,1,train_fit,2652.140519,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7111146936380195,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T12:00:00Z,2,train_fit,2599.9717560000004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7098930423696943,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T13:00:00Z,3,train_fit,2587.3462835,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7118354242959524,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T14:00:00Z,4,train_fit,2629.129712,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7325956884939575,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T15:00:00Z,5,train_fit,2703.17562525,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.801508331667205,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T16:00:00Z,6,train_fit,2841.94697075,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8991274765648474,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T17:00:00Z,7,train_fit,2860.3972484999995,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9105911607025973,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T18:00:00Z,8,train_fit,2803.6880204999998,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8545294157193994,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T19:00:00Z,9,train_fit,2742.3594272500004,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7462976559436572,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T20:00:00Z,10,train_fit,2663.278684,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.642048660298366,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T21:00:00Z,11,train_fit,2542.8625030000003,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5423361709451751,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T22:00:00Z,12,train_fit,2448.16126775,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.4880866705193644,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T23:00:00Z,13,train_fit,2343.62187375,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3074277331025649,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T00:00:00Z,14,train_fit,2287.342526,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.30895862950701547,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T01:00:00Z,15,train_fit,2266.3038097500003,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.30806184485215393,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T02:00:00Z,16,train_fit,2250.3053117500003,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.30177627272620305,,,,,,,,
2025-03-03T11:00:00Z,2025-03-04T03:00:00Z,17,train_fit,2266.6385465,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.3485477217761603,,,,,,,,
