area_code,cold_MAE_162h,feature_count,forecast_origin_local,forecast_origin_timestamp_utc,forecast_rows_162h,forecast_rows_168h,high_load_MAE_162h,input_data_cutoff_utc,mean_actual_mw_162h,mean_actual_mw_168h,model_id,model_name,p90_absolute_error,p95_absolute_error,ramp_MAE_162h,target_max_utc,target_min_utc,train_rows,training_cutoff_local,weather_protocol,weather_source_package,week_id,week_start_local,weekday_MAE_162h,weekend_MAE_162h,weekly_MAE_162h,weekly_MAE_168h,weekly_RMSE_162h,weekly_RMSE_168h,weekly_bias_162h,weekly_bias_168h,weekly_energy_abs_error_MWh,weekly_energy_error_percent,weekly_energy_signed_error_MWh
SE1,104.80882678745428,48,2026-03-30T06:00:00+02:00,2026-03-30T04:00:00Z,162,168,139.50969105697038,2026-03-29T22:00:00Z,1200.5200617283951,1205.4955357142858,B_weekly_HGB_no_price,Weekly_HGB_no_price,240.3346610313397,264.5175776211854,131.10115159186867,2026-04-05T21:00:00Z,2026-03-29T22:00:00Z,33118,2026-03-30T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W14,2026-03-30,127.13566055902093,140.8039487999001,131.10115159186867,129.26106467187938,156.2317801348488,154.93854554108697,96.14511374846849,91.85486535305793,15431.617379313684,7.619676940456803,15431.617379313684
SE1,114.43904982112379,48,2026-04-06T06:00:00+02:00,2026-04-06T04:00:00Z,162,168,148.69870110524843,2026-04-05T22:00:00Z,1126.6039094650207,1135.932043650794,B_weekly_HGB_no_price,Weekly_HGB_no_price,316.6081848783641,382.55903696503646,131.81918804822732,2026-04-12T21:00:00Z,2026-04-05T22:00:00Z,33286,2026-04-06T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W15,2026-04-06,138.8363017798609,114.64965444954937,131.81918804822732,128.74453546473708,172.78795505827142,170.0632597253278,80.42206254324965,76.00514722504766,12768.864733807917,6.69099420602422,12768.864733807917
SE1,67.64773283469926,48,2026-04-13T06:00:00+02:00,2026-04-13T04:00:00Z,162,168,96.15804496462873,2026-04-12T22:00:00Z,1110.5864197530866,1111.3005952380952,B_weekly_HGB_no_price,Weekly_HGB_no_price,174.04767602811168,200.48662307086727,73.83372198532041,2026-04-19T21:00:00Z,2026-04-12T22:00:00Z,33454,2026-04-13T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W16,2026-04-13,80.28492878974012,58.0488542723787,73.83372198532041,73.0447723987559,98.54800950276926,97.3843881160265,23.237852148383197,22.119824385971523,3716.130496843194,1.990444752819757,3716.130496843194
SE1,79.23063260194348,48,2026-04-20T06:00:00+02:00,2026-04-20T04:00:00Z,162,168,329.7955378271442,2026-04-19T22:00:00Z,1163.8353909465022,1164.0198412698414,B_weekly_HGB_no_price,Weekly_HGB_no_price,265.2508019429073,321.5958812640928,118.21056924819071,2026-04-26T21:00:00Z,2026-04-19T22:00:00Z,33622,2026-04-20T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W17,2026-04-20,134.42706673866158,78.53190517576185,118.21056924819071,114.75054187213023,153.7660727269134,151.06088905194898,-40.862900473743196,-39.92339965034154,6707.131141257356,3.4297868674462246,-6707.131141257356
SE1,96.73439635510535,48,2026-04-27T06:00:00+02:00,2026-04-27T04:00:00Z,162,168,161.6671079929083,2026-04-26T22:00:00Z,1070.2885802469136,1073.2604166666667,B_weekly_HGB_no_price,Weekly_HGB_no_price,275.85750123934764,354.33864830338007,142.85172747501844,2026-05-03T21:00:00Z,2026-04-26T22:00:00Z,33790,2026-04-27T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W18,2026-04-27,140.7439806174493,148.0089804243896,142.85172747501844,138.4041326982203,179.3045693696089,176.13701300063627,96.87251042733924,93.55185784165151,15716.71211739743,8.716603760735426,15716.71211739743
SE1,51.844624398410325,48,2026-05-04T06:00:00+02:00,2026-05-04T04:00:00Z,162,168,260.2211506546538,2026-05-03T22:00:00Z,1085.096193415638,1087.4365079365082,B_weekly_HGB_no_price,Weekly_HGB_no_price,268.0713326343785,315.29536151531573,123.40740802641452,2026-05-10T21:00:00Z,2026-05-03T22:00:00Z,33958,2026-05-04T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W19,2026-05-04,104.85558422293,168.80016839664242,123.40740802641452,123.67982338936861,160.6983371984258,159.8699986714984,4.255498037892987,2.618950996266834,439.98376737273065,0.24083714103326445,439.98376737273065
SE1,,48,2026-05-11T06:00:00+02:00,2026-05-11T04:00:00Z,162,168,223.47632505357203,2026-05-10T22:00:00Z,986.0102880658437,971.012896825397,B_weekly_HGB_no_price,Weekly_HGB_no_price,284.7436855984207,334.4231030488918,118.13913003984341,2026-05-17T21:00:00Z,2026-05-10T22:00:00Z,34126,2026-05-11T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W20,2026-05-11,126.80949414519901,96.92440935652665,118.13913003984341,128.22549579940372,163.5761936241879,180.81658782633272,32.89619246640136,46.02694885358452,7732.527407402144,4.740096553203715,7732.527407402144
SE1,,48,2026-05-18T06:00:00+02:00,2026-05-18T04:00:00Z,162,168,194.80508693646078,2026-05-17T22:00:00Z,931.8816872427982,930.8576388888888,B_weekly_HGB_no_price,Weekly_HGB_no_price,266.6361887598246,325.9771448032662,133.66437657049514,2026-05-24T21:00:00Z,2026-05-17T22:00:00Z,34294,2026-05-18T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W21,2026-05-18,121.61053252793427,163.15782475973984,133.66437657049514,130.60131149983488,169.30820361604282,166.66842674157496,65.04136112497463,63.759891475740005,10711.66176792438,6.849585673685492,10711.66176792438
SE1,,48,2026-05-25T06:00:00+02:00,2026-05-25T04:00:00Z,138,144,264.0944364200358,2026-05-24T22:00:00Z,889.6062801932368,888.5671296296296,B_weekly_HGB_no_price,Weekly_HGB_no_price,282.63710320872997,337.8364828944946,127.93173812647525,2026-05-30T21:00:00Z,2026-05-24T22:00:00Z,34462,2026-05-25T00:00:00+02:00,actual_weather_proxy,P0056D,2026-W22,2026-05-25,130.18555492745688,116.66265412156709,127.93173812647525,124.44558395319142,169.79778083197806,166.568453765299,22.94720147252868,21.72862161964212,3128.9215132284735,2.4453550998109788,3128.9215132284735
SE2,,50,2025-06-02T06:00:00+02:00,2025-06-02T04:00:00Z,161,167,317.35675219912457,2025-06-01T22:00:00Z,1548.583850931677,1544.1377245508982,B_weekly_HGB_no_price,Weekly_HGB_no_price,265.257796702748,361.01052437822,145.0310281838719,2025-06-08T21:00:00Z,2025-06-01T22:00:00Z,25943,2025-06-02T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W23,2025-06-02,140.40361378378788,156.25496949471403,145.0310281838719,144.93828678799983,178.53942524351945,177.78143967185207,-91.02600066098927,-92.87355965516083,15509.884462411894,6.014590420175938,-15509.884462411894
SE2,,50,2025-06-09T06:00:00+02:00,2025-06-09T04:00:00Z,162,168,249.3251528014375,2025-06-08T22:00:00Z,1497.8950617283951,1497.7261904761904,B_weekly_HGB_no_price,Weekly_HGB_no_price,265.54733674094,299.681537367702,129.31841796395196,2025-06-15T21:00:00Z,2025-06-08T22:00:00Z,26110,2025-06-09T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W24,2025-06-09,135.52251322791034,114.1381848712879,129.31841796395196,127.19417415034083,162.39275558280107,160.1762544826402,-9.44484828839658,-9.4706869373751,1591.0754054790596,0.6323376727734342,-1591.0754054790596
SE2,,50,2025-06-16T06:00:00+02:00,2025-06-16T04:00:00Z,162,168,355.4047316221297,2025-06-15T22:00:00Z,1476.216049382716,1467.7857142857142,B_weekly_HGB_no_price,Weekly_HGB_no_price,305.63399493618067,411.5239092859283,149.12927497619123,2025-06-22T21:00:00Z,2025-06-15T22:00:00Z,26278,2025-06-16T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W25,2025-06-16,154.95165664894662,134.88302194710872,149.12927497619123,147.65991742311897,191.54115451228253,189.51506042946625,-54.325533880014284,-53.89714976515374,9054.721160545916,3.672003974461821,-9054.721160545916
SE2,,50,2025-06-23T06:00:00+02:00,2025-06-23T04:00:00Z,162,168,290.7310042116033,2025-06-22T22:00:00Z,1459.148148148148,1446.9940476190477,B_weekly_HGB_no_price,Weekly_HGB_no_price,309.9132741875213,355.4243071227238,145.25094122693733,2025-06-29T21:00:00Z,2025-06-22T22:00:00Z,26446,2025-06-23T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W26,2025-06-23,136.69482348799116,166.18612292861405,145.25094122693733,143.48666251104962,185.9552757992138,183.72461306047296,-28.009897037069976,-25.35370966973631,4259.423224515718,1.7521640611759675,-4259.423224515718
SE2,,50,2025-06-30T06:00:00+02:00,2025-06-30T04:00:00Z,162,168,245.46423148002566,2025-06-29T22:00:00Z,1461.037037037037,1455.9761904761904,B_weekly_HGB_no_price,Weekly_HGB_no_price,287.7034583285574,343.2396753611273,147.90142153744668,2025-07-06T21:00:00Z,2025-06-29T22:00:00Z,26614,2025-06-30T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W27,2025-06-30,147.31658882357198,149.3323951990551,147.90142153744668,145.1479543036468,184.86873547771697,182.41525783017804,19.6207610912824,17.937246480704204,3013.4574087582296,1.2319738878997193,3013.4574087582296
SE2,,50,2025-07-07T06:00:00+02:00,2025-07-07T04:00:00Z,162,168,162.87754660612995,2025-07-06T22:00:00Z,1452.5864197530864,1451.4761904761904,B_weekly_HGB_no_price,Weekly_HGB_no_price,224.41318134135113,266.0685764397868,103.61261566534898,2025-07-13T21:00:00Z,2025-07-06T22:00:00Z,26782,2025-07-07T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W28,2025-07-07,92.37561567690359,131.1074028711197,103.61261566534898,102.5200534895983,130.20599860960147,128.70556153437633,-2.4022461363425873,-3.5668719165335423,599.2344819776481,0.2457409869991339,-599.2344819776481
SE2,,50,2025-07-14T06:00:00+02:00,2025-07-14T04:00:00Z,162,168,371.4140700842442,2025-07-13T22:00:00Z,1453.9382716049383,1433.904761904762,B_weekly_HGB_no_price,Weekly_HGB_no_price,323.7233547718817,399.99319435220883,167.07068135643956,2025-07-20T21:00:00Z,2025-07-13T22:00:00Z,26950,2025-07-14T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W29,2025-07-14,157.79307523291737,189.77120697782385,167.07068135643956,165.74017410633604,203.1291189936489,201.1590907378691,-137.38892812392302,-129.8268951834457,21810.91839081887,9.054080761332223,-21810.91839081887
SE2,,50,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,161,167,204.4997249444293,2025-07-20T22:00:00Z,1446.8944099378882,1448.820359281437,B_weekly_HGB_no_price,Weekly_HGB_no_price,239.70628982417702,353.1165154661028,109.13419011481892,2025-07-27T21:00:00Z,2025-07-20T22:00:00Z,27118,2025-07-21T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W30,2025-07-21,89.77881333306034,156.08127422376526,109.13419011481892,110.25810713896686,150.73044680510793,150.91994489785532,13.441520819596386,8.19889786993979,1369.215944280062,0.5659016190252083,1369.215944280062
SE2,,50,2025-07-28T06:00:00+02:00,2025-07-28T04:00:00Z,160,166,204.41354785274743,2025-07-27T22:00:00Z,1301.84375,1301.9939759036145,B_weekly_HGB_no_price,Weekly_HGB_no_price,281.9144440013593,415.944037682031,144.58337302884334,2025-08-03T21:00:00Z,2025-07-27T22:00:00Z,27285,2025-07-28T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W31,2025-07-28,164.3902881865136,95.49667024679117,144.58337302884334,142.26672758075097,199.82284781140254,197.1398307666538,52.09581196189595,47.34509142089703,7859.285175868979,3.636352571296565,7859.285175868979
SE2,,50,2025-08-04T06:00:00+02:00,2025-08-04T04:00:00Z,160,166,381.3913144477229,2025-08-03T22:00:00Z,1374.50625,1369.94578313253,B_weekly_HGB_no_price,Weekly_HGB_no_price,303.12750605521217,389.4377053825976,131.40036195178828,2025-08-10T21:00:00Z,2025-08-03T22:00:00Z,27451,2025-08-04T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W32,2025-08-04,139.91198664456078,110.93624300959031,131.40036195178828,129.75422120897113,173.0590010638203,170.79490866346728,-87.1283157756111,-87.08236947289676,14455.673332500912,6.356628893281728,-14455.673332500912
SE2,,50,2025-08-11T06:00:00+02:00,2025-08-11T04:00:00Z,162,168,212.60516174644113,2025-08-10T22:00:00Z,1396.4382716049383,1387.8392857142858,B_weekly_HGB_no_price,Weekly_HGB_no_price,248.33202047869742,294.08360267587295,135.87533597447606,2025-08-17T21:00:00Z,2025-08-10T22:00:00Z,27617,2025-08-11T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W33,2025-08-11,139.9547378132287,125.89382083710235,135.87533597447606,133.69820359207594,167.66666102135918,165.3261295889331,-29.77423979029084,-30.465386400637367,5118.184915307123,2.195166739710634,-5118.184915307123
SE2,,50,2025-08-18T06:00:00+02:00,2025-08-18T04:00:00Z,160,166,315.4346548073741,2025-08-17T22:00:00Z,1542.775,1533.8373493975903,B_weekly_HGB_no_price,Weekly_HGB_no_price,295.88182166113774,322.36045688012945,133.5882107428626,2025-08-24T21:00:00Z,2025-08-17T22:00:00Z,27785,2025-08-18T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W34,2025-08-18,130.5946595286719,141.0070115780306,133.5882107428626,131.5916718179923,168.60807542626063,166.49133805988058,-41.32001177786954,-39.0097353205762,6475.616063215712,2.543277182283866,-6475.616063215712
SE2,,50,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,161,167,399.0886798193083,2025-08-24T22:00:00Z,1504.4285714285713,1499.3952095808384,B_weekly_HGB_no_price,Weekly_HGB_no_price,322.11216552289693,397.76232276399287,149.24854716386298,2025-08-31T21:00:00Z,2025-08-24T22:00:00Z,27951,2025-08-25T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W35,2025-08-25,178.90022943686947,77.32744548040047,149.24854716386298,147.6668145188599,200.6740960842551,198.68588220895305,3.74565289984746,3.1515530961744527,526.3093670610397,0.21018828631945,526.3093670610397
SE2,,50,2025-09-01T06:00:00+02:00,2025-09-01T04:00:00Z,162,168,197.35529093292553,2025-08-31T22:00:00Z,1461.9506172839506,1458.375,B_weekly_HGB_no_price,Weekly_HGB_no_price,263.6687004959481,297.8691499266243,125.7426985946498,2025-09-07T21:00:00Z,2025-08-31T22:00:00Z,28118,2025-09-01T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W36,2025-09-01,128.899327448085,118.01903225113809,125.7426985946498,124.44156360881627,161.65071135773877,160.10872992428858,4.464565736534852,5.271621703829654,885.6324462432822,0.3614723033396116,885.6324462432822
SE2,,50,2025-09-08T06:00:00+02:00,2025-09-08T04:00:00Z,162,168,359.33810258932874,2025-09-07T22:00:00Z,1470.1234567901236,1474.0535714285713,B_weekly_HGB_no_price,Weekly_HGB_no_price,360.06507631080814,410.9590892801071,162.9697060314498,2025-09-14T21:00:00Z,2025-09-07T22:00:00Z,28286,2025-09-08T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W37,2025-09-08,151.14439919948765,191.903967428804,162.9697060314498,163.4389785323057,216.72580448362848,215.49929175783817,-15.358494657322527,-21.099596135825838,3544.7321508187742,1.431399546447791,-3544.7321508187742
SE2,,50,2025-09-15T06:00:00+02:00,2025-09-15T04:00:00Z,161,167,265.602351581375,2025-09-14T22:00:00Z,1470.8260869565217,1458.317365269461,B_weekly_HGB_no_price,Weekly_HGB_no_price,285.7904469182374,385.35045185123977,138.2174140317731,2025-09-21T21:00:00Z,2025-09-14T22:00:00Z,28454,2025-09-15T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W38,2025-09-15,141.38467733856132,130.53511579828702,138.2174140317731,138.84552265852344,182.663275856181,182.31673904529399,-6.973371137767225,-4.948869344323131,826.4611805018794,0.33935475652847363,-826.4611805018794
SE2,,50,2025-09-22T06:00:00+02:00,2025-09-22T04:00:00Z,161,167,369.59591201961183,2025-09-21T22:00:00Z,1532.2298136645963,1524.6107784431138,B_weekly_HGB_no_price,Weekly_HGB_no_price,262.2304834286906,390.7334529927755,130.44031285476274,2025-09-28T21:00:00Z,2025-09-21T22:00:00Z,28621,2025-09-22T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W39,2025-09-22,142.75906032157405,100.56079772249684,130.44031285476274,126.96422237317782,181.2189114643765,178.12379877454336,-30.894913555787934,-28.665557171300772,4787.148047607188,1.8801885423224494,-4787.148047607188
SE2,,50,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,161,167,162.7384344421443,2025-09-28T22:00:00Z,1365.3664596273293,1368.1377245508982,B_weekly_HGB_no_price,Weekly_HGB_no_price,463.1937272333596,501.06949531129385,223.21860757090892,2025-10-05T21:00:00Z,2025-09-28T22:00:00Z,28788,2025-09-29T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W40,2025-09-29,225.81679618680917,216.91661816212945,223.21860757090892,218.2549238922225,272.6457935407205,268.29137445083137,172.97884732366478,164.6895413506971,27503.15340556641,12.037497277897053,27503.15340556641
SE2,,50,2025-10-06T06:00:00+02:00,2025-10-06T04:00:00Z,162,167,285.75087092975406,2025-10-05T22:00:00Z,1431.6913580246915,1435.1676646706587,B_weekly_HGB_no_price,Weekly_HGB_no_price,387.2380031870856,451.5941304615339,184.08168454038434,2025-10-12T21:00:00Z,2025-10-05T23:00:00Z,28955,2025-10-06T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W41,2025-10-06,182.15546513539732,188.79477457386344,184.08168454038434,182.8242180985845,230.5227115556973,228.47894245464357,52.83595228710859,47.00007630892354,7849.012743590167,3.274884005954015,7849.012743590167
SE2,,50,2025-10-13T06:00:00+02:00,2025-10-13T04:00:00Z,161,167,376.74388969767944,2025-10-12T22:00:00Z,1536.472049689441,1531.6646706586826,B_weekly_HGB_no_price,Weekly_HGB_no_price,382.1496039256997,416.549613968205,182.18071879065744,2025-10-19T21:00:00Z,2025-10-12T22:00:00Z,29122,2025-10-13T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W42,2025-10-13,157.33921674345757,242.4345748200358,182.18071879065744,182.43515761527578,225.98193361052148,226.09844517375697,-58.82130180068188,-63.1390087181715,10544.214455934765,4.122247508067136,-10544.214455934765
SE2,,50,2025-10-20T06:00:00+02:00,2025-10-20T04:00:00Z,161,167,286.67612929763754,2025-10-19T22:00:00Z,1560.9378881987577,1560.562874251497,B_weekly_HGB_no_price,Weekly_HGB_no_price,393.800024220546,450.31967545563907,187.42682163921748,2025-10-26T22:00:00Z,2025-10-19T22:00:00Z,29289,2025-10-20T00:00:00+02:00,actual_weather_proxy,P0056D,2025-W43,2025-10-20,166.1214564793423,239.103664792957,187.42682163921748,183.26945069126987,235.5587854018848,231.75629211559874,80.4272732771498,74.9611438089405,12518.511016093078,4.803468353999815,12518.511016093078
SE2,,50,2025-10-27T06:00:00+01:00,2025-10-27T05:00:00Z,161,167,285.9309215729419,2025-10-26T23:00:00Z,1758.7142857142858,1758.5269461077844,B_weekly_HGB_no_price,Weekly_HGB_no_price,368.8690190057205,445.52348683419154,174.70924245509974,2025-11-02T22:00:00Z,2025-10-26T23:00:00Z,29456,2025-10-27T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W44,2025-10-27,134.98794527901092,271.0545164566769,174.70924245509974,176.8398566734745,219.55456868564886,220.74419697172783,-52.30698951521578,-58.835289467957594,9825.493341148947,3.345714411609113,-9825.493341148947
SE2,,50,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,162,168,271.3345064730707,2025-11-02T23:00:00Z,1624.111111111111,1610.5833333333333,B_weekly_HGB_no_price,Weekly_HGB_no_price,373.44393776523214,418.68847551535504,170.51980139965448,2025-11-09T22:00:00Z,2025-11-02T23:00:00Z,29623,2025-11-03T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W45,2025-11-03,189.41305034824137,125.64833514676081,170.51980139965448,170.1355206808976,216.47007308898742,216.4493935111604,37.13407285776002,41.513568158356534,6974.279450603994,2.5775485998876455,6974.279450603994
SE2,281.1047268354529,50,2025-11-10T06:00:00+01:00,2025-11-10T05:00:00Z,161,167,76.29652434419405,2025-11-09T23:00:00Z,1627.6894409937888,1631.2275449101796,B_weekly_HGB_no_price,Weekly_HGB_no_price,454.0165260471708,561.9303208732829,236.76513683485805,2025-11-16T22:00:00Z,2025-11-09T23:00:00Z,29791,2025-11-10T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W46,2025-11-10,214.70397615435257,290.2751861450205,236.76513683485805,230.2671988340949,289.18112422570886,284.3296141651539,218.41744183717051,210.9419930980724,35227.31284737814,12.93148793105304,35227.31284737814
SE2,268.04074886510676,50,2025-11-17T06:00:00+01:00,2025-11-17T05:00:00Z,161,167,602.9340650295487,2025-11-16T23:00:00Z,2106.8695652173915,2083.1616766467064,B_weekly_HGB_no_price,Weekly_HGB_no_price,509.78660074384106,625.4028828300536,262.34648108855686,2025-11-23T22:00:00Z,2025-11-16T23:00:00Z,29958,2025-11-17T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W47,2025-11-17,303.41974376107436,165.65317521367191,262.34648108855686,262.3095684743539,322.1971087447698,321.64568501236715,-181.6949450682939,-165.77827350919685,27684.971676035784,7.958012830576446,-27684.971676035784
SE2,190.43496785420376,50,2025-11-24T06:00:00+01:00,2025-11-24T05:00:00Z,160,166,290.89369860567604,2025-11-23T23:00:00Z,2081.39375,2080.5662650602408,B_weekly_HGB_no_price,Weekly_HGB_no_price,432.6430413332387,497.9061372005943,210.22719104030026,2025-11-30T22:00:00Z,2025-11-23T23:00:00Z,30125,2025-11-24T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W48,2025-11-24,197.99279428763967,238.77411679650822,210.22719104030026,207.48388790418076,259.60819258024816,256.2827581296004,30.433865987577416,24.478576701002513,4063.4437323663733,1.1765343460614792,4063.4437323663733
SE2,72.93873352344444,50,2025-12-01T06:00:00+01:00,2025-12-01T05:00:00Z,162,168,245.40261241550797,2025-11-30T23:00:00Z,1995.5581275720162,1977.6989087301586,B_weekly_HGB_no_price,Weekly_HGB_no_price,380.02749231360065,414.2509051542035,153.8526880672874,2025-12-07T22:00:00Z,2025-11-30T23:00:00Z,30291,2025-12-01T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W49,2025-12-01,124.67897335393603,223.1402605114969,153.8526880672874,160.14946754947164,205.2828417238272,212.4082240701132,-17.111976833552287,-7.173957380519769,1205.2248399273376,0.36274264747034335,-1205.2248399273376
SE2,508.13526285613443,50,2025-12-08T06:00:00+01:00,2025-12-08T05:00:00Z,162,168,962.2496556861978,2025-12-07T23:00:00Z,2235.3564814814813,2208.4836309523807,B_weekly_HGB_no_price,Weekly_HGB_no_price,808.8464884620576,1001.8688790413177,343.27952454518896,2025-12-14T22:00:00Z,2025-12-07T23:00:00Z,30459,2025-12-08T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W50,2025-12-08,279.8643357184749,493.89059800863515,343.27952454518896,340.4256820764619,454.2424669786287,448.85620215785735,-151.1406708810963,-136.33664922745598,22904.55707021273,6.173314907870213,-22904.55707021273
SE2,570.1160665912463,50,2025-12-15T06:00:00+01:00,2025-12-15T05:00:00Z,162,168,168.76579269259378,2025-12-14T23:00:00Z,1732.7515432098764,1722.125,B_weekly_HGB_no_price,Weekly_HGB_no_price,576.1975730844068,759.4875571598649,313.4308221559344,2025-12-21T22:00:00Z,2025-12-14T23:00:00Z,30627,2025-12-15T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W51,2025-12-15,343.91178399954805,241.0385377773521,313.4308221559344,313.88043030756717,385.53966220390595,384.7066904570456,269.3883103760543,271.41086537696856,45597.02538333053,15.760230260693472,45597.02538333053
SE2,379.9882147959401,50,2025-12-22T06:00:00+01:00,2025-12-22T05:00:00Z,162,168,1288.2017947774405,2025-12-21T23:00:00Z,2050.5596707818927,2049.4548611111113,B_weekly_HGB_no_price,Weekly_HGB_no_price,916.5095407504286,1229.6904159832616,357.058196893923,2025-12-28T22:00:00Z,2025-12-21T23:00:00Z,30795,2025-12-22T00:00:00+01:00,actual_weather_proxy,P0056D,2025-W52,2025-12-22,301.8672864582438,488.13660917866105,357.058196893923,351.08850204150065,547.637827763379,539.0693974442726,-144.0029459034944,-145.642367157873,24467.917682522326,7.106395457712644,-24467.917682522326
SE2,223.31154555577905,50,2025-12-29T06:00:00+01:00,2025-12-29T05:00:00Z,162,168,253.76355913284212,2025-12-28T23:00:00Z,2108.511316872428,2103.394841269841,B_weekly_HGB_no_price,Weekly_HGB_no_price,582.2649403498546,663.5832477246861,223.31154555577905,2026-01-04T22:00:00Z,2025-12-28T23:00:00Z,30963,2025-12-29T00:00:00+01:00,actual_weather_proxy,P0056D,2026-W01,2025-12-29,250.58307933052262,158.5416528407633,223.31154555577905,219.5241357231137,302.8573904776837,298.4861885719342,91.04106747778275,91.36048922527762,15348.562189846707,4.343477859350589,15348.562189846707
SE2,242.06499098375184,50,2026-01-05T06:00:00+01:00,2026-01-05T05:00:00Z,162,168,501.64233025385414,2026-01-04T23:00:00Z,2313.0406378600824,2295.064484126984,B_weekly_HGB_no_price,Weekly_HGB_no_price,491.27591079925355,552.2797310248872,242.06499098375184,2026-01-11T22:00:00Z,2026-01-04T23:00:00Z,31131,2026-01-05T00:00:00+01:00,actual_weather_proxy,P0056D,2026-W02,2026-01-05,279.57984272507906,152.96721809810003,242.06499098375184,241.93011156690508,295.5034090407926,294.0924212664058,-14.902539246643999,-7.738127003175334,1300.0053365333588,0.337163816384804,-1300.0053365333588
SE2,264.78223070397365,50,2026-01-12T06:00:00+01:00,2026-01-12T05:00:00Z,162,168,263.65524631736895,2026-01-11T23:00:00Z,2406.7371399176955,2404.301587301587,B_weekly_HGB_no_price,Weekly_HGB_no_price,496.8789914724556,575.0298746180234,237.95487267568203,2026-01-18T22:00:00Z,2026-01-11T23:00:00Z,31299,2026-01-12T00:00:00+01:00,actual_weather_proxy,P0056D,2026-W03,2026-01-12,211.8883631880261,299.86283270886514,237.95487267568203,236.5168874227516,295.62425310576856,293.4896105730561,124.9417374180258,120.82475099729102,20298.55816754501,5.025357535653279,20298.55816754501
SE2,120.53175347933258,50,2026-01-19T06:00:00+01:00,2026-01-19T05:00:00Z,162,168,242.73892692095956,2026-01-18T23:00:00Z,2325.047839506173,2307.6726190476193,B_weekly_HGB_no_price,Weekly_HGB_no_price,255.5805637668146,290.56744500455267,120.53175347933258,2026-01-25T22:00:00Z,2026-01-18T23:00:00Z,31467,2026-01-19T00:00:00+01:00,actual_weather_proxy,P0056D,2026-W04,2026-01-19,108.7357566765224,148.54724588600664,120.53175347933258,123.1920220959444,149.37455184716526,152.18320017866446,-114.33989553802735,-105.4004682788581,17707.27867084829,4.56739259325085,-17707.27867084829
SE2,290.3763776054951,50,2026-01-26T06:00:00+01:00,2026-01-26T05:00:00Z,162,168,280.6875042885143,2026-01-25T23:00:00Z,2187.8333333333335,2180.7008928571427,B_weekly_HGB_no_price,Weekly_HGB_no_price,559.2131825349613,631.8632640626214,290.3763776054951,2026-02-01T22:00:00Z,2026-01-25T23:00:00Z,31635,2026-01-26T00:00:00+01:00,actual_weather_proxy,P0056D,2026-W05,2026-01-26,292.4502166287697,285.45100992521816,290.3763776054951,288.5394761830641,348.1155117049641,345.59143299164344,159.7768965717136,160.47773272060783,26960.2590970624,7.358997891285882,26960.2590970624
