regime,start_timestamp_utc,end_timestamp_utc,length_hours,mean_spread,max_abs_spread
spread_small_nonzero,2025-04-24T06:00:00+00:00,2025-04-24T06:00:00+00:00,1,-0.05604000000000009,0.05604000000000009
spread_near_zero,2025-04-24T07:00:00+00:00,2025-04-24T08:00:00+00:00,2,-0.039874999999999994,0.044030000000000014
spread_small_nonzero,2025-04-24T09:00:00+00:00,2025-04-24T10:00:00+00:00,2,0.14660000000000004,0.16845000000000004
spread_positive,2025-04-24T11:00:00+00:00,2025-04-25T11:00:00+00:00,25,0.427332,0.8013899999999999
spread_small_nonzero,2025-04-25T12:00:00+00:00,2025-04-25T12:00:00+00:00,1,0.17773,0.17773
spread_positive,2025-04-25T13:00:00+00:00,2025-04-26T04:00:00+00:00,16,0.35473812499999996,0.56062
spread_small_nonzero,2025-04-26T05:00:00+00:00,2025-04-26T05:00:00+00:00,1,0.14576,0.14576
spread_near_zero,2025-04-26T06:00:00+00:00,2025-04-26T17:00:00+00:00,12,-0.008533333333333332,0.03920000000000001
spread_positive,2025-04-26T18:00:00+00:00,2025-04-27T05:00:00+00:00,12,0.3043033333333333,0.3549
spread_small_nonzero,2025-04-27T06:00:00+00:00,2025-04-27T06:00:00+00:00,1,0.1559,0.1559
spread_near_zero,2025-04-27T07:00:00+00:00,2025-04-27T15:00:00+00:00,9,-0.023678888888888888,0.042179999999999995
spread_positive,2025-04-27T16:00:00+00:00,2025-04-28T07:00:00+00:00,16,0.3537425,0.5658500000000001
spread_near_zero,2025-04-28T08:00:00+00:00,2025-04-28T14:00:00+00:00,7,-0.01717142857142857,0.034890000000000004
spread_positive,2025-04-28T15:00:00+00:00,2025-04-28T20:00:00+00:00,6,0.3039433333333333,0.35165
spread_small_nonzero,2025-04-28T21:00:00+00:00,2025-04-28T21:00:00+00:00,1,0.08024,0.08024
spread_near_zero,2025-04-28T22:00:00+00:00,2025-04-29T01:00:00+00:00,4,0.013232499999999998,0.01647
spread_positive,2025-04-29T02:00:00+00:00,2025-04-29T07:00:00+00:00,6,0.42582166666666676,0.6694300000000001
spread_near_zero,2025-04-29T08:00:00+00:00,2025-04-29T14:00:00+00:00,7,-0.0013800000000000004,0.04217
spread_positive,2025-04-29T15:00:00+00:00,2025-04-29T17:00:00+00:00,3,0.5203899999999999,0.7156699999999999
spread_spike_positive,2025-04-29T18:00:00+00:00,2025-04-29T19:00:00+00:00,2,1.1504999999999999,1.30778
spread_positive,2025-04-29T20:00:00+00:00,2025-04-30T07:00:00+00:00,12,0.3580933333333333,0.58817
spread_near_zero,2025-04-30T08:00:00+00:00,2025-04-30T13:00:00+00:00,6,-0.017276666666666666,0.03082
spread_small_nonzero,2025-04-30T14:00:00+00:00,2025-04-30T14:00:00+00:00,1,0.05637,0.05637
spread_positive,2025-04-30T15:00:00+00:00,2025-04-30T17:00:00+00:00,3,0.4048333333333333,0.6185499999999999
spread_spike_positive,2025-04-30T18:00:00+00:00,2025-04-30T19:00:00+00:00,2,0.961335,1.0575700000000001
spread_positive,2025-04-30T20:00:00+00:00,2025-05-01T05:00:00+00:00,10,0.390973,0.5242300000000001
spread_small_nonzero,2025-05-01T06:00:00+00:00,2025-05-01T06:00:00+00:00,1,0.11725999999999998,0.11725999999999998
spread_near_zero,2025-05-01T07:00:00+00:00,2025-05-01T14:00:00+00:00,8,-0.017482499999999998,0.03507
spread_small_nonzero,2025-05-01T15:00:00+00:00,2025-05-01T15:00:00+00:00,1,0.17348999999999998,0.17348999999999998
spread_positive,2025-05-01T16:00:00+00:00,2025-05-02T07:00:00+00:00,16,0.338699375,0.5323
spread_near_zero,2025-05-02T08:00:00+00:00,2025-05-02T15:00:00+00:00,8,-0.002830000000000001,0.026289999999999994
spread_positive,2025-05-02T16:00:00+00:00,2025-05-03T06:00:00+00:00,15,0.32571333333333335,0.35478
spread_small_nonzero,2025-05-03T07:00:00+00:00,2025-05-03T07:00:00+00:00,1,0.06275,0.06275
spread_near_zero,2025-05-03T08:00:00+00:00,2025-05-03T14:00:00+00:00,7,-0.004427142857142857,0.0104
spread_small_nonzero,2025-05-03T15:00:00+00:00,2025-05-03T15:00:00+00:00,1,0.16865,0.16865
spread_positive,2025-05-03T16:00:00+00:00,2025-05-03T23:00:00+00:00,8,0.33728624999999995,0.42252
spread_small_nonzero,2025-05-04T00:00:00+00:00,2025-05-04T04:00:00+00:00,5,0.10898999999999999,0.16852
spread_near_zero,2025-05-04T05:00:00+00:00,2025-05-04T14:00:00+00:00,10,0.003196,0.04464
spread_small_nonzero,2025-05-04T15:00:00+00:00,2025-05-04T15:00:00+00:00,1,0.059699999999999996,0.059699999999999996
spread_positive,2025-05-04T16:00:00+00:00,2025-05-06T03:00:00+00:00,36,0.35329166666666656,0.79181
spread_small_nonzero,2025-05-06T04:00:00+00:00,2025-05-06T08:00:00+00:00,5,0.10609600000000004,0.14244999999999997
spread_positive,2025-05-06T09:00:00+00:00,2025-05-07T03:00:00+00:00,19,0.36864315789473684,0.46324
spread_small_nonzero,2025-05-07T04:00:00+00:00,2025-05-07T04:00:00+00:00,1,0.08754000000000017,0.08754000000000017
spread_near_zero,2025-05-07T05:00:00+00:00,2025-05-07T07:00:00+00:00,3,0.0039666666666666,0.011789999999999967
spread_small_nonzero,2025-05-07T08:00:00+00:00,2025-05-07T08:00:00+00:00,1,0.10543999999999998,0.10543999999999998
spread_near_zero,2025-05-07T09:00:00+00:00,2025-05-07T10:00:00+00:00,2,0.037654999999999994,0.03820000000000001
spread_positive,2025-05-07T11:00:00+00:00,2025-05-07T14:00:00+00:00,4,0.32694,0.40474
spread_small_nonzero,2025-05-07T15:00:00+00:00,2025-05-07T16:00:00+00:00,2,0.10533500000000007,0.15685000000000016
spread_positive,2025-05-07T17:00:00+00:00,2025-05-07T19:00:00+00:00,3,0.47547000000000006,0.60568
spread_near_zero,2025-05-07T20:00:00+00:00,2025-05-08T03:00:00+00:00,8,-0.003641249999999957,0.008829999999999893
spread_small_nonzero,2025-05-08T04:00:00+00:00,2025-05-08T05:00:00+00:00,2,-0.06593499999999997,0.07023999999999986
spread_near_zero,2025-05-08T06:00:00+00:00,2025-05-08T14:00:00+00:00,9,-0.007283333333333333,0.040690000000000004
spread_small_nonzero,2025-05-08T15:00:00+00:00,2025-05-08T15:00:00+00:00,1,-0.07275999999999994,0.07275999999999994
spread_near_zero,2025-05-08T16:00:00+00:00,2025-05-08T16:00:00+00:00,1,-0.027270000000000127,0.027270000000000127
spread_small_nonzero,2025-05-08T17:00:00+00:00,2025-05-08T17:00:00+00:00,1,0.08955000000000002,0.08955000000000002
spread_positive,2025-05-08T18:00:00+00:00,2025-05-08T18:00:00+00:00,1,0.23243999999999998,0.23243999999999998
spread_small_nonzero,2025-05-08T19:00:00+00:00,2025-05-08T19:00:00+00:00,1,0.09139999999999993,0.09139999999999993
spread_near_zero,2025-05-08T20:00:00+00:00,2025-05-08T21:00:00+00:00,2,0.04608500000000004,0.04952000000000001
spread_positive,2025-05-08T22:00:00+00:00,2025-05-08T23:00:00+00:00,2,0.22432000000000002,0.23779000000000006
spread_small_nonzero,2025-05-09T00:00:00+00:00,2025-05-09T00:00:00+00:00,1,0.19874000000000003,0.19874000000000003
spread_positive,2025-05-09T01:00:00+00:00,2025-05-09T02:00:00+00:00,2,0.26456500000000005,0.29004
spread_small_nonzero,2025-05-09T03:00:00+00:00,2025-05-09T03:00:00+00:00,1,0.1806399999999999,0.1806399999999999
spread_spike_positive,2025-05-09T04:00:00+00:00,2025-05-09T05:00:00+00:00,2,1.35249,1.56437
spread_small_nonzero,2025-05-09T06:00:00+00:00,2025-05-09T06:00:00+00:00,1,0.05345,0.05345
spread_near_zero,2025-05-09T07:00:00+00:00,2025-05-09T14:00:00+00:00,8,0.003968750000000007,0.028249999999999997
spread_positive,2025-05-09T15:00:00+00:00,2025-05-09T16:00:00+00:00,2,0.46221499999999993,0.6299199999999999
spread_spike_positive,2025-05-09T17:00:00+00:00,2025-05-09T22:00:00+00:00,6,0.9911033333333333,1.32627
spread_positive,2025-05-09T23:00:00+00:00,2025-05-10T05:00:00+00:00,7,0.6138242857142856,0.76571
spread_near_zero,2025-05-10T06:00:00+00:00,2025-05-10T16:00:00+00:00,11,-0.00958090909090908,0.04242000000000001
spread_positive,2025-05-10T17:00:00+00:00,2025-05-10T17:00:00+00:00,1,0.61395,0.61395
spread_spike_positive,2025-05-10T18:00:00+00:00,2025-05-10T22:00:00+00:00,5,0.975602,1.40426
spread_positive,2025-05-10T23:00:00+00:00,2025-05-11T04:00:00+00:00,6,0.6424850000000001,0.70824
spread_near_zero,2025-05-11T05:00:00+00:00,2025-05-11T15:00:00+00:00,11,-0.005006363636363641,0.03519
spread_positive,2025-05-11T16:00:00+00:00,2025-05-11T16:00:00+00:00,1,0.32145,0.32145
spread_spike_positive,2025-05-11T17:00:00+00:00,2025-05-11T20:00:00+00:00,4,1.1065274999999999,1.24796
spread_positive,2025-05-11T21:00:00+00:00,2025-05-11T23:00:00+00:00,3,0.4893633333333334,0.64157
spread_small_nonzero,2025-05-12T00:00:00+00:00,2025-05-12T00:00:00+00:00,1,0.19896000000000003,0.19896000000000003
spread_positive,2025-05-12T01:00:00+00:00,2025-05-12T03:00:00+00:00,3,0.31476333333333334,0.34568999999999994
spread_spike_positive,2025-05-12T04:00:00+00:00,2025-05-12T05:00:00+00:00,2,1.244375,1.4424000000000001
spread_near_zero,2025-05-12T06:00:00+00:00,2025-05-12T07:00:00+00:00,2,-0.01589999999999997,0.02305999999999986
spread_small_nonzero,2025-05-12T08:00:00+00:00,2025-05-12T09:00:00+00:00,2,0.06375,0.07233
spread_near_zero,2025-05-12T10:00:00+00:00,2025-05-12T13:00:00+00:00,4,0.03449499999999999,0.04860999999999999
spread_small_nonzero,2025-05-12T14:00:00+00:00,2025-05-12T14:00:00+00:00,1,0.06074999999999997,0.06074999999999997
spread_positive,2025-05-12T15:00:00+00:00,2025-05-12T15:00:00+00:00,1,0.7110299999999999,0.7110299999999999
spread_spike_positive,2025-05-12T16:00:00+00:00,2025-05-12T21:00:00+00:00,6,1.2280883333333332,1.8662
spread_positive,2025-05-12T22:00:00+00:00,2025-05-13T00:00:00+00:00,3,0.5181566666666666,0.57439
spread_spike_positive,2025-05-13T01:00:00+00:00,2025-05-13T06:00:00+00:00,6,1.0631516666666665,1.27844
spread_positive,2025-05-13T07:00:00+00:00,2025-05-13T07:00:00+00:00,1,0.7459199999999999,0.7459199999999999
spread_small_nonzero,2025-05-13T08:00:00+00:00,2025-05-13T08:00:00+00:00,1,0.07723,0.07723
spread_near_zero,2025-05-13T09:00:00+00:00,2025-05-13T10:00:00+00:00,2,0.008429999999999993,0.009569999999999995
spread_small_nonzero,2025-05-13T11:00:00+00:00,2025-05-13T11:00:00+00:00,1,0.10159,0.10159
spread_near_zero,2025-05-13T12:00:00+00:00,2025-05-13T14:00:00+00:00,3,0.000723333333333335,0.01806
spread_positive,2025-05-13T15:00:00+00:00,2025-05-13T15:00:00+00:00,1,0.65575,0.65575
spread_spike_positive,2025-05-13T16:00:00+00:00,2025-05-13T21:00:00+00:00,6,1.5866550000000001,2.6268
spread_positive,2025-05-13T22:00:00+00:00,2025-05-14T04:00:00+00:00,7,0.47018571428571426,0.6933199999999999
spread_spike_positive,2025-05-14T05:00:00+00:00,2025-05-14T07:00:00+00:00,3,1.1943400000000002,1.48619
spread_near_zero,2025-05-14T08:00:00+00:00,2025-05-14T13:00:00+00:00,6,-0.013146666666666668,0.028350000000000004
spread_small_nonzero,2025-05-14T14:00:00+00:00,2025-05-14T14:00:00+00:00,1,0.06829,0.06829
spread_positive,2025-05-14T15:00:00+00:00,2025-05-14T15:00:00+00:00,1,0.35320999999999997,0.35320999999999997
spread_spike_positive,2025-05-14T16:00:00+00:00,2025-05-14T22:00:00+00:00,7,1.2178671428571428,1.6001400000000001
spread_positive,2025-05-14T23:00:00+00:00,2025-05-14T23:00:00+00:00,1,0.68317,0.68317
spread_spike_positive,2025-05-15T00:00:00+00:00,2025-05-15T03:00:00+00:00,4,0.8709925000000001,0.92614
spread_positive,2025-05-15T04:00:00+00:00,2025-05-15T04:00:00+00:00,1,0.68838,0.68838
spread_spike_positive,2025-05-15T05:00:00+00:00,2025-05-15T06:00:00+00:00,2,1.00858,1.04453
spread_positive,2025-05-15T07:00:00+00:00,2025-05-15T07:00:00+00:00,1,0.47008000000000005,0.47008000000000005
spread_near_zero,2025-05-15T08:00:00+00:00,2025-05-15T15:00:00+00:00,8,-0.016605,0.04714
spread_spike_positive,2025-05-15T16:00:00+00:00,2025-05-15T18:00:00+00:00,3,1.1216799999999998,1.3377899999999998
spread_positive,2025-05-15T19:00:00+00:00,2025-05-15T22:00:00+00:00,4,0.44215750000000004,0.79374
spread_small_nonzero,2025-05-15T23:00:00+00:00,2025-05-15T23:00:00+00:00,1,0.09977,0.09977
spread_near_zero,2025-05-16T00:00:00+00:00,2025-05-16T02:00:00+00:00,3,0.025849999999999995,0.031909999999999994
spread_positive,2025-05-16T03:00:00+00:00,2025-05-16T07:00:00+00:00,5,0.45992,0.72333
spread_near_zero,2025-05-16T08:00:00+00:00,2025-05-16T14:00:00+00:00,7,-0.018855714285714285,0.037899999999999996
spread_positive,2025-05-16T15:00:00+00:00,2025-05-16T23:00:00+00:00,9,0.26493666666666665,0.30257999999999996
spread_small_nonzero,2025-05-17T00:00:00+00:00,2025-05-17T00:00:00+00:00,1,0.18061,0.18061
spread_positive,2025-05-17T01:00:00+00:00,2025-05-17T01:00:00+00:00,1,0.22175,0.22175
spread_small_nonzero,2025-05-17T02:00:00+00:00,2025-05-17T02:00:00+00:00,1,0.18313000000000001,0.18313000000000001
spread_positive,2025-05-17T03:00:00+00:00,2025-05-17T04:00:00+00:00,2,0.21343,0.2189
spread_small_nonzero,2025-05-17T05:00:00+00:00,2025-05-17T06:00:00+00:00,2,0.18466000000000002,0.18816000000000002
spread_near_zero,2025-05-17T07:00:00+00:00,2025-05-17T15:00:00+00:00,9,-0.011911111111111114,0.02319
spread_positive,2025-05-17T16:00:00+00:00,2025-05-17T22:00:00+00:00,7,0.3601971428571429,0.40662
spread_small_nonzero,2025-05-17T23:00:00+00:00,2025-05-17T23:00:00+00:00,1,0.09726000000000001,0.09726000000000001
spread_near_zero,2025-05-18T00:00:00+00:00,2025-05-18T00:00:00+00:00,1,0.03231,0.03231
spread_small_nonzero,2025-05-18T01:00:00+00:00,2025-05-18T01:00:00+00:00,1,0.06221999999999999,0.06221999999999999
spread_near_zero,2025-05-18T02:00:00+00:00,2025-05-18T15:00:00+00:00,14,-0.007852142857142854,0.03417
spread_positive,2025-05-18T16:00:00+00:00,2025-05-18T21:00:00+00:00,6,0.33764833333333333,0.38403000000000004
spread_small_nonzero,2025-05-18T22:00:00+00:00,2025-05-18T23:00:00+00:00,2,0.161445,0.18295
spread_positive,2025-05-19T00:00:00+00:00,2025-05-19T08:00:00+00:00,9,0.39901666666666674,0.5023500000000001
spread_small_nonzero,2025-05-19T09:00:00+00:00,2025-05-19T09:00:00+00:00,1,0.18283999999999997,0.18283999999999997
spread_near_zero,2025-05-19T10:00:00+00:00,2025-05-19T12:00:00+00:00,3,0.016883333333333334,0.03307
spread_small_nonzero,2025-05-19T13:00:00+00:00,2025-05-19T13:00:00+00:00,1,0.19452000000000003,0.19452000000000003
spread_positive,2025-05-19T14:00:00+00:00,2025-05-20T08:00:00+00:00,19,0.35962842105263154,0.59755
spread_small_nonzero,2025-05-20T09:00:00+00:00,2025-05-20T09:00:00+00:00,1,0.09713000000000001,0.09713000000000001
spread_near_zero,2025-05-20T10:00:00+00:00,2025-05-20T13:00:00+00:00,4,0.00746,0.03027
spread_positive,2025-05-20T14:00:00+00:00,2025-05-21T07:00:00+00:00,18,0.3685755555555556,0.58799
spread_small_nonzero,2025-05-21T08:00:00+00:00,2025-05-21T08:00:00+00:00,1,0.1207,0.1207
spread_near_zero,2025-05-21T09:00:00+00:00,2025-05-21T14:00:00+00:00,6,0.004526666666666665,0.012789999999999996
spread_small_nonzero,2025-05-21T15:00:00+00:00,2025-05-21T15:00:00+00:00,1,0.14506,0.14506
spread_positive,2025-05-21T16:00:00+00:00,2025-05-21T21:00:00+00:00,6,0.3310216666666667,0.43226000000000003
spread_small_nonzero,2025-05-21T22:00:00+00:00,2025-05-22T04:00:00+00:00,7,0.16124714285714287,0.19585999999999998
spread_positive,2025-05-22T05:00:00+00:00,2025-05-22T05:00:00+00:00,1,0.21114000000000002,0.21114000000000002
spread_small_nonzero,2025-05-22T06:00:00+00:00,2025-05-22T07:00:00+00:00,2,0.165485,0.19455
spread_near_zero,2025-05-22T08:00:00+00:00,2025-05-22T15:00:00+00:00,8,0.001979999999999999,0.04978
spread_positive,2025-05-22T16:00:00+00:00,2025-05-23T09:00:00+00:00,18,0.42768,0.76539
spread_small_nonzero,2025-05-23T10:00:00+00:00,2025-05-23T10:00:00+00:00,1,0.12494,0.12494
spread_near_zero,2025-05-23T11:00:00+00:00,2025-05-23T12:00:00+00:00,2,0.006035000000000002,0.010000000000000002
spread_small_nonzero,2025-05-23T13:00:00+00:00,2025-05-23T13:00:00+00:00,1,0.0591,0.0591
spread_positive,2025-05-23T14:00:00+00:00,2025-05-24T06:00:00+00:00,17,0.3904882352941177,0.55441
spread_small_nonzero,2025-05-24T07:00:00+00:00,2025-05-24T07:00:00+00:00,1,0.09398000000000001,0.09398000000000001
spread_near_zero,2025-05-24T08:00:00+00:00,2025-05-24T14:00:00+00:00,7,0.002097142857142857,0.02412
spread_positive,2025-05-24T15:00:00+00:00,2025-05-24T22:00:00+00:00,8,0.4112125,0.54397
spread_small_nonzero,2025-05-24T23:00:00+00:00,2025-05-25T00:00:00+00:00,2,0.09447,0.1352
spread_near_zero,2025-05-25T01:00:00+00:00,2025-05-25T16:00:00+00:00,16,-0.0031968749999999996,0.02849000000000001
spread_positive,2025-05-25T17:00:00+00:00,2025-05-26T00:00:00+00:00,8,0.27926999999999996,0.35512
spread_small_nonzero,2025-05-26T01:00:00+00:00,2025-05-26T01:00:00+00:00,1,0.19921,0.19921
spread_positive,2025-05-26T02:00:00+00:00,2025-05-26T07:00:00+00:00,6,0.30226499999999995,0.39495
spread_small_nonzero,2025-05-26T08:00:00+00:00,2025-05-26T08:00:00+00:00,1,0.09537999999999999,0.09537999999999999
spread_near_zero,2025-05-26T09:00:00+00:00,2025-05-26T14:00:00+00:00,6,-0.006863333333333333,0.00976
spread_positive,2025-05-26T15:00:00+00:00,2025-05-27T00:00:00+00:00,10,0.394348,0.5456
spread_small_nonzero,2025-05-27T01:00:00+00:00,2025-05-27T03:00:00+00:00,3,0.12818000000000002,0.15925
spread_positive,2025-05-27T04:00:00+00:00,2025-05-27T06:00:00+00:00,3,0.25784,0.28808
spread_small_nonzero,2025-05-27T07:00:00+00:00,2025-05-27T07:00:00+00:00,1,0.1847,0.1847
spread_near_zero,2025-05-27T08:00:00+00:00,2025-05-27T13:00:00+00:00,6,0.011346666666666665,0.02609
spread_positive,2025-05-27T14:00:00+00:00,2025-05-29T06:00:00+00:00,41,0.3539714634146342,0.64295
spread_small_nonzero,2025-05-29T07:00:00+00:00,2025-05-29T08:00:00+00:00,2,0.14191,0.16742
spread_near_zero,2025-05-29T09:00:00+00:00,2025-05-29T14:00:00+00:00,6,-0.006001666666666668,0.014899999999999997
spread_small_nonzero,2025-05-29T15:00:00+00:00,2025-05-29T15:00:00+00:00,1,0.08387,0.08387
spread_positive,2025-05-29T16:00:00+00:00,2025-05-29T21:00:00+00:00,6,0.2363166666666667,0.25924
spread_small_nonzero,2025-05-29T22:00:00+00:00,2025-05-30T01:00:00+00:00,4,0.09929500000000001,0.16603
spread_near_zero,2025-05-30T02:00:00+00:00,2025-05-30T02:00:00+00:00,1,0.030880000000000005,0.030880000000000005
spread_small_nonzero,2025-05-30T03:00:00+00:00,2025-05-30T03:00:00+00:00,1,0.06872000000000002,0.06872000000000002
spread_positive,2025-05-30T04:00:00+00:00,2025-05-30T05:00:00+00:00,2,0.23110499999999998,0.23604999999999998
spread_small_nonzero,2025-05-30T06:00:00+00:00,2025-05-30T07:00:00+00:00,2,0.14619,0.19179999999999997
spread_near_zero,2025-05-30T08:00:00+00:00,2025-05-30T14:00:00+00:00,7,-0.007501428571428571,0.01555
spread_small_nonzero,2025-05-30T15:00:00+00:00,2025-05-30T17:00:00+00:00,3,0.09775,0.13853000000000001
spread_positive,2025-05-30T18:00:00+00:00,2025-05-30T19:00:00+00:00,2,0.26866999999999996,0.29747999999999997
spread_small_nonzero,2025-05-30T20:00:00+00:00,2025-05-30T20:00:00+00:00,1,0.18918999999999997,0.18918999999999997
spread_near_zero,2025-05-30T21:00:00+00:00,2025-05-30T21:00:00+00:00,1,0.047409999999999994,0.047409999999999994
spread_small_nonzero,2025-05-30T22:00:00+00:00,2025-05-31T03:00:00+00:00,6,0.10298,0.12871
spread_positive,2025-05-31T04:00:00+00:00,2025-05-31T06:00:00+00:00,3,0.2740033333333333,0.29567
spread_near_zero,2025-05-31T07:00:00+00:00,2025-05-31T14:00:00+00:00,8,-0.0027300000000000024,0.042069999999999996
spread_positive,2025-05-31T15:00:00+00:00,2025-05-31T17:00:00+00:00,3,0.32726999999999995,0.3847
spread_spike_positive,2025-05-31T18:00:00+00:00,2025-05-31T19:00:00+00:00,2,0.96616,1.01573
spread_positive,2025-05-31T20:00:00+00:00,2025-06-01T03:00:00+00:00,8,0.4254925,0.70658
spread_small_nonzero,2025-06-01T04:00:00+00:00,2025-06-01T04:00:00+00:00,1,0.18414999999999998,0.18414999999999998
spread_near_zero,2025-06-01T05:00:00+00:00,2025-06-01T15:00:00+00:00,11,-0.002059090909090909,0.039290000000000005
spread_small_nonzero,2025-06-01T16:00:00+00:00,2025-06-01T16:00:00+00:00,1,0.08663,0.08663
spread_positive,2025-06-01T17:00:00+00:00,2025-06-01T21:00:00+00:00,5,0.359802,0.38747
spread_small_nonzero,2025-06-01T22:00:00+00:00,2025-06-02T02:00:00+00:00,5,0.160344,0.1957
spread_positive,2025-06-02T03:00:00+00:00,2025-06-02T08:00:00+00:00,6,0.386415,0.46148
spread_small_nonzero,2025-06-02T09:00:00+00:00,2025-06-02T10:00:00+00:00,2,0.135885,0.18013
spread_near_zero,2025-06-02T11:00:00+00:00,2025-06-02T11:00:00+00:00,1,0.04234,0.04234
spread_small_nonzero,2025-06-02T12:00:00+00:00,2025-06-02T14:00:00+00:00,3,0.06726333333333333,0.08261
spread_positive,2025-06-02T15:00:00+00:00,2025-06-03T07:00:00+00:00,17,0.40117647058823536,0.59502
spread_near_zero,2025-06-03T08:00:00+00:00,2025-06-03T14:00:00+00:00,7,0.008291428571428573,0.03293000000000001
spread_positive,2025-06-03T15:00:00+00:00,2025-06-03T21:00:00+00:00,7,0.38078428571428574,0.50028
spread_small_nonzero,2025-06-03T22:00:00+00:00,2025-06-04T03:00:00+00:00,6,0.10392833333333333,0.12563
spread_positive,2025-06-04T04:00:00+00:00,2025-06-04T08:00:00+00:00,5,0.3310560000000001,0.44698
spread_near_zero,2025-06-04T09:00:00+00:00,2025-06-04T11:00:00+00:00,3,0.025400000000000002,0.031490000000000004
spread_small_nonzero,2025-06-04T12:00:00+00:00,2025-06-04T12:00:00+00:00,1,0.09994,0.09994
spread_positive,2025-06-04T13:00:00+00:00,2025-06-04T22:00:00+00:00,10,0.402246,0.6589799999999999
spread_small_nonzero,2025-06-04T23:00:00+00:00,2025-06-04T23:00:00+00:00,1,0.19625,0.19625
spread_positive,2025-06-05T00:00:00+00:00,2025-06-05T09:00:00+00:00,10,0.3542409999999999,0.57835
spread_small_nonzero,2025-06-05T10:00:00+00:00,2025-06-05T11:00:00+00:00,2,0.078265,0.1049
spread_near_zero,2025-06-05T12:00:00+00:00,2025-06-05T12:00:00+00:00,1,0.03883,0.03883
spread_small_nonzero,2025-06-05T13:00:00+00:00,2025-06-05T13:00:00+00:00,1,0.11552,0.11552
spread_positive,2025-06-05T14:00:00+00:00,2025-06-06T06:00:00+00:00,17,0.376689411764706,0.64934
spread_near_zero,2025-06-06T07:00:00+00:00,2025-06-06T15:00:00+00:00,9,0.002359999999999999,0.046079999999999996
spread_positive,2025-06-06T16:00:00+00:00,2025-06-06T22:00:00+00:00,7,0.32948428571428573,0.38236
spread_near_zero,2025-06-06T23:00:00+00:00,2025-06-07T14:00:00+00:00,16,-0.007193125,0.01217
spread_small_nonzero,2025-06-07T15:00:00+00:00,2025-06-07T15:00:00+00:00,1,0.14503,0.14503
spread_positive,2025-06-07T16:00:00+00:00,2025-06-08T03:00:00+00:00,12,0.41964666666666656,0.57023
spread_small_nonzero,2025-06-08T04:00:00+00:00,2025-06-08T04:00:00+00:00,1,0.18951,0.18951
spread_near_zero,2025-06-08T05:00:00+00:00,2025-06-08T16:00:00+00:00,12,-0.00042166666666666703,0.00528
spread_positive,2025-06-08T17:00:00+00:00,2025-06-08T21:00:00+00:00,5,0.290466,0.34383
spread_near_zero,2025-06-08T22:00:00+00:00,2025-06-09T02:00:00+00:00,5,0.009482,0.030689999999999995
spread_small_nonzero,2025-06-09T03:00:00+00:00,2025-06-09T03:00:00+00:00,1,0.11922999999999999,0.11922999999999999
spread_positive,2025-06-09T04:00:00+00:00,2025-06-09T05:00:00+00:00,2,0.371935,0.39949
spread_near_zero,2025-06-09T06:00:00+00:00,2025-06-09T15:00:00+00:00,10,-0.009879000000000002,0.02398
spread_positive,2025-06-09T16:00:00+00:00,2025-06-10T07:00:00+00:00,16,0.419669375,0.8050599999999999
spread_small_nonzero,2025-06-10T08:00:00+00:00,2025-06-10T10:00:00+00:00,3,0.10401333333333335,0.14390000000000003
spread_near_zero,2025-06-10T11:00:00+00:00,2025-06-10T11:00:00+00:00,1,0.026870000000000005,0.026870000000000005
spread_small_nonzero,2025-06-10T12:00:00+00:00,2025-06-10T12:00:00+00:00,1,0.13973,0.13973
spread_positive,2025-06-10T13:00:00+00:00,2025-06-10T16:00:00+00:00,4,0.47064249999999996,0.682
spread_spike_positive,2025-06-10T17:00:00+00:00,2025-06-10T21:00:00+00:00,5,0.885412,0.98856
spread_positive,2025-06-10T22:00:00+00:00,2025-06-11T04:00:00+00:00,7,0.39549,0.6268900000000001
spread_spike_positive,2025-06-11T05:00:00+00:00,2025-06-11T05:00:00+00:00,1,1.0084899999999999,1.0084899999999999
spread_positive,2025-06-11T06:00:00+00:00,2025-06-11T07:00:00+00:00,2,0.63637,0.74403
spread_near_zero,2025-06-11T08:00:00+00:00,2025-06-11T14:00:00+00:00,7,0.00016999999999999847,0.00033000000000000043
spread_positive,2025-06-11T15:00:00+00:00,2025-06-11T17:00:00+00:00,3,0.46007,0.6482399999999999
spread_spike_positive,2025-06-11T18:00:00+00:00,2025-06-11T19:00:00+00:00,2,0.984625,1.06541
spread_positive,2025-06-11T20:00:00+00:00,2025-06-12T06:00:00+00:00,11,0.43944999999999995,0.59143
spread_small_nonzero,2025-06-12T07:00:00+00:00,2025-06-12T07:00:00+00:00,1,0.15327000000000002,0.15327000000000002
spread_near_zero,2025-06-12T08:00:00+00:00,2025-06-12T15:00:00+00:00,8,0.0007287499999999998,0.00605
spread_positive,2025-06-12T16:00:00+00:00,2025-06-13T06:00:00+00:00,15,0.40202266666666664,0.6451899999999999
spread_small_nonzero,2025-06-13T07:00:00+00:00,2025-06-13T07:00:00+00:00,1,0.16366,0.16366
spread_near_zero,2025-06-13T08:00:00+00:00,2025-06-13T14:00:00+00:00,7,-0.001438571428571429,0.00351
spread_small_nonzero,2025-06-13T15:00:00+00:00,2025-06-13T15:00:00+00:00,1,0.14744999999999997,0.14744999999999997
spread_positive,2025-06-13T16:00:00+00:00,2025-06-13T23:00:00+00:00,8,0.40070125000000006,0.5255
