timestamp_utc,model_cet_timestamp,model_cet_date,model_cet_hour,se1_price,se3_price,se3_minus_se1,abs_se3_minus_se1,spread_sign,spread_regime,temperature_se1_or_system_actual,solar_se1_or_system_actual,wind_system_proxy,model_cet_weekday,model_cet_day_of_year,base_day_type,special_day_type,special_day_name,is_special_day,is_bridge_day,is_holiday_period,is_major_social_holiday
2025-04-09T05:00:00+00:00,2025-04-09T06:00:00+00:00,2025-04-09,6,0.00088,0.40218,0.4013,0.4013,positive,spread_positive,-1.3265000000000002,23.0507281875,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T06:00:00+00:00,2025-04-09T07:00:00+00:00,2025-04-09,7,0.0078,0.36931,0.36151000000000005,0.36151000000000005,positive,spread_positive,-0.91025,101.484884625,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T07:00:00+00:00,2025-04-09T08:00:00+00:00,2025-04-09,8,-0.00165,0.32304,0.32469,0.32469,positive,spread_positive,-0.03270000000000034,194.07892925000002,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T08:00:00+00:00,2025-04-09T09:00:00+00:00,2025-04-09,9,0.00638,0.23269,0.22631,0.22631,positive,spread_positive,0.5132499999999998,294.1053515,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T09:00:00+00:00,2025-04-09T10:00:00+00:00,2025-04-09,10,-0.00176,0.22236,0.22412,0.22412,positive,spread_positive,0.9298999999999998,390.0520775,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T10:00:00+00:00,2025-04-09T11:00:00+00:00,2025-04-09,11,-0.02176,0.09046,0.11222,0.11222,positive,spread_small_nonzero,1.2857999999999998,355.7043587500001,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T11:00:00+00:00,2025-04-09T12:00:00+00:00,2025-04-09,12,-0.01517,0.04023,0.055400000000000005,0.055400000000000005,positive,spread_small_nonzero,1.5234000000000003,358.34497443749996,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T12:00:00+00:00,2025-04-09T13:00:00+00:00,2025-04-09,13,-0.02451,0.08189,0.10640000000000001,0.10640000000000001,positive,spread_small_nonzero,1.5973500000000003,359.69497312500005,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T13:00:00+00:00,2025-04-09T14:00:00+00:00,2025-04-09,14,-0.04177,0.15993,0.2017,0.2017,positive,spread_small_nonzero,1.5187999999999997,323.75963568749995,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T14:00:00+00:00,2025-04-09T15:00:00+00:00,2025-04-09,15,-0.01385,0.20367,0.21752,0.21752,positive,spread_positive,1.3472499999999998,278.1538011875,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T15:00:00+00:00,2025-04-09T16:00:00+00:00,2025-04-09,16,-0.00198,0.21961,0.22159,0.22159,positive,spread_positive,0.9492499999999998,220.711280625,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T16:00:00+00:00,2025-04-09T17:00:00+00:00,2025-04-09,17,-0.00044,0.21961,0.22005,0.22005,positive,spread_positive,0.4009,155.17136912499998,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T17:00:00+00:00,2025-04-09T18:00:00+00:00,2025-04-09,18,-0.00066,0.29842,0.29908,0.29908,positive,spread_positive,-0.3275000000000005,85.2119521875,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T18:00:00+00:00,2025-04-09T19:00:00+00:00,2025-04-09,19,0.01363,0.31084,0.29721000000000003,0.29721000000000003,positive,spread_positive,-1.1928500000000002,18.500319812500003,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T19:00:00+00:00,2025-04-09T20:00:00+00:00,2025-04-09,20,0.02,0.30798,0.28797999999999996,0.28797999999999996,positive,spread_positive,-1.7214499999999995,0.0,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T20:00:00+00:00,2025-04-09T21:00:00+00:00,2025-04-09,21,0.03045,0.28831,0.25786000000000003,0.25786000000000003,positive,spread_positive,-2.2400500000000005,0.0,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T21:00:00+00:00,2025-04-09T22:00:00+00:00,2025-04-09,22,0.02473,0.29215,0.26742000000000005,0.26742000000000005,positive,spread_positive,-2.687,0.0,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T22:00:00+00:00,2025-04-09T23:00:00+00:00,2025-04-09,23,0.03806,0.235,0.19694,0.19694,positive,spread_small_nonzero,-3.062850000000001,0.0,1.0,2,99,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-09T23:00:00+00:00,2025-04-10T00:00:00+00:00,2025-04-10,0,0.05803,0.23963,0.1816,0.1816,positive,spread_small_nonzero,-3.262900000000001,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T00:00:00+00:00,2025-04-10T01:00:00+00:00,2025-04-10,1,0.06807,0.24923,0.18116,0.18116,positive,spread_small_nonzero,-3.3455999999999997,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T01:00:00+00:00,2025-04-10T02:00:00+00:00,2025-04-10,2,0.078,0.26015,0.18214999999999998,0.18214999999999998,positive,spread_small_nonzero,-3.712500000000001,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T02:00:00+00:00,2025-04-10T03:00:00+00:00,2025-04-10,3,0.09753,0.34522,0.24769000000000002,0.24769000000000002,positive,spread_positive,-3.9158500000000007,0.0,0.6690985257269964,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T03:00:00+00:00,2025-04-10T04:00:00+00:00,2025-04-10,4,0.4829,0.55749,0.07459000000000005,0.07459000000000005,positive,spread_small_nonzero,-4.01775,0.0,0.5007058556749132,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T04:00:00+00:00,2025-04-10T05:00:00+00:00,2025-04-10,5,1.43415,1.42808,-0.00607000000000002,0.00607000000000002,zero,spread_near_zero,-3.90535,0.6191249999999999,0.6939828445746526,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T05:00:00+00:00,2025-04-10T06:00:00+00:00,2025-04-10,6,1.99263,1.94839,-0.044239999999999835,0.044239999999999835,zero,spread_near_zero,-3.5448500000000007,20.621267375000002,0.8331764342592594,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T06:00:00+00:00,2025-04-10T07:00:00+00:00,2025-04-10,7,1.55341,1.5212,-0.03220999999999985,0.03220999999999985,zero,spread_near_zero,-2.9268500000000004,90.28847018750001,0.84526953125,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T07:00:00+00:00,2025-04-10T08:00:00+00:00,2025-04-10,8,0.3814,0.9619499999999999,0.5805499999999999,0.5805499999999999,positive,spread_positive,-2.08825,160.8881018125,0.6917332465277779,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T08:00:00+00:00,2025-04-10T09:00:00+00:00,2025-04-10,9,0.16825,0.44043,0.27218,0.27218,positive,spread_positive,-1.3888,282.9191068125,0.6962917219184029,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T09:00:00+00:00,2025-04-10T10:00:00+00:00,2025-04-10,10,0.07844,0.26368,0.18524000000000002,0.18524000000000002,positive,spread_small_nonzero,-0.73575,328.7510871875,0.8917527315972223,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T10:00:00+00:00,2025-04-10T11:00:00+00:00,2025-04-10,11,0.07094,0.25044,0.1795,0.1795,positive,spread_small_nonzero,-0.22120000000000029,351.05156218750005,0.8094642750434029,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T11:00:00+00:00,2025-04-10T12:00:00+00:00,2025-04-10,12,0.04082,0.05428,0.01346,0.01346,zero,spread_near_zero,0.21960000000000002,376.2618568750001,0.9955112406250001,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T12:00:00+00:00,2025-04-10T13:00:00+00:00,2025-04-10,13,0.02968,0.02218,-0.007500000000000003,0.007500000000000003,zero,spread_near_zero,0.5926999999999998,379.2985398750001,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T13:00:00+00:00,2025-04-10T14:00:00+00:00,2025-04-10,14,0.04369,0.07502,0.031330000000000004,0.031330000000000004,zero,spread_near_zero,0.86215,318.65876075000006,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T14:00:00+00:00,2025-04-10T15:00:00+00:00,2025-04-10,15,0.06024,0.20675,0.14650999999999997,0.14650999999999997,positive,spread_small_nonzero,1.0883000000000003,285.000627,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T15:00:00+00:00,2025-04-10T16:00:00+00:00,2025-04-10,16,0.06995,0.24570000000000003,0.17575000000000002,0.17575000000000002,positive,spread_small_nonzero,1.1341999999999999,194.31198412499998,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T16:00:00+00:00,2025-04-10T17:00:00+00:00,2025-04-10,17,0.07028,0.24603000000000003,0.17575000000000002,0.17575000000000002,positive,spread_small_nonzero,0.9792,146.12605000000002,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T17:00:00+00:00,2025-04-10T18:00:00+00:00,2025-04-10,18,0.07006,0.23897000000000002,0.16891,0.16891,positive,spread_small_nonzero,0.5506500000000001,82.98420475,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T18:00:00+00:00,2025-04-10T19:00:00+00:00,2025-04-10,19,0.06189,0.22165,0.15976,0.15976,positive,spread_small_nonzero,-0.031000000000000305,16.872217,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T19:00:00+00:00,2025-04-10T20:00:00+00:00,2025-04-10,20,0.05605,0.21226999999999996,0.15621999999999997,0.15621999999999997,positive,spread_small_nonzero,-0.3365500000000007,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T20:00:00+00:00,2025-04-10T21:00:00+00:00,2025-04-10,21,0.0491,0.19528,0.14618,0.14618,positive,spread_small_nonzero,-0.8630000000000004,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T21:00:00+00:00,2025-04-10T22:00:00+00:00,2025-04-10,22,0.04027,0.1453,0.10503000000000001,0.10503000000000001,positive,spread_small_nonzero,-1.3,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T22:00:00+00:00,2025-04-10T23:00:00+00:00,2025-04-10,23,0.0375,0.11831,0.08080999999999999,0.08080999999999999,positive,spread_small_nonzero,-1.6209,0.0,1.0,3,100,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-10T23:00:00+00:00,2025-04-11T00:00:00+00:00,2025-04-11,0,0.03607,0.09742,0.06135000000000001,0.06135000000000001,positive,spread_small_nonzero,-1.9895000000000014,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T00:00:00+00:00,2025-04-11T01:00:00+00:00,2025-04-11,1,0.03673,0.09775,0.061020000000000005,0.061020000000000005,positive,spread_small_nonzero,-2.328349999999999,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T01:00:00+00:00,2025-04-11T02:00:00+00:00,2025-04-11,2,0.03815,0.07741,0.03926,0.03926,zero,spread_near_zero,-2.5824999999999996,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T02:00:00+00:00,2025-04-11T03:00:00+00:00,2025-04-11,3,0.04486,0.07895,0.03409000000000001,0.03409000000000001,zero,spread_near_zero,-2.89085,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T03:00:00+00:00,2025-04-11T04:00:00+00:00,2025-04-11,4,0.0663,0.15889,0.09259,0.09259,positive,spread_small_nonzero,-3.269900000000001,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T04:00:00+00:00,2025-04-11T05:00:00+00:00,2025-04-11,5,0.10952,0.26324,0.15371999999999997,0.15371999999999997,positive,spread_small_nonzero,-3.5635499999999993,1.243110375,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T05:00:00+00:00,2025-04-11T06:00:00+00:00,2025-04-11,6,0.47787,0.50294,0.025070000000000037,0.025070000000000037,zero,spread_near_zero,-3.3336500000000004,28.4914279375,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T06:00:00+00:00,2025-04-11T07:00:00+00:00,2025-04-11,7,0.51339,0.53923,0.025839999999999974,0.025839999999999974,zero,spread_near_zero,-2.53245,115.067016375,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T07:00:00+00:00,2025-04-11T08:00:00+00:00,2025-04-11,8,0.44016,0.46226,0.02210000000000001,0.02210000000000001,zero,spread_near_zero,-1.6851999999999998,189.45010018750003,0.806281394675926,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T08:00:00+00:00,2025-04-11T09:00:00+00:00,2025-04-11,9,0.32415,0.33999,0.01584000000000002,0.01584000000000002,zero,spread_near_zero,-0.5623000000000002,247.30245612500002,0.7037613092592594,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T09:00:00+00:00,2025-04-11T10:00:00+00:00,2025-04-11,10,0.14602,0.15284,0.006819999999999993,0.006819999999999993,zero,spread_near_zero,0.3587999999999997,282.4730838125,0.6519107435438368,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T10:00:00+00:00,2025-04-11T11:00:00+00:00,2025-04-11,11,0.07939,0.07972,0.00032999999999999696,0.00032999999999999696,zero,spread_near_zero,1.0292499999999996,316.955439,0.6190828371202257,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T11:00:00+00:00,2025-04-11T12:00:00+00:00,2025-04-11,12,0.05113,0.04717,-0.003960000000000005,0.003960000000000005,zero,spread_near_zero,1.5614999999999997,371.46147850000006,0.705941634230324,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T12:00:00+00:00,2025-04-11T13:00:00+00:00,2025-04-11,13,0.07158,0.06993,-0.0016499999999999987,0.0016499999999999987,zero,spread_near_zero,1.8901,345.4228628750001,0.8590412068250868,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T13:00:00+00:00,2025-04-11T14:00:00+00:00,2025-04-11,14,0.12843,0.13371,0.005280000000000007,0.005280000000000007,zero,spread_near_zero,2.0679,322.127780625,0.8712946506944445,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T14:00:00+00:00,2025-04-11T15:00:00+00:00,2025-04-11,15,0.28842,0.31645,0.02803,0.02803,zero,spread_near_zero,2.01045,249.2921409375,0.9138100599500868,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T15:00:00+00:00,2025-04-11T16:00:00+00:00,2025-04-11,16,0.49964,0.50063,0.0009900000000000464,0.0009900000000000464,zero,spread_near_zero,1.8297500000000002,179.87949100000003,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T16:00:00+00:00,2025-04-11T17:00:00+00:00,2025-04-11,17,0.74001,0.69229,-0.047719999999999985,0.047719999999999985,zero,spread_near_zero,1.3390500000000003,123.86028825,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T17:00:00+00:00,2025-04-11T18:00:00+00:00,2025-04-11,18,0.78498,0.73715,-0.04783000000000004,0.04783000000000004,zero,spread_near_zero,0.5420499999999997,62.200546,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T18:00:00+00:00,2025-04-11T19:00:00+00:00,2025-04-11,19,0.32866,0.46852,0.13985999999999998,0.13985999999999998,positive,spread_small_nonzero,-0.25340000000000024,16.120998,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T19:00:00+00:00,2025-04-11T20:00:00+00:00,2025-04-11,20,0.08148,0.32646,0.24497999999999998,0.24497999999999998,positive,spread_positive,-0.7811000000000002,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T20:00:00+00:00,2025-04-11T21:00:00+00:00,2025-04-11,21,0.08258,0.25763,0.17505000000000004,0.17505000000000004,positive,spread_small_nonzero,-0.9138499999999996,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T21:00:00+00:00,2025-04-11T22:00:00+00:00,2025-04-11,22,0.06399,0.23212,0.16813,0.16813,positive,spread_small_nonzero,-1.1369999999999998,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T22:00:00+00:00,2025-04-11T23:00:00+00:00,2025-04-11,23,0.07452,0.25009,0.17556999999999998,0.17556999999999998,positive,spread_small_nonzero,-1.2065000000000003,0.0,1.0,4,101,weekday,normal_weekday,normal_weekday,0,0,0,0
2025-04-11T23:00:00+00:00,2025-04-12T00:00:00+00:00,2025-04-12,0,0.0512,0.22544,0.17424,0.17424,positive,spread_small_nonzero,-1.2242500000000003,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T00:00:00+00:00,2025-04-12T01:00:00+00:00,2025-04-12,1,0.03021,0.21722000000000002,0.18701,0.18701,positive,spread_small_nonzero,-1.07175,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T01:00:00+00:00,2025-04-12T02:00:00+00:00,2025-04-12,2,0.03065,0.21811,0.18746,0.18746,positive,spread_small_nonzero,-0.9004500000000006,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T02:00:00+00:00,2025-04-12T03:00:00+00:00,2025-04-12,3,0.03043,0.22422000000000003,0.19379000000000002,0.19379000000000002,positive,spread_small_nonzero,-0.6904,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T03:00:00+00:00,2025-04-12T04:00:00+00:00,2025-04-12,4,0.02254,0.218,0.19546,0.19546,positive,spread_small_nonzero,-0.5350000000000006,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T04:00:00+00:00,2025-04-12T05:00:00+00:00,2025-04-12,5,0.01699,0.21389,0.1969,0.1969,positive,spread_small_nonzero,-0.3656,0.6603975000000001,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T05:00:00+00:00,2025-04-12T06:00:00+00:00,2025-04-12,6,0.02332,0.23765,0.21433,0.21433,positive,spread_positive,-0.1470000000000003,19.9567333125,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T06:00:00+00:00,2025-04-12T07:00:00+00:00,2025-04-12,7,0.02632,0.28096,0.25464,0.25464,positive,spread_positive,0.46429999999999966,77.52932287500002,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T07:00:00+00:00,2025-04-12T08:00:00+00:00,2025-04-12,8,0.02854,0.19923,0.17068999999999998,0.17068999999999998,positive,spread_small_nonzero,1.5703000000000003,161.2875033125,0.8297696759259259,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T08:00:00+00:00,2025-04-12T09:00:00+00:00,2025-04-12,9,0.0261,0.03476,0.008659999999999998,0.008659999999999998,zero,spread_near_zero,2.48315,239.0591868125,0.7535285011574074,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T09:00:00+00:00,2025-04-12T10:00:00+00:00,2025-04-12,10,-0.00011,-0.01044,-0.010329999999999999,0.010329999999999999,zero,spread_near_zero,3.3581499999999997,330.90525843750004,0.75,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T10:00:00+00:00,2025-04-12T11:00:00+00:00,2025-04-12,11,-0.02232,-0.05375,-0.03143,0.03143,zero,spread_near_zero,4.235,395.0631838125001,0.75,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T11:00:00+00:00,2025-04-12T12:00:00+00:00,2025-04-12,12,-0.1196,-0.15248,-0.032880000000000006,0.032880000000000006,zero,spread_near_zero,4.87065,413.77030656249997,0.76318359375,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T12:00:00+00:00,2025-04-12T13:00:00+00:00,2025-04-12,13,-0.15547,-0.19145,-0.03598000000000001,0.03598000000000001,zero,spread_near_zero,5.2881,440.6200359375,0.8297696759259259,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T13:00:00+00:00,2025-04-12T14:00:00+00:00,2025-04-12,14,-0.04953,-0.0844,-0.034870000000000005,0.034870000000000005,zero,spread_near_zero,5.525550000000001,413.02966775,0.9532592592592591,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T14:00:00+00:00,2025-04-12T15:00:00+00:00,2025-04-12,15,0.01721,0.00489,-0.01232,0.01232,zero,spread_near_zero,5.5756,340.5376800000001,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T15:00:00+00:00,2025-04-12T16:00:00+00:00,2025-04-12,16,0.05208,0.30551,0.25343,0.25343,positive,spread_positive,5.34155,309.000789,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T16:00:00+00:00,2025-04-12T17:00:00+00:00,2025-04-12,17,0.04975,0.33571,0.28596,0.28596,positive,spread_positive,4.81345,242.7936593125,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T17:00:00+00:00,2025-04-12T18:00:00+00:00,2025-04-12,18,0.05031,0.8088,0.75849,0.75849,positive,spread_positive,3.9338,134.40263775,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T18:00:00+00:00,2025-04-12T19:00:00+00:00,2025-04-12,19,0.05319,0.35204,0.29885,0.29885,positive,spread_positive,2.8915,33.9018615,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T19:00:00+00:00,2025-04-12T20:00:00+00:00,2025-04-12,20,0.0512,0.33904,0.28784,0.28784,positive,spread_positive,2.2342000000000004,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T20:00:00+00:00,2025-04-12T21:00:00+00:00,2025-04-12,21,0.04753,0.32461,0.27708,0.27708,positive,spread_positive,1.6407499999999997,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T21:00:00+00:00,2025-04-12T22:00:00+00:00,2025-04-12,22,0.03865,0.31939,0.28074,0.28074,positive,spread_positive,1.24555,0.0,1.0,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T22:00:00+00:00,2025-04-12T23:00:00+00:00,2025-04-12,23,0.04252,0.302,0.25948,0.25948,positive,spread_positive,0.8692500000000001,0.0,0.9604044156250001,5,102,saturday,normal_saturday,normal_saturday,0,0,0,0
2025-04-12T23:00:00+00:00,2025-04-13T00:00:00+00:00,2025-04-13,0,0.03342,0.29445,0.26103,0.26103,positive,spread_positive,0.5439999999999998,0.0,0.7900147152343749,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T00:00:00+00:00,2025-04-13T01:00:00+00:00,2025-04-13,1,0.0332,0.24859,0.21539,0.21539,positive,spread_positive,0.3229500000000002,0.0,0.6489296440972223,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T01:00:00+00:00,2025-04-13T02:00:00+00:00,2025-04-13,2,0.03331,0.17853,0.14522,0.14522,positive,spread_small_nonzero,0.13855000000000006,0.0,0.824766129296875,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T02:00:00+00:00,2025-04-13T03:00:00+00:00,2025-04-13,3,0.0332,0.1923,0.1591,0.1591,positive,spread_small_nonzero,-0.027899999999999925,0.0,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T03:00:00+00:00,2025-04-13T04:00:00+00:00,2025-04-13,4,0.03175,0.20751,0.17576,0.17576,positive,spread_small_nonzero,0.023350000000000093,0.0,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T04:00:00+00:00,2025-04-13T05:00:00+00:00,2025-04-13,5,0.03342,0.1792,0.14578,0.14578,positive,spread_small_nonzero,-0.1079500000000001,1.1659781249999999,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T05:00:00+00:00,2025-04-13T06:00:00+00:00,2025-04-13,6,0.04175,0.17132,0.12957,0.12957,positive,spread_small_nonzero,0.26129999999999975,31.763500375000003,0.927234230324074,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T06:00:00+00:00,2025-04-13T07:00:00+00:00,2025-04-13,7,0.0654,0.10392,0.03852,0.03852,zero,spread_near_zero,1.6757499999999999,121.385399875,0.8420219907407408,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T07:00:00+00:00,2025-04-13T08:00:00+00:00,2025-04-13,8,0.05962,0.06195,0.0023299999999999987,0.0023299999999999987,zero,spread_near_zero,2.91025,228.47967974999997,0.8135092592592592,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T08:00:00+00:00,2025-04-13T09:00:00+00:00,2025-04-13,9,0.02887,0.02953,0.0006600000000000009,0.0006600000000000009,zero,spread_near_zero,4.113849999999999,333.67970375,0.81103515625,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T09:00:00+00:00,2025-04-13T10:00:00+00:00,2025-04-13,10,0.00144,0.00111,-0.00033,0.00033,zero,spread_near_zero,5.193350000000001,395.27565031250003,0.851992042824074,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T10:00:00+00:00,2025-04-13T11:00:00+00:00,2025-04-13,11,-0.01521,-0.01876,-0.0035499999999999993,0.0035499999999999993,zero,spread_near_zero,6.059099999999999,433.8511238125,0.9127407407407407,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T11:00:00+00:00,2025-04-13T12:00:00+00:00,2025-04-13,12,-0.02998,-0.03342,-0.0034399999999999986,0.0034399999999999986,zero,spread_near_zero,6.806350000000001,433.3285116250001,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T12:00:00+00:00,2025-04-13T13:00:00+00:00,2025-04-13,13,-0.02309,-0.02853,-0.00544,0.00544,zero,spread_near_zero,7.2235000000000005,391.80837818749995,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T13:00:00+00:00,2025-04-13T14:00:00+00:00,2025-04-13,14,-0.00222,-0.00788,-0.00566,0.00566,zero,spread_near_zero,7.3953500000000005,377.37075893749994,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T14:00:00+00:00,2025-04-13T15:00:00+00:00,2025-04-13,15,0.02731,0.02309,-0.0042200000000000015,0.0042200000000000015,zero,spread_near_zero,7.272150000000001,303.005928,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
2025-04-13T15:00:00+00:00,2025-04-13T16:00:00+00:00,2025-04-13,16,0.06528,0.11913,0.053849999999999995,0.053849999999999995,positive,spread_small_nonzero,6.675750000000001,199.4699140625,1.0,6,103,sunday,normal_sunday,normal_sunday,0,0,0,0
