MAE_0_12h,MAE_0_24h,MAE_0_36h,MAE_0_6h,MAE_24_36h,RMSE_0_36h,absolute_energy_error_MWh_36h,area_code,bias_0_36h,energy_error_percent_36h,forecast_origin_local,forecast_origin_utc,forecast_rows,mean_actual_mw,origin_id,origin_month,origin_weekday,p90_absolute_error,p95_absolute_error,raw_train_rows,signed_energy_error_MWh_36h,train_end,train_rows,train_start,train_window_name,train_window_variant
88.83924384792898,126.9769077848282,108.04581185943127,105.84413709779976,70.18362000863742,136.6629544600247,229.88676897282858,SE2,-6.385743582578566,0.47587722317800074,2025-07-11T06:00:00+02:00,2025-07-11T04:00:00Z,36,1341.888888888889,20250711T060000+0200,7,4,237.01075251345162,265.74646231702934,5239,-229.88676897282858,2025-07-11T04:00:00Z,5239,2023-07-11T04:00:00Z,rolling_2_years,TW2
108.4535236057694,132.3401688181216,117.37375873354992,144.63306957081807,87.44093856440652,145.9406129490311,726.7674711472209,SE2,-20.187985309644894,1.5044453737418668,2025-07-11T06:00:00+02:00,2025-07-11T04:00:00Z,36,1341.888888888889,20250711T060000+0200,7,4,229.28793308615275,253.72941819151964,7853,-726.7674711472209,2025-07-11T04:00:00Z,7853,2022-07-11T04:00:00Z,rolling_3_years,TW3
104.76587842998765,127.56426741298448,113.01854191176388,147.70359385814334,83.92709090932267,141.8445723354401,697.5406478032601,SE2,-19.376129105646083,1.4439443731954544,2025-07-11T06:00:00+02:00,2025-07-11T04:00:00Z,36,1341.888888888889,20250711T060000+0200,7,4,218.03573083035428,254.3336681807234,8068,-697.5406478032601,2025-07-11T04:00:00Z,8068,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
126.08826232352465,197.88295706311428,172.30606793957034,116.65113199892312,121.15228969248257,197.76305493073914,6203.018445824528,SE2,-172.30606793957034,11.360423511637903,2025-07-16T06:00:00+02:00,2025-07-16T04:00:00Z,36,1516.7222222222222,20250716T060000+0200,7,2,279.1058552073373,315.6223108915392,5239,-6203.018445824528,2025-07-16T04:00:00Z,5239,2023-07-16T04:00:00Z,rolling_2_years,TW2
68.8561589850114,169.16190057868963,131.60965326386025,55.15249529205861,56.505158634201585,177.82198225267075,4591.750380115933,SE2,-127.54862166988723,8.409491191011195,2025-07-16T06:00:00+02:00,2025-07-16T04:00:00Z,36,1516.7222222222222,20250716T060000+0200,7,2,300.6017504806342,340.5286926389316,7853,-4591.750380115933,2025-07-16T04:00:00Z,7853,2022-07-16T04:00:00Z,rolling_3_years,TW3
47.005690448365044,142.9588008276082,117.71641023450547,57.79142071950488,67.23162904830006,158.00067271353345,3333.3535291247827,SE2,-92.59315358679956,6.104819473874185,2025-07-16T06:00:00+02:00,2025-07-16T04:00:00Z,36,1516.7222222222222,20250716T060000+0200,7,2,260.41029015143,297.14191658657,8104,-3333.3535291247827,2025-07-16T04:00:00Z,8104,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
82.47833053744057,93.78282930195007,81.42722170548078,46.10575764541492,56.71600651254215,99.8730098272696,2028.7511166515978,SE2,-56.35419768476658,3.7872444680622714,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,36,1488.0,20250721T060000+0200,7,0,176.2787834354466,184.2907832775075,5239,-2028.7511166515978,2025-07-21T04:00:00Z,5239,2023-07-21T04:00:00Z,rolling_2_years,TW2
97.21992767859969,84.15688867035884,76.51043099066374,95.10805400228678,61.21751563127359,92.691390883592,1643.68887249806,SE2,45.65802423605761,3.06841560726191,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,36,1488.0,20250721T060000+0200,7,0,134.91871300928574,161.27669926283977,7853,1643.68887249806,2025-07-21T04:00:00Z,7853,2022-07-21T04:00:00Z,rolling_3_years,TW3
88.85054493751262,88.78717311515639,70.81122097814658,74.08091032379782,34.85931670412699,87.11555869390826,319.1775848776233,SE2,8.866044024378539,0.5958362919609156,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,36,1488.0,20250721T060000+0200,7,0,139.3865907908547,155.74374930604165,8140,319.1775848776233,2025-07-21T04:00:00Z,8140,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
125.57925789419362,98.03537146051075,135.81320735797402,134.97885463480313,211.36887915290058,175.20214390800794,2538.440000036746,SE2,70.51222222324279,5.653037591387729,2025-07-26T06:00:00+02:00,2025-07-26T04:00:00Z,36,1247.3333333333333,20250726T060000+0200,7,5,327.4825742570587,360.0379643564423,5239,2538.440000036746,2025-07-26T04:00:00Z,5239,2023-07-26T04:00:00Z,rolling_2_years,TW2
108.33275409158676,89.15842489825665,131.6249410315281,136.99338971139613,216.55797329807092,169.4449277711706,3122.5041571984693,SE2,86.73622658884632,6.953732756989287,2025-07-26T06:00:00+02:00,2025-07-26T04:00:00Z,36,1247.3333333333333,20250726T060000+0200,7,5,320.03169391054587,343.68799732877676,7853,3122.5041571984693,2025-07-26T04:00:00Z,7853,2022-07-26T04:00:00Z,rolling_3_years,TW3
121.66378774108114,100.25622598114167,159.99809540044004,173.2641661058827,279.48183423903663,204.35718939628543,4511.693643599952,SE2,125.3248234333317,10.047420371459006,2025-07-26T06:00:00+02:00,2025-07-26T04:00:00Z,36,1247.3333333333333,20250726T060000+0200,7,5,382.62705962383086,402.1079395505793,8176,4511.693643599952,2025-07-26T04:00:00Z,8176,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
241.21809480963293,235.23836048004236,187.60316147419837,288.37358228602494,92.33276346251029,235.20253503824208,5930.46903091859,SE2,164.7352508588494,13.33438792786642,2025-07-31T06:00:00+02:00,2025-07-31T04:00:00Z,36,1235.4166666666667,20250731T060000+0200,7,3,406.30177740698,454.31037128895167,5239,5930.46903091859,2025-07-31T04:00:00Z,5239,2023-07-31T04:00:00Z,rolling_2_years,TW2
243.15737213805733,237.63511728102563,196.8422476173672,312.19756098842987,115.25650829005023,243.01131221035408,6582.352924792591,SE2,182.84313679979385,14.800118998971538,2025-07-31T06:00:00+02:00,2025-07-31T04:00:00Z,36,1235.4166666666667,20250731T060000+0200,7,3,411.15977022602453,480.73750140407356,7853,6582.352924792591,2025-07-31T04:00:00Z,7853,2022-07-31T04:00:00Z,rolling_3_years,TW3
237.71404841350713,218.4155023249801,180.07497082325006,303.6916646235879,103.39390781978989,228.27281681185005,5984.1964475229615,SE2,166.22767909786032,13.45519156272729,2025-07-31T06:00:00+02:00,2025-07-31T04:00:00Z,36,1235.4166666666667,20250731T060000+0200,7,3,405.09306217862616,457.64095949168086,8212,5984.1964475229615,2025-07-31T04:00:00Z,8212,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
84.3603450219489,103.19717269651743,100.66700594978427,85.78089295284899,95.606672456318,131.14341950268818,1574.3251179234867,SE2,43.73125327565279,3.3746144172243135,2025-08-10T06:00:00+02:00,2025-08-10T04:00:00Z,36,1295.888888888889,20250810T060000+0200,8,6,206.0577613008088,223.32001076669633,5238,1574.3251179234867,2025-08-10T04:00:00Z,5238,2023-08-10T04:00:00Z,rolling_2_years,TW2
83.7364477245336,82.58960329678557,85.37885859256488,93.75934184643798,90.95736918412355,120.13054576169209,278.4494488509008,SE2,7.734706912525224,0.5968649765302684,2025-08-10T06:00:00+02:00,2025-08-10T04:00:00Z,36,1295.888888888889,20250810T060000+0200,8,6,167.44347669998695,198.1430595035419,7853,278.4494488509008,2025-08-10T04:00:00Z,7853,2022-08-10T04:00:00Z,rolling_3_years,TW3
78.53674318093992,83.11102535195768,87.82128827280016,82.62161245941707,97.24181411448512,118.05460310475861,541.69841207633,SE2,15.047178113231825,1.1611472435829762,2025-08-10T06:00:00+02:00,2025-08-10T04:00:00Z,36,1295.888888888889,20250810T060000+0200,8,6,181.34052356968346,193.39928146104035,8283,541.69841207633,2025-08-10T04:00:00Z,8283,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
152.3957678805631,151.23536729932422,163.31402808271403,45.42557357148538,187.47134964949373,218.51590687859078,1951.1903347870684,SE2,-54.19973152186295,3.9219117902897804,2025-08-15T06:00:00+02:00,2025-08-15T04:00:00Z,36,1381.9722222222222,20250815T060000+0200,8,4,295.0804676030482,413.4833895687973,5238,-1951.1903347870684,2025-08-15T04:00:00Z,5238,2023-08-15T04:00:00Z,rolling_2_years,TW2
171.4318326602348,163.58759854740234,171.91871296264935,79.35786998502185,188.5809417931433,214.50540206134872,2144.725088025305,SE2,-59.575696889591654,4.310918550431761,2025-08-15T06:00:00+02:00,2025-08-15T04:00:00Z,36,1381.9722222222222,20250815T060000+0200,8,4,288.9894114735988,355.4106224767361,7853,-2144.725088025305,2025-08-15T04:00:00Z,7853,2022-08-15T04:00:00Z,rolling_3_years,TW3
163.49068867933684,166.87463217678535,189.0603705927645,52.859542233588364,233.4318474247228,233.29784062716092,3011.4657161384894,SE2,-83.65182544829128,6.053075749509537,2025-08-15T06:00:00+02:00,2025-08-15T04:00:00Z,36,1381.9722222222222,20250815T060000+0200,8,4,335.449692669622,350.77493140502366,8319,-3011.4657161384894,2025-08-15T04:00:00Z,8319,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
178.18668580567748,143.63795182921822,142.91921002656065,195.51107960277156,141.4817264212455,169.29445165513332,3772.2157726528167,SE2,-104.78377146257783,6.398466241460126,2025-08-20T06:00:00+02:00,2025-08-20T04:00:00Z,36,1637.638888888889,20250820T060000+0200,8,2,272.9635535119761,328.7366848561298,5238,-3772.2157726528167,2025-08-20T04:00:00Z,5238,2023-08-20T04:00:00Z,rolling_2_years,TW2
146.08034424144506,123.07345891599203,124.66703645294189,179.72014525984787,127.8541915268416,146.69319005491042,2764.914038884446,SE2,-76.80316774679012,4.689872002178689,2025-08-20T06:00:00+02:00,2025-08-20T04:00:00Z,36,1637.638888888889,20250820T060000+0200,8,2,223.4369953166597,291.7321314954707,7853,-2764.914038884446,2025-08-20T04:00:00Z,7853,2022-08-20T04:00:00Z,rolling_3_years,TW3
142.7586263850205,118.5694226007547,125.65539451773458,181.05674811046785,139.82733835169427,150.48910737789072,2938.355781759841,SE2,-81.62099393777304,4.984065442727235,2025-08-20T06:00:00+02:00,2025-08-20T04:00:00Z,36,1637.638888888889,20250820T060000+0200,8,2,248.63183318915173,294.6440443035398,8355,-2938.355781759841,2025-08-20T04:00:00Z,8355,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
417.48903859947217,303.0067259443624,233.43631903417793,381.9768362256794,94.295505213809,295.5749268130642,6233.571142955101,SE2,-173.15475397097518,9.976906438788575,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,36,1735.5555555555557,20250825T060000+0200,8,0,534.4524694150133,581.2812466064461,5238,-6233.571142955101,2025-08-25T04:00:00Z,5238,2023-08-25T04:00:00Z,rolling_2_years,TW2
377.9544321919275,272.61237365444725,210.89487423742636,348.61633984817246,87.4598754033846,268.2419508522805,5137.52618776622,SE2,-142.70906077128402,8.22267315583582,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,36,1735.5555555555557,20250825T060000+0200,8,0,465.3158025725428,550.7945140704248,7853,-5137.52618776622,2025-08-25T04:00:00Z,7853,2022-08-25T04:00:00Z,rolling_3_years,TW3
402.4552863721642,289.8465923041014,221.7207487322957,391.8425885554845,85.46906158868427,284.6314499754639,5826.475499595021,SE2,-161.8465416554173,9.325344909723144,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,36,1735.5555555555557,20250825T060000+0200,8,0,525.4579670760521,568.4666388637503,8391,-5826.475499595021,2025-08-25T04:00:00Z,8391,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
65.23834625207475,58.19627608288533,53.932972192267876,52.22943243919095,45.40636441103296,71.4192407490429,1135.939390662701,SE2,-31.55387196285249,2.187232869284107,2025-08-30T06:00:00+02:00,2025-08-30T04:00:00Z,36,1442.638888888889,20250830T060000+0200,8,5,125.96315211157855,145.72266755851183,5238,-1135.939390662701,2025-08-30T04:00:00Z,5238,2023-08-30T04:00:00Z,rolling_2_years,TW2
61.924163486331246,56.6822981579349,54.81951616480589,44.626918250094754,51.09395217854785,72.68512406362174,384.01598811095755,SE2,-10.667110780859762,0.7394165555231684,2025-08-30T06:00:00+02:00,2025-08-30T04:00:00Z,36,1442.638888888889,20250830T060000+0200,8,5,127.17031886860082,150.65404560034636,7853,-384.01598811095755,2025-08-30T04:00:00Z,7853,2022-08-30T04:00:00Z,rolling_3_years,TW3
52.983287092704415,48.83689256912532,57.48174754942685,40.879391184798656,74.77145751002986,76.29033784754014,138.03056818227924,SE2,3.834182449507788,0.26577561987538123,2025-08-30T06:00:00+02:00,2025-08-30T04:00:00Z,36,1442.638888888889,20250830T060000+0200,8,5,110.20146560060766,131.9586672503441,8427,138.03056818227924,2025-08-30T04:00:00Z,8427,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
132.77908339954718,149.82221994188845,168.28596552371448,157.145957033958,205.2134566873665,196.00421315535164,4033.77579419229,SE2,-112.0493276164525,7.713059379311426,2025-09-04T06:00:00+02:00,2025-09-04T04:00:00Z,36,1452.7222222222222,20250904T060000+0200,9,3,294.34585135003516,330.8481521315563,5238,-4033.77579419229,2025-09-04T04:00:00Z,5238,2023-09-04T04:00:00Z,rolling_2_years,TW2
149.34211290094393,136.1111597564608,143.0747902520738,176.895779486111,157.0020512432997,168.6850065154799,2571.4974994099466,SE2,-71.43048609472083,4.917009253527758,2025-09-04T06:00:00+02:00,2025-09-04T04:00:00Z,36,1452.7222222222222,20250904T060000+0200,9,3,262.9611402077212,301.39881722298,7854,-2571.4974994099466,2025-09-04T04:00:00Z,7854,2022-09-04T04:00:00Z,rolling_3_years,TW3
153.32560526674513,147.41522732050058,159.86477309595983,161.6172829465094,184.76386464687843,186.3831482717371,3570.2196974049366,SE2,-99.17276937235971,6.826684954309795,2025-09-04T06:00:00+02:00,2025-09-04T04:00:00Z,36,1452.7222222222222,20250904T060000+0200,9,3,252.2799485659673,341.67924450786535,8463,-3570.2196974049366,2025-09-04T04:00:00Z,8463,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
81.35931719995126,90.87015133905247,118.62046590092649,69.26744947729355,174.12109502467464,152.2119494347832,1859.1863554717202,SE2,-51.64406542976997,3.3916855579971545,2025-09-09T06:00:00+02:00,2025-09-09T04:00:00Z,36,1522.6666666666667,20250909T060000+0200,9,1,240.2233168886304,311.6800854746759,5238,-1859.1863554717202,2025-09-09T04:00:00Z,5238,2023-09-09T04:00:00Z,rolling_2_years,TW2
87.46988325287809,96.43901589419308,150.69687944942294,86.74606746633822,259.21260655988283,189.3297377631727,3747.697365769811,SE2,-104.10270460471696,6.836867640414862,2025-09-09T06:00:00+02:00,2025-09-09T04:00:00Z,36,1522.6666666666667,20250909T060000+0200,9,1,293.25782414266416,404.10085251056034,7854,-3747.697365769811,2025-09-09T04:00:00Z,7854,2022-09-09T04:00:00Z,rolling_3_years,TW3
87.70058755444575,111.25883185055575,148.99360290105525,82.78077227451486,224.46314500205426,184.9034398699827,3303.810681990224,SE2,-91.77251894417276,6.027091874617309,2025-09-09T06:00:00+02:00,2025-09-09T04:00:00Z,36,1522.6666666666667,20250909T060000+0200,9,1,277.7999980963383,400.7012940613676,8499,-3303.810681990224,2025-09-09T04:00:00Z,8499,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
87.8197268456449,178.46224237869373,209.38992891355934,77.94525359207596,271.2453019832906,264.7596965350732,6757.309157146068,SE2,187.7030321429462,13.755056705504353,2025-09-19T06:00:00+02:00,2025-09-19T04:00:00Z,36,1364.611111111111,20250919T060000+0200,9,4,487.00568350318736,507.7276051956737,5237,6757.309157146068,2025-09-19T04:00:00Z,5237,2023-09-19T04:00:00Z,rolling_2_years,TW2
86.22804143677008,175.67624895238473,209.00100237811694,63.51589341975629,275.65050922958136,267.1358742961147,6619.7264224461105,SE2,183.8812895123919,13.474995770968757,2025-09-19T06:00:00+02:00,2025-09-19T04:00:00Z,36,1364.611111111111,20250919T060000+0200,9,4,489.1951046770862,508.7035436654715,7853,6619.7264224461105,2025-09-19T04:00:00Z,7853,2022-09-19T04:00:00Z,rolling_3_years,TW3
76.60845523081956,170.24223203207552,203.781470331685,52.40085958981805,270.859946930904,257.2603119378087,6144.953592996717,SE2,170.69315536101988,12.508556758125467,2025-09-19T06:00:00+02:00,2025-09-19T04:00:00Z,36,1364.611111111111,20250919T060000+0200,9,4,459.6054085558645,486.2424097256128,8570,6144.953592996717,2025-09-19T04:00:00Z,8570,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
359.68449704742267,275.8600920962063,249.10252563369716,310.03226800556223,195.587392708679,303.80082055218946,5349.201812636966,SE2,-148.58893923991562,8.755690923228084,2025-09-24T06:00:00+02:00,2025-09-24T04:00:00Z,36,1697.0555555555557,20250924T060000+0200,9,2,476.5959213735051,588.4834225321256,5238,-5349.201812636966,2025-09-24T04:00:00Z,5238,2023-09-24T04:00:00Z,rolling_2_years,TW2
335.0027221667102,258.71728134510676,230.97850253679638,293.7037332619497,175.5009449201758,282.38612865478973,4977.916080062809,SE2,-138.27544666841115,8.147962287725159,2025-09-24T06:00:00+02:00,2025-09-24T04:00:00Z,36,1697.0555555555557,20250924T060000+0200,9,2,441.64492339080675,550.441915939964,7853,-4977.916080062809,2025-09-24T04:00:00Z,7853,2022-09-24T04:00:00Z,rolling_3_years,TW3
310.7048927285044,239.16995992887897,216.6096057439101,255.4569828569582,171.48889737397243,272.04287789857153,4607.67236471003,SE2,-127.99089901972292,7.541939248878826,2025-09-24T06:00:00+02:00,2025-09-24T04:00:00Z,36,1697.0555555555557,20250924T060000+0200,9,2,448.73722131423597,540.386466256844,8606,-4607.67236471003,2025-09-24T04:00:00Z,8606,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
164.33173810493312,148.07232834648337,159.37208192353148,193.21895889575214,181.97158907762764,184.624776847364,1041.06396058698,SE2,-28.918443349638476,1.8145538155351475,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,36,1593.6944444444443,20250929T060000+0200,9,0,287.20290888588875,347.2713876404713,5238,-1041.06396058698,2025-09-29T04:00:00Z,5238,2023-09-29T04:00:00Z,rolling_2_years,TW2
138.63762665487454,135.58515631100985,146.145962151284,129.27545605693874,167.26757383183232,179.86605336311425,2532.5400416634366,SE2,-70.34833449065098,4.414167015257066,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,36,1593.6944444444443,20250929T060000+0200,9,0,281.2787642797342,368.0251534607322,7853,-2532.5400416634366,2025-09-29T04:00:00Z,7853,2022-09-29T04:00:00Z,rolling_3_years,TW3
166.6486198687231,160.13400599318985,170.9198966343993,93.65649100661328,192.49167791681825,216.5175583450879,5243.289292840629,SE2,-145.6469248011291,9.138949144790457,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,36,1593.6944444444443,20250929T060000+0200,9,0,357.37531491737457,407.0459253199506,8642,-5243.289292840629,2025-09-29T04:00:00Z,8642,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
347.61452804005506,280.4555101888966,221.0602686403859,308.12979273448997,102.2697855433646,270.59435251835237,7111.828409813781,SE2,197.55078916149367,15.425621225520086,2025-10-04T06:00:00+02:00,2025-10-04T04:00:00Z,36,1280.6666666666667,20251004T060000+0200,10,5,420.6951699377307,445.79651797115474,5238,7111.828409813781,2025-10-04T04:00:00Z,5238,2023-10-04T04:00:00Z,rolling_2_years,TW2
102.31221263312217,126.15919307340329,198.6675322692305,102.14905268096243,343.6842106608849,241.58545092237628,4247.83927467966,SE2,-117.99553540776853,9.21360245245458,2025-10-04T06:00:00+02:00,2025-10-04T04:00:00Z,36,1280.6666666666667,20251004T060000+0200,10,5,356.0139895089635,428.4736950136308,7854,-4247.83927467966,2025-10-04T04:00:00Z,7854,2022-10-04T04:00:00Z,rolling_3_years,TW3
85.22686548339037,118.29372725001319,215.61277062014852,92.29353238970229,410.25085736041916,271.43086801825484,6007.187756624247,SE2,-166.86632657289545,13.02964548981487,2025-10-04T06:00:00+02:00,2025-10-04T04:00:00Z,36,1280.6666666666667,20251004T060000+0200,10,5,417.9120437751742,489.5467349222226,8678,-6007.187756624247,2025-10-04T04:00:00Z,8678,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
212.09381411867147,195.83415431659031,199.62051407997805,220.02023506627134,207.19323360675344,238.14045743247758,1533.8461368462595,SE2,-42.60683713461761,2.7178987097479568,2025-10-09T06:00:00+02:00,2025-10-09T04:00:00Z,36,1567.638888888889,20251009T060000+0200,10,3,384.9893642454383,421.1546487541143,5238,-1533.8461368462595,2025-10-09T04:00:00Z,5238,2023-10-09T04:00:00Z,rolling_2_years,TW2
202.39410895067638,207.67129780407026,213.29698156387255,157.08350619666,224.5483490834771,255.77263708978364,3873.328347460876,SE2,-107.59245409613573,6.8633442853918245,2025-10-09T06:00:00+02:00,2025-10-09T04:00:00Z,36,1567.638888888889,20251009T060000+0200,10,3,428.5689411915954,472.53622396395866,7855,-3873.328347460876,2025-10-09T04:00:00Z,7855,2022-10-09T04:00:00Z,rolling_3_years,TW3
279.69799210740484,258.1499311752032,270.7848040855672,138.07114259080382,296.054549906295,329.9503959154803,8489.88949962071,SE2,-235.83026387835247,15.043659962116966,2025-10-09T06:00:00+02:00,2025-10-09T04:00:00Z,36,1567.638888888889,20251009T060000+0200,10,3,548.1225070720254,574.2029731407706,8714,-8489.88949962071,2025-10-09T04:00:00Z,8714,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
137.28782025499174,230.45729417189838,249.1583336183219,119.24134922588553,286.56041251116903,295.8657702455299,6959.704038107913,SE2,193.32511216966412,13.41009275344017,2025-10-14T06:00:00+02:00,2025-10-14T04:00:00Z,36,1441.638888888889,20251014T060000+0200,10,1,487.5993780246722,542.4671660556689,5238,6959.704038107913,2025-10-14T04:00:00Z,5238,2023-10-14T04:00:00Z,rolling_2_years,TW2
158.48260596014356,208.93838401151626,210.7389207531973,117.72966429700607,214.33999423655925,256.3044730962583,4066.7575126989323,SE2,112.96548646385952,7.83590726738267,2025-10-14T06:00:00+02:00,2025-10-14T04:00:00Z,36,1441.638888888889,20251014T060000+0200,10,1,449.84000188947095,471.67659809148233,7855,4066.7575126989323,2025-10-14T04:00:00Z,7855,2022-10-14T04:00:00Z,rolling_3_years,TW3
153.04402258216206,228.28210698147234,223.6486557122362,118.97635551554356,214.381753173764,271.8584054162015,5076.663381670922,SE2,141.01842726863694,9.78181348710172,2025-10-14T06:00:00+02:00,2025-10-14T04:00:00Z,36,1441.638888888889,20251014T060000+0200,10,1,465.29527184558583,499.86285782206625,8750,5076.663381670922,2025-10-14T04:00:00Z,8750,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
116.18727817302937,99.90263963350883,113.52881890731247,50.75133492210531,140.78117745491974,135.3116553159524,1220.6236836142925,SE2,-33.90621343373035,1.9724063724881515,2025-10-19T06:00:00+02:00,2025-10-19T04:00:00Z,36,1719.0277777777778,20251019T060000+0200,10,6,218.1845990553819,231.99858447093015,5238,-1220.6236836142925,2025-10-19T04:00:00Z,5238,2023-10-19T04:00:00Z,rolling_2_years,TW2
157.93622680713938,127.86235499761034,134.71756955011173,48.25629684853228,148.42799865511446,168.7263077241161,3220.6275983672167,SE2,-89.46187773242264,5.204213619402466,2025-10-19T06:00:00+02:00,2025-10-19T04:00:00Z,36,1719.0277777777778,20251019T060000+0200,10,6,285.3849970849301,303.5907666422098,7855,-3220.6275983672167,2025-10-19T04:00:00Z,7855,2022-10-19T04:00:00Z,rolling_3_years,TW3
136.6306201422652,114.85108187491183,126.20420683546965,35.51084778626288,148.91045675658532,158.67973407040984,2622.798074642262,SE2,-72.85550207339654,4.238180616695907,2025-10-19T06:00:00+02:00,2025-10-19T04:00:00Z,36,1719.0277777777778,20251019T060000+0200,10,6,259.74294123369407,288.09680669082644,8786,-2622.798074642262,2025-10-19T04:00:00Z,8786,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
65.31064154305773,245.06866565143835,235.45866294856523,74.9366641443357,216.23865754281883,297.64121950871976,7698.2044130194845,SE2,213.8390114727638,14.831620709424097,2025-10-24T06:00:00+02:00,2025-10-24T04:00:00Z,36,1441.7777777777778,20251024T060000+0200,10,4,486.089338095328,504.1216862463764,5238,7698.2044130194845,2025-10-24T04:00:00Z,5238,2023-10-24T04:00:00Z,rolling_2_years,TW2
68.01539254174916,237.8186998334968,230.27772765196278,60.28039969051448,215.19578328889466,288.388526950348,7810.904969121024,SE2,216.9695824755836,15.048753408448334,2025-10-24T06:00:00+02:00,2025-10-24T04:00:00Z,36,1441.7777777777778,20251024T060000+0200,10,4,459.94613578763574,491.2831682675456,7855,7810.904969121024,2025-10-24T04:00:00Z,7855,2022-10-24T04:00:00Z,rolling_3_years,TW3
74.86148499134498,213.7750008169859,200.55249042581093,64.59522566473015,174.10746964346083,246.77041282614184,6586.876767333015,SE2,182.96879909258362,12.690499320539871,2025-10-24T06:00:00+02:00,2025-10-24T04:00:00Z,36,1441.7777777777778,20251024T060000+0200,10,4,402.5546940191058,420.9792439528555,8822,6586.876767333015,2025-10-24T04:00:00Z,8822,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
185.50766934551302,172.28173457524062,173.57772346640257,190.4141065666697,176.16970124872645,195.09418107695103,6239.107951671438,SE2,-173.30855421309604,9.132183770010888,2025-10-29T06:00:00+01:00,2025-10-29T05:00:00Z,36,1897.7777777777778,20251029T060000+0100,10,2,272.26283000579394,306.2787664526738,5238,-6239.107951671438,2025-10-29T05:00:00Z,5238,2023-10-29T05:00:00Z,rolling_2_years,TW2
197.69622538383672,197.9133465461288,212.81232853359938,219.2677022261644,242.61029250854062,233.0138149386396,7661.243827209575,SE2,-212.81232853359938,11.213764384088956,2025-10-29T06:00:00+01:00,2025-10-29T05:00:00Z,36,1897.7777777777778,20251029T060000+0100,10,2,311.38053315276204,380.5957422744886,7855,-7661.243827209575,2025-10-29T05:00:00Z,7855,2022-10-29T05:00:00Z,rolling_3_years,TW3
167.39252694289266,166.72354793035004,179.3528630422708,173.19609155737098,204.61149326611226,204.17564213961856,6446.336877779446,SE2,-179.06491327165153,9.435504797686542,2025-10-29T06:00:00+01:00,2025-10-29T05:00:00Z,36,1897.7777777777778,20251029T060000+0100,10,2,284.8736216091546,359.5426070227949,8858,-6446.336877779446,2025-10-29T05:00:00Z,8858,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
244.03826231087234,178.8765208169987,174.02344493753952,256.98653213791187,164.31729317862113,216.84322905218133,3194.663396371725,SE2,88.74064989921479,5.9597481463542366,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,36,1489.0,20251103T060000+0100,11,0,354.40232541590694,421.46489176584623,5238,3194.663396371725,2025-11-03T05:00:00Z,5238,2023-11-03T05:00:00Z,rolling_2_years,TW2
271.762732868213,187.35446837854522,185.03239447680312,267.59936095159577,180.3882466733187,235.3256634112218,4916.656834132547,SE2,136.5738009481259,9.17218273661023,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,36,1489.0,20251103T060000+0100,11,0,390.69859943301196,449.7926871035302,7855,4916.656834132547,2025-11-03T05:00:00Z,7855,2022-11-03T05:00:00Z,rolling_3_years,TW3
252.31864527198923,186.60985473445325,177.96001759379632,245.41908329658406,160.66034331248238,221.3435597688861,4860.797630984947,SE2,135.0221564162484,9.067975582018034,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,36,1489.0,20251103T060000+0100,11,0,346.63729521949574,395.88565773717374,8894,4860.797630984947,2025-11-03T05:00:00Z,8894,2022-06-01T00:00:00Z,expanding_from_2022_06_01,TWX
