forecast_origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se3_mw,target_source_table,target_source_column,weather_proxy_label,price_feature_protocol,forecast_se3_price_target_hour,pred_HGB_no_price,pred_HGB_with_p0054n_exact_dayahead_advanced_price,pred_ExtraTrees_no_price,pred_ExtraTrees_with_p0054n_exact_dayahead_advanced_price,pred_LightGBM_no_price,pred_LightGBM_with_p0054n_exact_dayahead_advanced_price,pred_XGBoost_no_price,pred_XGBoost_with_p0054n_exact_dayahead_advanced_price
2025-03-03T11:00:00Z,2025-03-03T12:00:00Z,2,train_fit,10556.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7098930423696943,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T13:00:00Z,3,train_fit,10584.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7118354242959524,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T14:00:00Z,4,train_fit,10992.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.7325956884939575,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T15:00:00Z,5,train_fit,11453.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8015083316672049,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T16:00:00Z,6,train_fit,11932.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8991274765648474,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T17:00:00Z,7,train_fit,11926.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.9105911607025974,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T18:00:00Z,8,train_fit,11694.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.8545294157193994,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T19:00:00Z,9,train_fit,11289.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.746297655943657,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T20:00:00Z,10,train_fit,11061.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.642048660298366,,,,,,,,
2025-03-03T11:00:00Z,2025-03-03T21:00:00Z,11,train_fit,10518.0,,,weather_actual_as_forecast_proxy,blocked_oof_train_price_before_2025_03,0.5423361709451751,,,,,,,,
