forecast_origin_timestamp_utc,input_data_cutoff_utc,target_timestamp_utc,horizon_hours,area_or_target,predicted_price_or_index,prediction_kind
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T14:00:00Z,86,SE3_consumption,2048.207909338606,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T15:00:00Z,87,SE3_consumption,2036.7962871426641,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T16:00:00Z,88,SE3_consumption,2012.3839174004522,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T17:00:00Z,89,SE3_consumption,1983.192685991105,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T18:00:00Z,90,SE3_consumption,1969.0332901637328,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T19:00:00Z,91,SE3_consumption,1932.8865478921296,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T20:00:00Z,92,SE3_consumption,1879.1763910637355,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T21:00:00Z,93,SE3_consumption,1817.3677521355296,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T22:00:00Z,94,SE3_consumption,1746.0881517181085,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-04T23:00:00Z,95,SE3_consumption,1703.2991578197482,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T00:00:00Z,96,SE3_consumption,1668.3903516434889,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T01:00:00Z,97,SE3_consumption,1651.9740503918968,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T02:00:00Z,98,SE3_consumption,1668.5045362182252,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T03:00:00Z,99,SE3_consumption,1743.058723507237,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T04:00:00Z,100,SE3_consumption,1859.074492195094,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T05:00:00Z,101,SE3_consumption,1956.1387029538453,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T06:00:00Z,102,SE3_consumption,2028.4667524870897,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T07:00:00Z,103,SE3_consumption,2082.718018331509,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T08:00:00Z,104,SE3_consumption,2102.244720797698,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T09:00:00Z,105,SE3_consumption,2083.706876872996,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T10:00:00Z,106,SE3_consumption,2041.902607962872,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T11:00:00Z,107,SE3_consumption,2016.9662680623576,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T12:00:00Z,108,SE3_consumption,2057.0085108788994,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T13:00:00Z,109,SE3_consumption,2065.5897525531877,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T14:00:00Z,110,SE3_consumption,2046.4991225340093,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T15:00:00Z,111,SE3_consumption,2029.2379100208661,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T16:00:00Z,112,SE3_consumption,1999.0496043531411,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T17:00:00Z,113,SE3_consumption,1970.6188931724012,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T18:00:00Z,114,SE3_consumption,1956.4307421248066,LABB_consumption_mw_not_price_or_index_weather_proxy
2025-06-01T00:00:00Z,2025-05-31T23:00:00Z,2025-06-05T19:00:00Z,115,SE3_consumption,1920.3127550734257,LABB_consumption_mw_not_price_or_index_weather_proxy
