origin_timestamp_utc,target_timestamp_utc,horizon_h,split,target_consumption_se1_mw,target_model_cet_date,target_model_cet_hour,target_model_cet_weekday,is_weekend,is_holiday,is_bridge_day,is_holiday_period,is_major_social_holiday,consumption_se1_lag_1h,consumption_se1_lag_2h,consumption_se1_lag_3h,consumption_se1_lag_6h,consumption_se1_lag_12h,consumption_se1_lag_24h,consumption_se1_lag_48h,consumption_se1_lag_72h,consumption_se1_lag_168h,consumption_se1_roll_mean_6h,consumption_se1_roll_mean_12h,consumption_se1_roll_mean_24h,consumption_se1_roll_mean_48h,consumption_se1_roll_mean_168h,consumption_se1_roll_min_24h,consumption_se1_roll_max_24h,consumption_se1_roll_std_24h,weather_normal_temperature_se1,weather_normal_wind_100m_se1,weather_normal_solar_se1,pred_B0_same_hour_previous_day,pred_B1_same_hour_previous_week,pred_B2_calendar_hour_weekday_profile,pred_B3_seasonal_hour_weekday_profile,pred_B4_recent_24h_mean_adjusted_by_hour_profile
2022-06-06T02:00:00Z,2022-06-10T02:00:00Z,96,train,1064.981503,2022-06-10,3,4,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1044.574822,1016.353394,635.9818724179167,426.0943031162785,1027.9763495228372
2022-06-06T02:00:00Z,2022-06-11T02:00:00Z,120,train,1038.759741,2022-06-11,3,5,1,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1064.981503,1003.103634,630.5052720689573,412.8597639942305,1022.4997491738777
2022-06-06T02:00:00Z,2022-06-12T02:00:00Z,144,train,981.342036,2022-06-12,3,6,1,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,1038.759741,1031.048606,628.014814365583,412.6044325209914,1020.0092914705034
2022-06-06T02:00:00Z,2022-06-13T02:00:00Z,168,train,1012.958163,2022-06-13,3,0,0,0,0,0,0,1010.399549,1015.826073,1036.269416,1089.798083,1086.35529,1031.048606,1003.103634,1016.353394,1000.560087,1042.2330606666667,1066.8340201666665,1063.5250829583335,1058.1080215625,1070.5598021726184,1010.399549,1102.8686,26.786135255458344,10.853836464088413,16.617477348066245,34.964353591160176,981.342036,1022.745969,631.6352080369221,455.1989708902443,1023.6296851418425
2022-06-06T03:00:00Z,2022-06-06T04:00:00Z,1,train,1043.181904,2022-06-06,5,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,12.026499447513734,14.92779889502768,141.5266077348067,1032.411073,1077.847416,662.07175705962,489.2427780873987,1053.720290956207
2022-06-06T03:00:00Z,2022-06-06T06:00:00Z,3,train,1066.597505,2022-06-06,7,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,13.723294701986715,14.175866445916164,297.9056732891816,1066.382721,1122.253178,698.0820092117459,519.2379737197585,1089.7305431083328
2022-06-06T03:00:00Z,2022-06-06T09:00:00Z,6,train,1078.429713,2022-06-06,10,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,15.788658940397376,15.32618874172186,477.78828918322444,1073.286667,1074.040052,696.8774497418729,527.2542430423391,1088.5259836384598
2022-06-06T03:00:00Z,2022-06-06T15:00:00Z,12,train,1110.144209,2022-06-06,16,0,0,1,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,16.662119073869892,16.645442116868736,363.9930319735375,1087.572883,1051.880579,694.7082892029767,520.7178581459998,1086.3568230995638
2022-06-06T03:00:00Z,2022-06-07T03:00:00Z,24,train,1029.920504,2022-06-07,4,1,0,0,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,11.253144751381251,16.053459668508264,79.022099447514,1020.218456,980.090792,639.5184894526735,478.81616816666775,1031.1670233492605
2022-06-06T03:00:00Z,2022-06-08T03:00:00Z,48,train,1044.124596,2022-06-08,4,2,0,0,0,0,0,1022.745969,1010.399549,1015.826073,1063.843295,1087.572883,1025.113154,1011.841029,1038.608285,1024.531795,1031.0577083333333,1061.5332434166664,1063.17913975,1058.517236875,1070.6918609940471,1010.399549,1102.8686,27.25288313867696,11.253144751381251,16.053459668508264,79.022099447514,1029.920504,1015.589091,644.7916092651436,485.0930200807087,1036.4401431617307
