forecast_origin_timestamp_utc,model,path_hours,MAE_0_24h,MAE_24_48h,MAE_48_72h,MAE_72_168h,MAE_full_168h,bias_full_168h,p90_abs_error_full_168h,p95_abs_error_full_168h,daily_energy_error_proxy,peak_load_hour_error,relative_improvement_vs_base_MAE_full_168h
2026-05-03T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,12.065910658451356,6.996970352152751,4.984939955911353,7.170449964262656,7.532802974795153,4.829293251450867,15.276748450920756,18.039328828839103,115.90303803482077,7.360181158812679,0.22074491658146667
2026-05-10T23:00:00Z,M4_plus_G7_Ridge_G4_price,168,8.138927077796598,12.43555397980571,13.063427465733803,14.459539615568735,13.068009569373002,11.989525896332784,24.677270405280524,29.02980136132467,299.9843277339204,16.727563656608083,0.19084363617962768
2025-06-01T23:00:00Z,M7_base_HGB_G4,168,8.52937531556993,3.12123473504019,5.248134319651501,17.863204352818077,12.621651683076285,9.852082988490869,24.77271686115634,27.71903796649334,283.33066697561503,9.988430946128972,
2025-06-08T23:00:00Z,M7_base_HGB_G4,168,11.775411707749015,9.994114849472275,7.226107924154783,11.970167502145351,10.982329212851067,9.564376561308771,20.411907058211053,27.988387980883054,238.693607138735,16.145522757027607,
2025-06-15T23:00:00Z,M7_base_HGB_G4,168,8.437339903051296,5.1271221391400745,2.3815156114051717,7.666480328009908,6.658842709376599,3.89961344261361,15.575037297050724,16.988547905615714,122.55519175044596,21.16147421852736,
2025-06-22T23:00:00Z,M7_base_HGB_G4,168,7.708356023753139,6.915677984970458,6.411617635792722,9.909781090898976,8.667825144016032,3.0192775838762738,17.903609756197646,20.256771866098543,164.65382964806037,27.00278945693583,
2025-06-29T23:00:00Z,M7_base_HGB_G4,168,6.0966627929242385,12.269254160682474,10.785741534336665,12.454959946286245,11.28164261044119,11.106509586833411,21.6309536265191,24.799075646683427,266.5562300840019,2.1101413794868904,
2025-07-06T23:00:00Z,M7_base_HGB_G4,168,8.089663943617692,5.853015163349277,8.558218301406386,9.558435523593591,8.676377071821099,7.4930906061488525,15.595625426313289,17.658604496681665,179.83417454757242,13.329288984320556,
2025-07-13T23:00:00Z,M7_base_HGB_G4,168,6.275337923159302,10.969295224883654,8.209302469580747,7.665401130550584,8.016505734260862,3.6847475941211694,16.868874087351223,19.06198930823836,124.4336894068709,16.853701838130746,
2025-07-20T23:00:00Z,M7_base_HGB_G4,168,8.310296853432998,6.525232688284279,6.49848615193831,7.442019477678507,7.300299086338516,2.598237035389204,13.936368072627808,15.68159641555386,94.8619239216254,13.658421927799566,
2025-07-27T23:00:00Z,M7_base_HGB_G4,168,8.697516847337928,9.961310585216648,7.400183111095866,10.81389914653011,9.902086732824412,0.3904469510412508,21.513772777237424,26.585312665478742,168.10621258844577,32.24499623432058,
2025-08-03T23:00:00Z,M7_base_HGB_G4,168,16.827428024183067,5.785340730250205,6.847429899844779,12.002953274982167,11.067430250600957,-7.4069278443227216,19.303155880044848,20.856241681834724,212.32864335671124,28.51518805615285,
2025-08-10T23:00:00Z,M7_base_HGB_G4,168,15.991725924425829,14.755201475948192,11.640692628415366,12.060400929872827,12.947031964040098,-11.088429784361548,22.523979407478496,25.84132811864241,266.1223148246771,35.93243708840566,
2025-08-17T23:00:00Z,M7_base_HGB_G4,168,10.456612239817357,4.1253811207394575,16.899076673379273,32.21115602451832,22.903670590287053,-21.869518798694642,39.289474383559615,41.033070996673445,524.8684511686713,39.09432338495799,
2025-08-24T23:00:00Z,M7_base_HGB_G4,168,23.641356257154893,20.277245286110922,17.316342493598423,27.865083140609404,24.670753799900268,-24.670753799900268,34.501719689875785,36.790614185659656,592.0980911976061,44.933885468694086,
2025-08-31T23:00:00Z,M7_base_HGB_G4,168,29.182556116064585,36.037115901694285,25.29182786433753,28.198976051434745,29.043914869690774,-29.043914869690774,44.39118061070238,45.51751328083324,697.0539568725783,48.0029966556296,
2025-09-07T23:00:00Z,M7_base_HGB_G4,168,12.439022099420542,14.835536287528669,15.31108386888036,10.433571017932922,12.045703761080173,-8.314000629915252,22.065312682100483,24.61155260204783,264.5075443179566,28.58904374408229,
