utc_hour_start,local_hour_start,local_wall_hour,utc_offset,fold,quarter_count,price_mean,price_min,price_max
2025-03-08T17:00Z,2025-03-08T18:00+01:00,2025-03-08 18:00,+01:00,0,4,0.8814775755,0.8814775755,0.8814775755
2025-03-08T18:00Z,2025-03-08T19:00+01:00,2025-03-08 19:00,+01:00,0,4,0.810597134,0.810597134,0.810597134
2025-03-08T19:00Z,2025-03-08T20:00+01:00,2025-03-08 20:00,+01:00,0,4,0.813613323,0.813613323,0.813613323
2025-03-08T20:00Z,2025-03-08T21:00+01:00,2025-03-08 21:00,+01:00,0,4,0.8181376065000001,0.8181376065000001,0.8181376065000001
2025-03-08T21:00Z,2025-03-08T22:00+01:00,2025-03-08 22:00,+01:00,0,4,0.9719632455,0.9719632455,0.9719632455
2025-03-08T22:00Z,2025-03-08T23:00+01:00,2025-03-08 23:00,+01:00,0,4,1.0534003484999999,1.0534003484999999,1.0534003484999999
2025-03-08T23:00Z,2025-03-09T00:00+01:00,2025-03-09 00:00,+01:00,0,4,1.0388319155,1.0388319155,1.0388319155
2025-03-09T00:00Z,2025-03-09T01:00+01:00,2025-03-09 01:00,+01:00,0,4,1.112431085375,1.112431085375,1.112431085375
2025-03-09T01:00Z,2025-03-09T02:00+01:00,2025-03-09 02:00,+01:00,0,4,1.189034303,1.189034303,1.189034303
2025-03-09T02:00Z,2025-03-09T03:00+01:00,2025-03-09 03:00,+01:00,0,4,1.3602650247499999,1.3602650247499999,1.3602650247499999
2025-03-09T03:00Z,2025-03-09T04:00+01:00,2025-03-09 04:00,+01:00,0,4,1.5269896748749998,1.5269896748749998,1.5269896748749998
2025-03-09T04:00Z,2025-03-09T05:00+01:00,2025-03-09 05:00,+01:00,0,4,1.6741880146249999,1.6741880146249999,1.6741880146249999
2025-03-09T05:00Z,2025-03-09T06:00+01:00,2025-03-09 06:00,+01:00,0,4,1.75379528,1.75379528,1.75379528
2025-03-09T06:00Z,2025-03-09T07:00+01:00,2025-03-09 07:00,+01:00,0,4,2.587418530625,2.587418530625,2.587418530625
2025-03-09T07:00Z,2025-03-09T08:00+01:00,2025-03-09 08:00,+01:00,0,4,5.597474376125,5.597474376125,5.597474376125
2025-03-09T08:00Z,2025-03-09T09:00+01:00,2025-03-09 09:00,+01:00,0,4,3.3008798712500003,3.3008798712500003,3.3008798712500003
2025-03-09T09:00Z,2025-03-09T10:00+01:00,2025-03-09 10:00,+01:00,0,4,2.9524103322500004,2.9524103322500004,2.9524103322500004
2025-03-09T10:00Z,2025-03-09T11:00+01:00,2025-03-09 11:00,+01:00,0,4,1.5960827731249998,1.5960827731249998,1.5960827731249998
2025-03-09T11:00Z,2025-03-09T12:00+01:00,2025-03-09 12:00,+01:00,0,4,1.4939451496249998,1.4939451496249998,1.4939451496249998
2025-03-09T12:00Z,2025-03-09T13:00+01:00,2025-03-09 13:00,+01:00,0,4,1.548018009125,1.548018009125,1.548018009125
2025-03-09T13:00Z,2025-03-09T14:00+01:00,2025-03-09 14:00,+01:00,0,4,2.0677182698750003,2.0677182698750003,2.0677182698750003
2025-03-09T14:00Z,2025-03-09T15:00+01:00,2025-03-09 15:00,+01:00,0,4,4.332770273375,4.332770273375,4.332770273375
2025-03-09T15:00Z,2025-03-09T16:00+01:00,2025-03-09 16:00,+01:00,0,4,8.000712576125,8.000712576125,8.000712576125
2025-03-09T16:00Z,2025-03-09T17:00+01:00,2025-03-09 17:00,+01:00,0,4,11.293148910124998,11.293148910124998,11.293148910124998
2025-03-09T17:00Z,2025-03-09T18:00+01:00,2025-03-09 18:00,+01:00,0,4,20.26774156324999,20.26774156324999,20.26774156324999
2025-03-09T18:00Z,2025-03-09T19:00+01:00,2025-03-09 19:00,+01:00,0,4,19.6278793925,19.6278793925,19.6278793925
2025-03-09T19:00Z,2025-03-09T20:00+01:00,2025-03-09 20:00,+01:00,0,4,10.791472935874996,10.791472935874996,10.791472935874996
2025-03-09T20:00Z,2025-03-09T21:00+01:00,2025-03-09 21:00,+01:00,0,4,8.1283846055,8.1283846055,8.1283846055
2025-03-09T21:00Z,2025-03-09T22:00+01:00,2025-03-09 22:00,+01:00,0,4,6.992854556,6.992854556,6.992854556
2025-03-09T22:00Z,2025-03-09T23:00+01:00,2025-03-09 23:00,+01:00,0,4,6.69545382875,6.69545382875,6.69545382875
2025-03-09T23:00Z,2025-03-10T00:00+01:00,2025-03-10 00:00,+01:00,0,4,5.965470225500001,5.965470225500001,5.965470225500001
2025-03-10T00:00Z,2025-03-10T01:00+01:00,2025-03-10 01:00,+01:00,0,4,5.939935819625001,5.939935819625001,5.939935819625001
2025-03-10T01:00Z,2025-03-10T02:00+01:00,2025-03-10 02:00,+01:00,0,4,6.0495835625000005,6.0495835625000005,6.0495835625000005
2025-03-10T02:00Z,2025-03-10T03:00+01:00,2025-03-10 03:00,+01:00,0,4,6.048081538625,6.048081538625,6.048081538625
2025-03-10T03:00Z,2025-03-10T04:00+01:00,2025-03-10 04:00,+01:00,0,4,6.27488714375,6.27488714375,6.27488714375
2025-03-10T04:00Z,2025-03-10T05:00+01:00,2025-03-10 05:00,+01:00,0,4,6.887712884749999,6.887712884749999,6.887712884749999
2025-03-10T05:00Z,2025-03-10T06:00+01:00,2025-03-10 06:00,+01:00,0,4,5.951909612125,5.951909612125,5.951909612125
2025-03-10T06:00Z,2025-03-10T07:00+01:00,2025-03-10 07:00,+01:00,0,4,6.468605825125,6.468605825125,6.468605825125
2025-03-10T07:00Z,2025-03-10T08:00+01:00,2025-03-10 08:00,+01:00,0,4,15.091724891499997,15.091724891499997,15.091724891499997
2025-03-10T08:00Z,2025-03-10T09:00+01:00,2025-03-10 09:00,+01:00,0,4,8.494836032499999,8.494836032499999,8.494836032499999
2025-03-10T09:00Z,2025-03-10T10:00+01:00,2025-03-10 10:00,+01:00,0,4,6.689403334750001,6.689403334750001,6.689403334750001
2025-03-10T10:00Z,2025-03-10T11:00+01:00,2025-03-10 11:00,+01:00,0,4,8.421236862624998,8.421236862624998,8.421236862624998
2025-03-10T11:00Z,2025-03-10T12:00+01:00,2025-03-10 12:00,+01:00,0,4,7.821929336499999,7.821929336499999,7.821929336499999
2025-03-10T12:00Z,2025-03-10T13:00+01:00,2025-03-10 13:00,+01:00,0,4,7.559075158374999,7.559075158374999,7.559075158374999
2025-03-10T13:00Z,2025-03-10T14:00+01:00,2025-03-10 14:00,+01:00,0,4,6.626318331999999,6.626318331999999,6.626318331999999
2025-03-10T14:00Z,2025-03-10T15:00+01:00,2025-03-10 15:00,+01:00,0,4,7.01984858725,7.01984858725,7.01984858725
2025-03-10T15:00Z,2025-03-10T16:00+01:00,2025-03-10 16:00,+01:00,0,4,7.865488028874999,7.865488028874999,7.865488028874999
2025-03-10T16:00Z,2025-03-10T17:00+01:00,2025-03-10 17:00,+01:00,0,4,9.088135463124997,9.088135463124997,9.088135463124997
2025-03-10T17:00Z,2025-03-10T18:00+01:00,2025-03-10 18:00,+01:00,0,4,8.391196385125,8.391196385125,8.391196385125
2025-03-10T18:00Z,2025-03-10T19:00+01:00,2025-03-10 19:00,+01:00,0,4,6.3199054615,6.3199054615,6.3199054615
2025-03-10T19:00Z,2025-03-10T20:00+01:00,2025-03-10 20:00,+01:00,0,4,4.915513138374999,4.915513138374999,4.915513138374999
2025-03-10T20:00Z,2025-03-10T21:00+01:00,2025-03-10 21:00,+01:00,0,4,4.053351434125,4.053351434125,4.053351434125
2025-03-10T21:00Z,2025-03-10T22:00+01:00,2025-03-10 22:00,+01:00,0,4,3.485628807875,3.485628807875,3.485628807875
2025-03-10T22:00Z,2025-03-10T23:00+01:00,2025-03-10 23:00,+01:00,0,4,3.2498110595000003,3.2498110595000003,3.2498110595000003
2025-03-10T23:00Z,2025-03-11T00:00+01:00,2025-03-11 00:00,+01:00,0,4,6.09355849625,6.09355849625,6.09355849625
2025-03-11T00:00Z,2025-03-11T01:00+01:00,2025-03-11 01:00,+01:00,0,4,5.244484262,5.244484262,5.244484262
2025-03-11T01:00Z,2025-03-11T02:00+01:00,2025-03-11 02:00,+01:00,0,4,4.8674530745,4.8674530745,4.8674530745
2025-03-11T02:00Z,2025-03-11T03:00+01:00,2025-03-11 03:00,+01:00,0,4,4.2099106835,4.2099106835,4.2099106835
2025-03-11T03:00Z,2025-03-11T04:00+01:00,2025-03-11 04:00,+01:00,0,4,4.795063086500001,4.795063086500001,4.795063086500001
2025-03-11T04:00Z,2025-03-11T05:00+01:00,2025-03-11 05:00,+01:00,0,4,6.6168777845,6.6168777845,6.6168777845
2025-03-11T05:00Z,2025-03-11T06:00+01:00,2025-03-11 06:00,+01:00,0,4,6.40858726075,6.40858726075,6.40858726075
2025-03-11T06:00Z,2025-03-11T07:00+01:00,2025-03-11 07:00,+01:00,0,4,9.85314418975,9.85314418975,9.85314418975
2025-03-11T07:00Z,2025-03-11T08:00+01:00,2025-03-11 08:00,+01:00,0,4,18.089013449499998,18.089013449499998,18.089013449499998
2025-03-11T08:00Z,2025-03-11T09:00+01:00,2025-03-11 09:00,+01:00,0,4,18.426833393500004,18.426833393500004,18.426833393500004
2025-03-11T09:00Z,2025-03-11T10:00+01:00,2025-03-11 10:00,+01:00,0,4,14.968703341749999,14.968703341749999,14.968703341749999
2025-03-11T10:00Z,2025-03-11T11:00+01:00,2025-03-11 11:00,+01:00,0,4,14.505709043499998,14.505709043499998,14.505709043499998
2025-03-11T11:00Z,2025-03-11T12:00+01:00,2025-03-11 12:00,+01:00,0,4,16.72416055075,16.72416055075,16.72416055075
2025-03-11T12:00Z,2025-03-11T13:00+01:00,2025-03-11 13:00,+01:00,0,4,16.644229939,16.644229939,16.644229939
2025-03-11T13:00Z,2025-03-11T14:00+01:00,2025-03-11 14:00,+01:00,0,4,15.1029264445,15.1029264445,15.1029264445
2025-03-11T14:00Z,2025-03-11T15:00+01:00,2025-03-11 15:00,+01:00,0,4,16.107337528,16.107337528,16.107337528
2025-03-11T15:00Z,2025-03-11T16:00+01:00,2025-03-11 16:00,+01:00,0,4,15.540282621999998,15.540282621999998,15.540282621999998
2025-03-11T16:00Z,2025-03-11T17:00+01:00,2025-03-11 17:00,+01:00,0,4,11.331106444749997,11.331106444749997,11.331106444749997
2025-03-11T17:00Z,2025-03-11T18:00+01:00,2025-03-11 18:00,+01:00,0,4,8.982956209,8.982956209,8.982956209
2025-03-11T18:00Z,2025-03-11T19:00+01:00,2025-03-11 19:00,+01:00,0,4,8.10070323025,8.10070323025,8.10070323025
2025-03-11T19:00Z,2025-03-11T20:00+01:00,2025-03-11 20:00,+01:00,0,4,7.565318944000001,7.565318944000001,7.565318944000001
2025-03-11T20:00Z,2025-03-11T21:00+01:00,2025-03-11 21:00,+01:00,0,4,7.127962766500001,7.127962766500001,7.127962766500001
2025-03-11T21:00Z,2025-03-11T22:00+01:00,2025-03-11 22:00,+01:00,0,4,6.75110088725,6.75110088725,6.75110088725
2025-03-11T22:00Z,2025-03-11T23:00+01:00,2025-03-11 23:00,+01:00,0,4,6.3243015830000004,6.3243015830000004,6.3243015830000004
2025-03-11T23:00Z,2025-03-12T00:00+01:00,2025-03-12 00:00,+01:00,0,4,9.1523867055,9.1523867055,9.1523867055
2025-03-12T00:00Z,2025-03-12T01:00+01:00,2025-03-12 01:00,+01:00,0,4,8.53844338375,8.53844338375,8.53844338375
2025-03-12T01:00Z,2025-03-12T02:00+01:00,2025-03-12 02:00,+01:00,0,4,7.131049970500001,7.131049970500001,7.131049970500001
2025-03-12T02:00Z,2025-03-12T03:00+01:00,2025-03-12 03:00,+01:00,0,4,6.40246366975,6.40246366975,6.40246366975
2025-03-12T03:00Z,2025-03-12T04:00+01:00,2025-03-12 04:00,+01:00,0,4,5.7734357455000005,5.7734357455000005,5.7734357455000005
2025-03-12T04:00Z,2025-03-12T05:00+01:00,2025-03-12 05:00,+01:00,0,4,5.764384984000001,5.764384984000001,5.764384984000001
2025-03-12T05:00Z,2025-03-12T06:00+01:00,2025-03-12 06:00,+01:00,0,4,7.645176028999999,7.645176028999999,7.645176028999999
2025-03-12T06:00Z,2025-03-12T07:00+01:00,2025-03-12 07:00,+01:00,0,4,13.078649849499998,13.078649849499998,13.078649849499998
2025-03-12T07:00Z,2025-03-12T08:00+01:00,2025-03-12 08:00,+01:00,0,4,12.25653901325,12.25653901325,12.25653901325
2025-03-12T08:00Z,2025-03-12T09:00+01:00,2025-03-12 09:00,+01:00,0,4,14.650465429999999,14.650465429999999,14.650465429999999
2025-03-12T09:00Z,2025-03-12T10:00+01:00,2025-03-12 10:00,+01:00,0,4,10.8762978845,10.8762978845,10.8762978845
2025-03-12T10:00Z,2025-03-12T11:00+01:00,2025-03-12 11:00,+01:00,0,4,11.7572386705,11.7572386705,11.7572386705
2025-03-12T11:00Z,2025-03-12T12:00+01:00,2025-03-12 12:00,+01:00,0,4,11.82511938175,11.82511938175,11.82511938175
2025-03-12T12:00Z,2025-03-12T13:00+01:00,2025-03-12 13:00,+01:00,0,4,11.558121917499998,11.558121917499998,11.558121917499998
2025-03-12T13:00Z,2025-03-12T14:00+01:00,2025-03-12 14:00,+01:00,0,4,12.430011942,12.430011942,12.430011942
2025-03-12T14:00Z,2025-03-12T15:00+01:00,2025-03-12 15:00,+01:00,0,4,10.559521231999998,10.559521231999998,10.559521231999998
2025-03-12T15:00Z,2025-03-12T16:00+01:00,2025-03-12 16:00,+01:00,0,4,12.012168452749998,12.012168452749998,12.012168452749998
2025-03-12T16:00Z,2025-03-12T17:00+01:00,2025-03-12 17:00,+01:00,0,4,10.7254518595,10.7254518595,10.7254518595
2025-03-12T17:00Z,2025-03-12T18:00+01:00,2025-03-12 18:00,+01:00,0,4,17.50296376275,17.50296376275,17.50296376275
2025-03-12T18:00Z,2025-03-12T19:00+01:00,2025-03-12 19:00,+01:00,0,4,19.682688824,19.682688824,19.682688824
2025-03-12T19:00Z,2025-03-12T20:00+01:00,2025-03-12 20:00,+01:00,0,4,19.2874722385,19.2874722385,19.2874722385
2025-03-12T20:00Z,2025-03-12T21:00+01:00,2025-03-12 21:00,+01:00,0,4,15.113562726749999,15.113562726749999,15.113562726749999
2025-03-12T21:00Z,2025-03-12T22:00+01:00,2025-03-12 22:00,+01:00,0,4,14.720113488249998,14.720113488249998,14.720113488249998
2025-03-12T22:00Z,2025-03-12T23:00+01:00,2025-03-12 23:00,+01:00,0,4,15.086669329000003,15.086669329000003,15.086669329000003
2025-03-12T23:00Z,2025-03-13T00:00+01:00,2025-03-13 00:00,+01:00,0,4,14.116816865749998,14.116816865749998,14.116816865749998
2025-03-13T00:00Z,2025-03-13T01:00+01:00,2025-03-13 01:00,+01:00,0,4,13.42047674325,13.42047674325,13.42047674325
2025-03-13T01:00Z,2025-03-13T02:00+01:00,2025-03-13 02:00,+01:00,0,4,12.90579056575,12.90579056575,12.90579056575
2025-03-13T02:00Z,2025-03-13T03:00+01:00,2025-03-13 03:00,+01:00,0,4,12.672668003,12.672668003,12.672668003
2025-03-13T03:00Z,2025-03-13T04:00+01:00,2025-03-13 04:00,+01:00,0,4,12.808908461749997,12.808908461749997,12.808908461749997
2025-03-13T04:00Z,2025-03-13T05:00+01:00,2025-03-13 05:00,+01:00,0,4,15.327843165749995,15.327843165749995,15.327843165749995
2025-03-13T05:00Z,2025-03-13T06:00+01:00,2025-03-13 06:00,+01:00,0,4,21.048262405625,21.048262405625,21.048262405625
2025-03-13T06:00Z,2025-03-13T07:00+01:00,2025-03-13 07:00,+01:00,0,4,24.91597765125,24.91597765125,24.91597765125
2025-03-13T07:00Z,2025-03-13T08:00+01:00,2025-03-13 08:00,+01:00,0,4,23.483939051500002,23.483939051500002,23.483939051500002
2025-03-13T08:00Z,2025-03-13T09:00+01:00,2025-03-13 09:00,+01:00,0,4,16.458472728624997,16.458472728624997,16.458472728624997
2025-03-13T09:00Z,2025-03-13T10:00+01:00,2025-03-13 10:00,+01:00,0,4,11.841434959874999,11.841434959874999,11.841434959874999
2025-03-13T10:00Z,2025-03-13T11:00+01:00,2025-03-13 11:00,+01:00,0,4,12.898055406625,12.898055406625,12.898055406625
2025-03-13T11:00Z,2025-03-13T12:00+01:00,2025-03-13 12:00,+01:00,0,4,10.560774647624998,10.560774647624998,10.560774647624998
2025-03-13T12:00Z,2025-03-13T13:00+01:00,2025-03-13 13:00,+01:00,0,4,10.324624519125,10.324624519125,10.324624519125
2025-03-13T13:00Z,2025-03-13T14:00+01:00,2025-03-13 14:00,+01:00,0,4,10.385175834125,10.385175834125,10.385175834125
2025-03-13T14:00Z,2025-03-13T15:00+01:00,2025-03-13 15:00,+01:00,0,4,10.16567731725,10.16567731725,10.16567731725
2025-03-13T15:00Z,2025-03-13T16:00+01:00,2025-03-13 16:00,+01:00,0,4,11.014909510125,11.014909510125,11.014909510125
2025-03-13T16:00Z,2025-03-13T17:00+01:00,2025-03-13 17:00,+01:00,0,4,12.486306464625,12.486306464625,12.486306464625
2025-03-13T17:00Z,2025-03-13T18:00+01:00,2025-03-13 18:00,+01:00,0,4,12.952551590125,12.952551590125,12.952551590125
2025-03-13T18:00Z,2025-03-13T19:00+01:00,2025-03-13 19:00,+01:00,0,4,10.373065571125,10.373065571125,10.373065571125
2025-03-13T19:00Z,2025-03-13T20:00+01:00,2025-03-13 20:00,+01:00,0,4,3.3385165510000006,3.3385165510000006,3.3385165510000006
2025-03-13T20:00Z,2025-03-13T21:00+01:00,2025-03-13 21:00,+01:00,0,4,4.888630215,4.888630215,4.888630215
2025-03-13T21:00Z,2025-03-13T22:00+01:00,2025-03-13 22:00,+01:00,0,4,5.053798793125001,5.053798793125001,5.053798793125001
2025-03-13T22:00Z,2025-03-13T23:00+01:00,2025-03-13 23:00,+01:00,0,4,2.6105532328750005,2.6105532328750005,2.6105532328750005
2025-03-13T23:00Z,2025-03-14T00:00+01:00,2025-03-14 00:00,+01:00,0,4,3.5380898195000006,3.5380898195000006,3.5380898195000006
2025-03-14T00:00Z,2025-03-14T01:00+01:00,2025-03-14 01:00,+01:00,0,4,3.1937483660000003,3.1937483660000003,3.1937483660000003
2025-03-14T01:00Z,2025-03-14T02:00+01:00,2025-03-14 02:00,+01:00,0,4,3.0977593767500005,3.0977593767500005,3.0977593767500005
2025-03-14T02:00Z,2025-03-14T03:00+01:00,2025-03-14 03:00,+01:00,0,4,2.9606322492500006,2.9606322492500006,2.9606322492500006
2025-03-14T03:00Z,2025-03-14T04:00+01:00,2025-03-14 04:00,+01:00,0,4,2.9057813982500007,2.9057813982500007,2.9057813982500007
2025-03-14T04:00Z,2025-03-14T05:00+01:00,2025-03-14 05:00,+01:00,0,4,3.2790719120000005,3.2790719120000005,3.2790719120000005
2025-03-14T05:00Z,2025-03-14T06:00+01:00,2025-03-14 06:00,+01:00,0,4,4.473861982,4.473861982,4.473861982
2025-03-14T06:00Z,2025-03-14T07:00+01:00,2025-03-14 07:00,+01:00,0,4,4.699359925,4.699359925,4.699359925
2025-03-14T07:00Z,2025-03-14T08:00+01:00,2025-03-14 08:00,+01:00,0,4,4.626225457,4.626225457,4.626225457
2025-03-14T08:00Z,2025-03-14T09:00+01:00,2025-03-14 09:00,+01:00,0,4,4.24074586525,4.24074586525,4.24074586525
2025-03-14T09:00Z,2025-03-14T10:00+01:00,2025-03-14 10:00,+01:00,0,4,3.9009753160000007,3.9009753160000007,3.9009753160000007
2025-03-14T10:00Z,2025-03-14T11:00+01:00,2025-03-14 11:00,+01:00,0,4,3.614531983000001,3.614531983000001,3.614531983000001
2025-03-14T11:00Z,2025-03-14T12:00+01:00,2025-03-14 12:00,+01:00,0,4,2.9837471965000004,2.9837471965000004,2.9837471965000004
2025-03-14T12:00Z,2025-03-14T13:00+01:00,2025-03-14 13:00,+01:00,0,4,2.73539473225,2.73539473225,2.73539473225
2025-03-14T13:00Z,2025-03-14T14:00+01:00,2025-03-14 14:00,+01:00,0,4,2.6500711862500004,2.6500711862500004,2.6500711862500004
2025-03-14T14:00Z,2025-03-14T15:00+01:00,2025-03-14 15:00,+01:00,0,4,2.6592129947500007,2.6592129947500007,2.6592129947500007
2025-03-14T15:00Z,2025-03-14T16:00+01:00,2025-03-14 16:00,+01:00,0,4,3.6328156000000003,3.6328156000000003,3.6328156000000003
2025-03-14T16:00Z,2025-03-14T17:00+01:00,2025-03-14 17:00,+01:00,0,4,4.335211219750001,4.335211219750001,4.335211219750001
2025-03-14T17:00Z,2025-03-14T18:00+01:00,2025-03-14 18:00,+01:00,0,4,4.679552673250001,4.679552673250001,4.679552673250001
2025-03-14T18:00Z,2025-03-14T19:00+01:00,2025-03-14 19:00,+01:00,0,4,4.077716947000001,4.077716947000001,4.077716947000001
2025-03-14T19:00Z,2025-03-14T20:00+01:00,2025-03-14 20:00,+01:00,0,4,3.0614525687500005,3.0614525687500005,3.0614525687500005
2025-03-14T20:00Z,2025-03-14T21:00+01:00,2025-03-14 21:00,+01:00,0,4,2.273733403,2.273733403,2.273733403
2025-03-14T21:00Z,2025-03-14T22:00+01:00,2025-03-14 22:00,+01:00,0,4,1.12312874075,1.12312874075,1.12312874075
2025-03-14T22:00Z,2025-03-14T23:00+01:00,2025-03-14 23:00,+01:00,0,4,0.76964547875,0.76964547875,0.76964547875
2025-03-14T23:00Z,2025-03-15T00:00+01:00,2025-03-15 00:00,+01:00,0,4,0.784908081875,0.784908081875,0.784908081875
2025-03-15T00:00Z,2025-03-15T01:00+01:00,2025-03-15 01:00,+01:00,0,4,0.803128685375,0.803128685375,0.803128685375
2025-03-15T01:00Z,2025-03-15T02:00+01:00,2025-03-15 02:00,+01:00,0,4,0.80161030175,0.80161030175,0.80161030175
2025-03-15T02:00Z,2025-03-15T03:00+01:00,2025-03-15 03:00,+01:00,0,4,0.800091918125,0.800091918125,0.800091918125
2025-03-15T03:00Z,2025-03-15T04:00+01:00,2025-03-15 04:00,+01:00,0,4,0.780352931,0.780352931,0.780352931
2025-03-15T04:00Z,2025-03-15T05:00+01:00,2025-03-15 05:00,+01:00,0,4,0.775797780125,0.775797780125,0.775797780125
2025-03-15T05:00Z,2025-03-15T06:00+01:00,2025-03-15 06:00,+01:00,0,4,0.784908081875,0.784908081875,0.784908081875
2025-03-15T06:00Z,2025-03-15T07:00+01:00,2025-03-15 07:00,+01:00,0,4,0.79553676725,0.79553676725,0.79553676725
2025-03-15T07:00Z,2025-03-15T08:00+01:00,2025-03-15 08:00,+01:00,0,4,0.800091918125,0.800091918125,0.800091918125
2025-03-15T08:00Z,2025-03-15T09:00+01:00,2025-03-15 09:00,+01:00,0,4,0.79553676725,0.79553676725,0.79553676725
2025-03-15T09:00Z,2025-03-15T10:00+01:00,2025-03-15 10:00,+01:00,0,4,0.7970551508750001,0.7970551508750001,0.7970551508750001
2025-03-15T10:00Z,2025-03-15T11:00+01:00,2025-03-15 11:00,+01:00,0,4,0.7940183836250001,0.7940183836250001,0.7940183836250001
2025-03-15T11:00Z,2025-03-15T12:00+01:00,2025-03-15 12:00,+01:00,0,4,0.78946323275,0.78946323275,0.78946323275
2025-03-15T12:00Z,2025-03-15T13:00+01:00,2025-03-15 13:00,+01:00,0,4,0.7925,0.7925,0.7925
2025-03-15T13:00Z,2025-03-15T14:00+01:00,2025-03-15 14:00,+01:00,0,4,0.84412504325,0.84412504325,0.84412504325
2025-03-15T14:00Z,2025-03-15T15:00+01:00,2025-03-15 15:00,+01:00,0,4,1.071882587,1.071882587,1.071882587
2025-03-15T15:00Z,2025-03-15T16:00+01:00,2025-03-15 16:00,+01:00,0,4,1.2237209494999999,1.2237209494999999,1.2237209494999999
2025-03-15T16:00Z,2025-03-15T17:00+01:00,2025-03-15 17:00,+01:00,0,4,1.42111082075,1.42111082075,1.42111082075
2025-03-15T17:00Z,2025-03-15T18:00+01:00,2025-03-15 18:00,+01:00,0,4,1.4666623294999999,1.4666623294999999,1.4666623294999999
2025-03-15T18:00Z,2025-03-15T19:00+01:00,2025-03-15 19:00,+01:00,0,4,1.4575520277499998,1.4575520277499998,1.4575520277499998
2025-03-15T19:00Z,2025-03-15T20:00+01:00,2025-03-15 20:00,+01:00,0,4,1.3937799155,1.3937799155,1.3937799155
2025-03-15T20:00Z,2025-03-15T21:00+01:00,2025-03-15 21:00,+01:00,0,4,1.32393426875,1.32393426875,1.32393426875
2025-03-15T21:00Z,2025-03-15T22:00+01:00,2025-03-15 22:00,+01:00,0,4,1.12958116475,1.12958116475,1.12958116475
2025-03-15T22:00Z,2025-03-15T23:00+01:00,2025-03-15 23:00,+01:00,0,4,0.9944450221250001,0.9944450221250001,0.9944450221250001
2025-03-15T23:00Z,2025-03-16T00:00+01:00,2025-03-16 00:00,+01:00,0,4,0.809136653,0.809136653,0.809136653
2025-03-16T00:00Z,2025-03-16T01:00+01:00,2025-03-16 01:00,+01:00,0,4,0.775863347,0.775863347,0.775863347
2025-03-16T01:00Z,2025-03-16T02:00+01:00,2025-03-16 02:00,+01:00,0,4,0.775863347,0.775863347,0.775863347
2025-03-16T02:00Z,2025-03-16T03:00+01:00,2025-03-16 03:00,+01:00,0,4,0.77737577,0.77737577,0.77737577
2025-03-16T03:00Z,2025-03-16T04:00+01:00,2025-03-16 04:00,+01:00,0,4,0.77737577,0.77737577,0.77737577
2025-03-16T04:00Z,2025-03-16T05:00+01:00,2025-03-16 05:00,+01:00,0,4,0.946767146,0.946767146,0.946767146
2025-03-16T05:00Z,2025-03-16T06:00+01:00,2025-03-16 06:00,+01:00,0,4,1.135820021,1.135820021,1.135820021
2025-03-16T06:00Z,2025-03-16T07:00+01:00,2025-03-16 07:00,+01:00,0,4,1.240177208,1.240177208,1.240177208
2025-03-16T07:00Z,2025-03-16T08:00+01:00,2025-03-16 08:00,+01:00,0,4,1.3233604729999997,1.3233604729999997,1.3233604729999997
2025-03-16T08:00Z,2025-03-16T09:00+01:00,2025-03-16 09:00,+01:00,0,4,1.253789015,1.253789015,1.253789015
2025-03-16T09:00Z,2025-03-16T10:00+01:00,2025-03-16 10:00,+01:00,0,4,1.102546715,1.102546715,1.102546715
2025-03-16T10:00Z,2025-03-16T11:00+01:00,2025-03-16 11:00,+01:00,0,4,0.936180185,0.936180185,0.936180185
2025-03-16T11:00Z,2025-03-16T12:00+01:00,2025-03-16 12:00,+01:00,0,4,0.8953447640000001,0.8953447640000001,0.8953447640000001
2025-03-16T12:00Z,2025-03-16T13:00+01:00,2025-03-16 13:00,+01:00,0,4,0.904419302,0.904419302,0.904419302
2025-03-16T13:00Z,2025-03-16T14:00+01:00,2025-03-16 14:00,+01:00,0,4,0.981552875,0.981552875,0.981552875
2025-03-16T14:00Z,2025-03-16T15:00+01:00,2025-03-16 15:00,+01:00,0,4,1.194804518,1.194804518,1.194804518
2025-03-16T15:00Z,2025-03-16T16:00+01:00,2025-03-16 16:00,+01:00,0,4,1.371758009,1.371758009,1.371758009
2025-03-16T16:00Z,2025-03-16T17:00+01:00,2025-03-16 17:00,+01:00,0,4,1.674242609,1.674242609,1.674242609
2025-03-16T17:00Z,2025-03-16T18:00+01:00,2025-03-16 18:00,+01:00,0,4,1.725664991,1.725664991,1.725664991
2025-03-16T18:00Z,2025-03-16T19:00+01:00,2025-03-16 19:00,+01:00,0,4,1.749863759,1.749863759,1.749863759
2025-03-16T19:00Z,2025-03-16T20:00+01:00,2025-03-16 20:00,+01:00,0,4,1.5698854219999998,1.5698854219999998,1.5698854219999998
2025-03-16T20:00Z,2025-03-16T21:00+01:00,2025-03-16 21:00,+01:00,0,4,1.565348153,1.565348153,1.565348153
2025-03-16T21:00Z,2025-03-16T22:00+01:00,2025-03-16 22:00,+01:00,0,4,1.501826387,1.501826387,1.501826387
2025-03-16T22:00Z,2025-03-16T23:00+01:00,2025-03-16 23:00,+01:00,0,4,1.459478543,1.459478543,1.459478543
