MAE_0_12h,MAE_0_24h,MAE_0_36h,MAE_0_6h,MAE_24_36h,RMSE_0_36h,absolute_energy_error_MWh_36h,area_code,bias_0_36h,energy_error_percent_36h,forecast_origin_local,forecast_origin_utc,forecast_rows,mean_actual_mw,model_name,origin_id,origin_month,origin_weekday,p90_absolute_error,p95_absolute_error,signed_energy_error_MWh_36h,train_rows,weather_protocol,weather_source_package
153.3270010591859,153.77874471761447,168.7372045388881,204.29735192514497,198.65412418143538,209.63749758803328,3134.350331585061,SE2,87.0652869884741,6.187886860768486,2025-06-01T06:00:00+02:00,2025-06-01T04:00:00Z,36,1407.0277777777778,P0056H2_HGB_no_price_static_style_lags,20250601T060000+0200,6,6,381.9073457612229,386.79574717353074,3134.350331585061,7780,actual_weather_proxy_LABB,P0056D
109.06252712338342,163.26729072799995,157.6201420836987,99.25223097426192,146.3258447950962,189.6892472691883,4926.671191892958,SE2,-136.85197755258187,8.627692401262557,2025-06-06T06:00:00+02:00,2025-06-06T04:00:00Z,36,1586.1944444444443,P0056H2_HGB_no_price_static_style_lags,20250606T060000+0200,6,4,299.64868492954986,339.6245782754949,-4926.671191892958,7816,actual_weather_proxy_LABB,P0056D
101.67316450675605,111.3413220579821,122.95677781464539,119.58871702104939,146.18768932797192,166.23475416714894,249.70987225382123,SE2,6.936385340383759,0.4380798095714482,2025-06-11T06:00:00+02:00,2025-06-11T04:00:00Z,36,1583.361111111111,P0056H2_HGB_no_price_static_style_lags,20250611T060000+0200,6,2,286.0676591396724,378.5982555920856,249.70987225382123,7852,actual_weather_proxy_LABB,P0056D
202.31054948838496,163.2296325005518,171.00729016050138,149.31008486437443,186.56260548040072,213.6050340655652,3953.56869419328,SE2,-109.82135261648033,6.972292420628669,2025-06-16T06:00:00+02:00,2025-06-16T04:00:00Z,36,1575.111111111111,P0056H2_HGB_no_price_static_style_lags,20250616T060000+0200,6,0,325.8642232109255,451.95592463836124,-3953.56869419328,7888,actual_weather_proxy_LABB,P0056D
166.05002437374625,176.12681355335053,136.07589116282597,198.9496010658706,55.974046381776816,185.2269067280983,498.80196347869787,SE2,13.855610096630654,1.005730227193116,2025-06-21T06:00:00+02:00,2025-06-21T04:00:00Z,36,1377.6666666666667,P0056H2_HGB_no_price_static_style_lags,20250621T060000+0200,6,5,279.9240123868874,337.3406449835228,498.80196347869787,7924,actual_weather_proxy_LABB,P0056D
218.688242161003,212.76364529612565,218.99980608482622,244.42373723764413,231.47212766222742,258.1287709336199,5195.836967270952,SE2,-144.3288046464152,9.705495409117312,2025-06-26T06:00:00+02:00,2025-06-26T04:00:00Z,36,1487.0833333333333,P0056H2_HGB_no_price_static_style_lags,20250626T060000+0200,6,3,410.7533069802628,453.00875641300553,-5195.836967270952,7960,actual_weather_proxy_LABB,P0056D
259.65572448128336,220.66486925408756,184.83696881754997,182.8382133288042,113.1811679444748,232.74393026418682,3176.26430261544,SE2,88.22956396154021,6.236284266503259,2025-07-01T06:00:00+02:00,2025-07-01T04:00:00Z,36,1414.7777777777778,P0056H2_HGB_no_price_static_style_lags,20250701T060000+0200,7,1,369.19466203315494,385.19004035088335,3176.26430261544,7996,actual_weather_proxy_LABB,P0056D
185.60219253969365,177.13662155415474,163.57182331137994,136.53731109825287,136.44222682583026,188.71605212947227,5501.154403230896,SE2,-152.80984453419165,9.615217526140729,2025-07-06T06:00:00+02:00,2025-07-06T04:00:00Z,36,1589.25,P0056H2_HGB_no_price_static_style_lags,20250706T060000+0200,7,6,295.7052361170006,329.1615959524009,-5501.154403230896,8032,actual_weather_proxy_LABB,P0056D
104.76587842998765,127.56426741298448,113.01854191176388,147.70359385814334,83.92709090932267,141.8445723354401,697.5406478032601,SE2,-19.376129105646083,1.4439443731954544,2025-07-11T06:00:00+02:00,2025-07-11T04:00:00Z,36,1341.888888888889,P0056H2_HGB_no_price_static_style_lags,20250711T060000+0200,7,4,218.03573083035428,254.3336681807234,-697.5406478032601,8068,actual_weather_proxy_LABB,P0056D
47.005690448365044,142.9588008276082,117.71641023450547,57.79142071950488,67.23162904830006,158.00067271353345,3333.3535291247827,SE2,-92.59315358679956,6.104819473874185,2025-07-16T06:00:00+02:00,2025-07-16T04:00:00Z,36,1516.7222222222222,P0056H2_HGB_no_price_static_style_lags,20250716T060000+0200,7,2,260.41029015143,297.14191658657,-3333.3535291247827,8104,actual_weather_proxy_LABB,P0056D
88.85054493751262,88.78717311515639,70.81122097814658,74.08091032379782,34.85931670412699,87.11555869390826,319.1775848776233,SE2,8.866044024378539,0.5958362919609156,2025-07-21T06:00:00+02:00,2025-07-21T04:00:00Z,36,1488.0,P0056H2_HGB_no_price_static_style_lags,20250721T060000+0200,7,0,139.3865907908547,155.74374930604165,319.1775848776233,8140,actual_weather_proxy_LABB,P0056D
121.66378774108114,100.25622598114167,159.99809540044004,173.2641661058827,279.48183423903663,204.35718939628543,4511.693643599952,SE2,125.3248234333317,10.047420371459006,2025-07-26T06:00:00+02:00,2025-07-26T04:00:00Z,36,1247.3333333333333,P0056H2_HGB_no_price_static_style_lags,20250726T060000+0200,7,5,382.62705962383086,402.1079395505793,4511.693643599952,8176,actual_weather_proxy_LABB,P0056D
237.71404841350713,218.4155023249801,180.07497082325006,303.6916646235879,103.39390781978989,228.27281681185005,5984.1964475229615,SE2,166.22767909786032,13.45519156272729,2025-07-31T06:00:00+02:00,2025-07-31T04:00:00Z,36,1235.4166666666667,P0056H2_HGB_no_price_static_style_lags,20250731T060000+0200,7,3,405.09306217862616,457.64095949168086,5984.1964475229615,8212,actual_weather_proxy_LABB,P0056D
78.53674318093992,83.11102535195768,87.82128827280016,82.62161245941707,97.24181411448512,118.05460310475861,541.69841207633,SE2,15.047178113231825,1.1611472435829762,2025-08-10T06:00:00+02:00,2025-08-10T04:00:00Z,36,1295.888888888889,P0056H2_HGB_no_price_static_style_lags,20250810T060000+0200,8,6,181.34052356968346,193.39928146104035,541.69841207633,8283,actual_weather_proxy_LABB,P0056D
163.49068867933684,166.87463217678535,189.0603705927645,52.859542233588364,233.4318474247228,233.29784062716092,3011.4657161384894,SE2,-83.65182544829128,6.053075749509537,2025-08-15T06:00:00+02:00,2025-08-15T04:00:00Z,36,1381.9722222222222,P0056H2_HGB_no_price_static_style_lags,20250815T060000+0200,8,4,335.449692669622,350.77493140502366,-3011.4657161384894,8319,actual_weather_proxy_LABB,P0056D
142.7586263850205,118.5694226007547,125.65539451773458,181.05674811046785,139.82733835169427,150.48910737789072,2938.355781759841,SE2,-81.62099393777304,4.984065442727235,2025-08-20T06:00:00+02:00,2025-08-20T04:00:00Z,36,1637.638888888889,P0056H2_HGB_no_price_static_style_lags,20250820T060000+0200,8,2,248.63183318915173,294.6440443035398,-2938.355781759841,8355,actual_weather_proxy_LABB,P0056D
402.4552863721642,289.8465923041014,221.7207487322957,391.8425885554845,85.46906158868427,284.6314499754639,5826.475499595021,SE2,-161.8465416554173,9.325344909723144,2025-08-25T06:00:00+02:00,2025-08-25T04:00:00Z,36,1735.5555555555557,P0056H2_HGB_no_price_static_style_lags,20250825T060000+0200,8,0,525.4579670760521,568.4666388637503,-5826.475499595021,8391,actual_weather_proxy_LABB,P0056D
52.983287092704415,48.83689256912532,57.48174754942685,40.879391184798656,74.77145751002986,76.29033784754014,138.03056818227924,SE2,3.834182449507788,0.26577561987538123,2025-08-30T06:00:00+02:00,2025-08-30T04:00:00Z,36,1442.638888888889,P0056H2_HGB_no_price_static_style_lags,20250830T060000+0200,8,5,110.20146560060766,131.9586672503441,138.03056818227924,8427,actual_weather_proxy_LABB,P0056D
153.32560526674513,147.41522732050058,159.86477309595983,161.6172829465094,184.76386464687843,186.3831482717371,3570.2196974049366,SE2,-99.17276937235971,6.826684954309795,2025-09-04T06:00:00+02:00,2025-09-04T04:00:00Z,36,1452.7222222222222,P0056H2_HGB_no_price_static_style_lags,20250904T060000+0200,9,3,252.2799485659673,341.67924450786535,-3570.2196974049366,8463,actual_weather_proxy_LABB,P0056D
87.70058755444575,111.25883185055575,148.99360290105525,82.78077227451486,224.46314500205426,184.9034398699827,3303.810681990224,SE2,-91.77251894417276,6.027091874617309,2025-09-09T06:00:00+02:00,2025-09-09T04:00:00Z,36,1522.6666666666667,P0056H2_HGB_no_price_static_style_lags,20250909T060000+0200,9,1,277.7999980963383,400.7012940613676,-3303.810681990224,8499,actual_weather_proxy_LABB,P0056D
76.60845523081956,170.24223203207552,203.781470331685,52.40085958981805,270.859946930904,257.2603119378087,6144.953592996717,SE2,170.69315536101988,12.508556758125467,2025-09-19T06:00:00+02:00,2025-09-19T04:00:00Z,36,1364.611111111111,P0056H2_HGB_no_price_static_style_lags,20250919T060000+0200,9,4,459.6054085558645,486.2424097256128,6144.953592996717,8570,actual_weather_proxy_LABB,P0056D
310.7048927285044,239.16995992887897,216.6096057439101,255.4569828569582,171.48889737397243,272.04287789857153,4607.67236471003,SE2,-127.99089901972292,7.541939248878826,2025-09-24T06:00:00+02:00,2025-09-24T04:00:00Z,36,1697.0555555555557,P0056H2_HGB_no_price_static_style_lags,20250924T060000+0200,9,2,448.73722131423597,540.386466256844,-4607.67236471003,8606,actual_weather_proxy_LABB,P0056D
166.6486198687231,160.13400599318985,170.9198966343993,93.65649100661328,192.49167791681825,216.5175583450879,5243.289292840629,SE2,-145.6469248011291,9.138949144790457,2025-09-29T06:00:00+02:00,2025-09-29T04:00:00Z,36,1593.6944444444443,P0056H2_HGB_no_price_static_style_lags,20250929T060000+0200,9,0,357.37531491737457,407.0459253199506,-5243.289292840629,8642,actual_weather_proxy_LABB,P0056D
85.22686548339037,118.29372725001319,215.61277062014852,92.29353238970229,410.25085736041916,271.43086801825484,6007.187756624247,SE2,-166.86632657289545,13.02964548981487,2025-10-04T06:00:00+02:00,2025-10-04T04:00:00Z,36,1280.6666666666667,P0056H2_HGB_no_price_static_style_lags,20251004T060000+0200,10,5,417.9120437751742,489.5467349222226,-6007.187756624247,8678,actual_weather_proxy_LABB,P0056D
279.69799210740484,258.1499311752032,270.7848040855672,138.07114259080382,296.054549906295,329.9503959154803,8489.88949962071,SE2,-235.83026387835247,15.043659962116966,2025-10-09T06:00:00+02:00,2025-10-09T04:00:00Z,36,1567.638888888889,P0056H2_HGB_no_price_static_style_lags,20251009T060000+0200,10,3,548.1225070720254,574.2029731407706,-8489.88949962071,8714,actual_weather_proxy_LABB,P0056D
153.04402258216206,228.28210698147234,223.6486557122362,118.97635551554356,214.381753173764,271.8584054162015,5076.663381670922,SE2,141.01842726863694,9.78181348710172,2025-10-14T06:00:00+02:00,2025-10-14T04:00:00Z,36,1441.638888888889,P0056H2_HGB_no_price_static_style_lags,20251014T060000+0200,10,1,465.29527184558583,499.86285782206625,5076.663381670922,8750,actual_weather_proxy_LABB,P0056D
136.6306201422652,114.85108187491183,126.20420683546965,35.51084778626288,148.91045675658532,158.67973407040984,2622.798074642262,SE2,-72.85550207339654,4.238180616695907,2025-10-19T06:00:00+02:00,2025-10-19T04:00:00Z,36,1719.0277777777778,P0056H2_HGB_no_price_static_style_lags,20251019T060000+0200,10,6,259.74294123369407,288.09680669082644,-2622.798074642262,8786,actual_weather_proxy_LABB,P0056D
74.86148499134498,213.7750008169859,200.55249042581093,64.59522566473015,174.10746964346083,246.77041282614184,6586.876767333015,SE2,182.96879909258362,12.690499320539871,2025-10-24T06:00:00+02:00,2025-10-24T04:00:00Z,36,1441.7777777777778,P0056H2_HGB_no_price_static_style_lags,20251024T060000+0200,10,4,402.5546940191058,420.9792439528555,6586.876767333015,8822,actual_weather_proxy_LABB,P0056D
167.39252694289266,166.72354793035004,179.3528630422708,173.19609155737098,204.61149326611226,204.17564213961856,6446.336877779446,SE2,-179.06491327165153,9.435504797686542,2025-10-29T06:00:00+01:00,2025-10-29T05:00:00Z,36,1897.7777777777778,P0056H2_HGB_no_price_static_style_lags,20251029T060000+0100,10,2,284.8736216091546,359.5426070227949,-6446.336877779446,8858,actual_weather_proxy_LABB,P0056D
252.31864527198923,186.60985473445325,177.96001759379632,245.41908329658406,160.66034331248238,221.3435597688861,4860.797630984947,SE2,135.0221564162484,9.067975582018034,2025-11-03T06:00:00+01:00,2025-11-03T05:00:00Z,36,1489.0,P0056H2_HGB_no_price_static_style_lags,20251103T060000+0100,11,0,346.63729521949574,395.88565773717374,4860.797630984947,8894,actual_weather_proxy_LABB,P0056D
159.90052348537662,152.01147814857913,141.78161955839556,137.49937592943732,121.32190237802837,182.5667004527338,1821.4241485786915,SE2,50.59511523829705,3.0773537686333237,2025-11-08T06:00:00+01:00,2025-11-08T05:00:00Z,36,1644.111111111111,P0056H2_HGB_no_price_static_style_lags,20251108T060000+0100,11,5,324.10020363026354,333.6012105135598,1821.4241485786915,8930,actual_weather_proxy_LABB,P0056D
284.72990875519395,202.8917081935441,227.92681836519128,209.66597724754436,277.9970387084856,298.2932330100774,5323.894501181821,SE2,147.88595836616142,9.017283753970668,2025-11-13T06:00:00+01:00,2025-11-13T05:00:00Z,36,1640.0277777777778,P0056H2_HGB_no_price_static_style_lags,20251113T060000+0100,11,3,551.3908477527852,631.5521937115204,5323.894501181821,8966,actual_weather_proxy_LABB,P0056D
223.50268877913604,323.43766831653437,328.76366126028034,163.15849019053914,339.4156471477724,344.9216912542566,11835.491805370097,SE2,-328.76366126028034,14.335277494937253,2025-11-18T06:00:00+01:00,2025-11-18T05:00:00Z,36,2293.3888888888887,P0056H2_HGB_no_price_static_style_lags,20251118T060000+0100,11,1,442.7487193478345,463.3288406655843,-11835.491805370097,9002,actual_weather_proxy_LABB,P0056D
117.94527050427665,143.15354102902506,192.79339420955208,129.95168750082476,292.07310057060613,214.66607058522933,5623.624252958776,SE2,-156.21178480441114,7.347589078431055,2025-11-23T06:00:00+01:00,2025-11-23T05:00:00Z,36,2126.027777777778,P0056H2_HGB_no_price_static_style_lags,20251123T060000+0100,11,6,319.35055060637933,363.6561117065496,-5623.624252958776,9038,actual_weather_proxy_LABB,P0056D
301.6901676440701,430.2190819082716,485.3794203494239,333.51092107291333,595.7000972317286,518.3092974497964,17473.659132579283,SE2,485.3794203494239,29.197218127189807,2025-11-28T06:00:00+01:00,2025-11-28T05:00:00Z,36,1662.4166666666667,P0056H2_HGB_no_price_static_style_lags,20251128T060000+0100,11,4,698.8511840673527,709.6033690699511,17473.659132579283,9074,actual_weather_proxy_LABB,P0056D
264.6280320085867,187.10022225035846,201.62322899878438,337.09681373907785,230.66924249563624,253.79002238049426,5979.955106466397,SE2,166.1098640685108,8.405857586366475,2025-12-03T06:00:00+01:00,2025-12-03T05:00:00Z,36,1976.1203703703702,P0056H2_HGB_no_price_static_style_lags,20251203T060000+0100,12,2,382.78801995559866,493.5904072764855,5979.955106466397,9110,actual_weather_proxy_LABB,P0056D
126.85551623318793,110.94087523276589,104.94317048007717,150.1020467189678,92.94776097469975,131.53366943639392,329.15307758587005,SE2,-9.143141044051625,0.4814549231140133,2025-12-08T06:00:00+01:00,2025-12-08T05:00:00Z,36,1899.064814814815,P0056H2_HGB_no_price_static_style_lags,20251208T060000+0100,12,0,222.76209138363993,258.0545823946863,-329.15307758587005,9146,actual_weather_proxy_LABB,P0056D
351.39213846208094,413.15445459177425,419.85879684222505,450.18422048879023,433.2674813431272,471.2900722365697,9712.706040454636,SE2,269.7973900126286,11.454878513585918,2025-12-13T06:00:00+01:00,2025-12-13T05:00:00Z,36,2355.3055555555557,P0056H2_HGB_no_price_static_style_lags,20251213T060000+0100,12,5,721.999762196876,826.1596301466376,9712.706040454636,9182,actual_weather_proxy_LABB,P0056D
296.9665732509737,271.64230660570365,336.83005348350497,161.69340504279754,467.2055472391076,381.7246900742503,11619.06294862696,SE2,322.75174857297105,19.286378986819567,2025-12-18T06:00:00+01:00,2025-12-18T05:00:00Z,36,1673.4699074074076,P0056H2_HGB_no_price_static_style_lags,20251218T060000+0100,12,3,551.2160469877978,570.5122523195593,11619.06294862696,9218,actual_weather_proxy_LABB,P0056D
775.5648025525879,754.007219435091,610.7391124361234,598.5497131879952,324.20289843818813,685.1698561235032,3996.7480445574765,SE2,-111.02077901548516,5.13553604382139,2025-12-23T06:00:00+01:00,2025-12-23T05:00:00Z,36,2161.8148148148152,P0056H2_HGB_no_price_static_style_lags,20251223T060000+0100,12,1,1018.899912746223,1072.6058070370732,-3996.7480445574765,9254,actual_weather_proxy_LABB,P0056D
113.8792717477669,104.53924684638882,106.18772331257794,137.7358873742769,109.48467624495622,130.71262029483236,1500.3026051961497,SE2,-41.67507236655964,2.0008303173959106,2025-12-28T06:00:00+01:00,2025-12-28T05:00:00Z,36,2082.8888888888887,P0056H2_HGB_no_price_static_style_lags,20251228T060000+0100,12,6,227.15608227610926,242.05952844027996,-1500.3026051961497,9290,actual_weather_proxy_LABB,P0056D
91.59368247251116,103.94896893166283,135.8636238513401,73.02526834377879,199.69293369069462,169.2570671525238,2425.374799877798,SE2,67.37152221882849,3.2119596214814425,2026-01-02T06:00:00+01:00,2026-01-02T05:00:00Z,36,2097.5208333333335,P0056H2_HGB_no_price_static_style_lags,20260102T060000+0100,1,4,263.47881782979334,311.56288947535495,2425.374799877798,9326,actual_weather_proxy_LABB,P0056D
282.8724967132469,232.665241343779,346.20502424581144,301.5218913026835,573.2845900498762,399.8750456925909,3825.4907746753597,SE2,106.26363262987111,4.298481332199484,2026-01-07T06:00:00+01:00,2026-01-07T05:00:00Z,36,2472.1203703703704,P0056H2_HGB_no_price_static_style_lags,20260107T060000+0100,1,2,613.3012315108206,691.6900329259968,3825.4907746753597,9362,actual_weather_proxy_LABB,P0056D
107.79019872349961,131.65309930913557,156.13976466028714,97.00862417364624,205.11309536259014,185.02252485772303,896.3070072480914,SE2,24.897416868003106,0.9293139141955311,2026-01-12T06:00:00+01:00,2026-01-12T05:00:00Z,36,2679.1180555555557,P0056H2_HGB_no_price_static_style_lags,20260112T060000+0100,1,0,236.8275245933305,345.92784530314145,896.3070072480914,9398,actual_weather_proxy_LABB,P0056D
135.79045123072942,124.3772874649319,182.70394751044014,121.66491952871085,299.3572676014567,226.82298237401386,5405.886170117359,SE2,150.1635047254819,7.359870439569362,2026-01-17T06:00:00+01:00,2026-01-17T05:00:00Z,36,2040.3009259259259,P0056H2_HGB_no_price_static_style_lags,20260117T060000+0100,1,5,402.4296452627648,442.0495222314305,5405.886170117359,9434,actual_weather_proxy_LABB,P0056D
150.86297261748788,112.8579629444785,138.8594587846082,115.06289977374733,190.86245046486758,156.2534725512815,4995.300066240714,SE2,-138.75833517335363,5.940267999089151,2026-01-22T06:00:00+01:00,2026-01-22T05:00:00Z,36,2335.8935185185182,P0056H2_HGB_no_price_static_style_lags,20260122T060000+0100,1,3,223.77335330862388,249.93231536425674,-4995.300066240714,9470,actual_weather_proxy_LABB,P0056D
115.79914174181756,181.28462777677487,312.1409917155757,143.49345151970547,573.8537195931776,397.2377188962665,5685.070246288815,SE2,157.91861795246632,6.759210122982593,2026-01-27T06:00:00+01:00,2026-01-27T05:00:00Z,36,2336.347222222222,P0056H2_HGB_no_price_static_style_lags,20260127T060000+0100,1,1,620.1390085878124,714.4281465717809,5685.070246288815,9506,actual_weather_proxy_LABB,P0056D
142.68747604427512,127.42551474354065,143.62006326690462,218.7048231387619,176.0091603136326,169.46113256831174,405.59077034314396,SE2,-11.266410287310086,0.5394211601850565,2026-02-01T06:00:00+01:00,2026-02-01T05:00:00Z,36,2088.6111111111113,P0056H2_HGB_no_price_static_style_lags,20260201T060000+0100,2,6,260.2895479359122,286.83774727434627,-405.59077034314396,9542,actual_weather_proxy_LABB,P0056D
169.3509653537927,221.41680719760942,330.8459535653153,187.5843555066016,549.7042463007269,402.54358798229805,1720.3228468843881,SE2,47.786745746788405,1.9228681650499218,2026-02-06T06:00:00+01:00,2026-02-06T05:00:00Z,36,2485.1805555555557,P0056H2_HGB_no_price_static_style_lags,20260206T060000+0100,2,4,666.6535884223454,767.7498611158537,1720.3228468843881,9578,actual_weather_proxy_LABB,P0056D
225.69870007567965,177.1179437091054,168.99114989845273,193.65582538786475,152.73756227714748,181.96079207818178,2417.979901692772,SE2,67.16610838035446,2.8403076066483153,2026-02-11T06:00:00+01:00,2026-02-11T05:00:00Z,36,2364.747685185185,P0056H2_HGB_no_price_static_style_lags,20260211T060000+0100,2,2,258.3331021176605,286.36539371749325,2417.979901692772,9614,actual_weather_proxy_LABB,P0056D
551.4439893528829,346.7708780856992,308.9794107570017,461.9035570505088,233.39647609960682,391.91235378860426,6550.713685558701,SE2,181.96426904329678,8.131152183556217,2026-02-16T06:00:00+01:00,2026-02-16T05:00:00Z,36,2237.865740740741,P0056H2_HGB_no_price_static_style_lags,20260216T060000+0100,2,0,603.7566336397813,783.5093278790512,6550.713685558701,9650,actual_weather_proxy_LABB,P0056D
236.51028826526849,253.92960163984412,238.75541421525475,125.86325631985771,208.40703936607608,280.9363129574949,4889.576079766179,SE2,135.82155777128207,7.279540083396191,2026-02-21T06:00:00+01:00,2026-02-21T05:00:00Z,36,1865.798611111111,P0056H2_HGB_no_price_static_style_lags,20260221T060000+0100,2,5,473.9412271994637,486.2579487217445,4889.576079766179,9686,actual_weather_proxy_LABB,P0056D
100.63889315645834,124.051654472695,123.67442140891214,66.11277654283246,122.91995528134647,145.31674045445902,1315.8899712387793,SE2,36.55249920107727,1.7243213471257106,2026-02-26T06:00:00+01:00,2026-02-26T05:00:00Z,36,2119.8194444444443,P0056H2_HGB_no_price_static_style_lags,20260226T060000+0100,2,3,231.2078626452154,252.948562435736,1315.8899712387793,9722,actual_weather_proxy_LABB,P0056D
161.269431082814,160.02224691407503,135.86838293383465,131.00081777350735,87.56065497335392,175.75768303698132,1491.5137284027442,SE2,-41.430936900076205,2.0454320750731037,2026-03-03T06:00:00+01:00,2026-03-03T05:00:00Z,36,2025.5347222222222,P0056H2_HGB_no_price_static_style_lags,20260303T060000+0100,3,1,265.5339189657011,329.1777704760138,-1491.5137284027442,9758,actual_weather_proxy_LABB,P0056D
138.52714355771056,160.30899168839755,152.04291163500608,154.81020512317443,135.5107515282231,174.9593755385479,989.3220560898626,SE2,27.4811682247183,1.435021929671804,2026-03-08T06:00:00+01:00,2026-03-08T05:00:00Z,36,1915.0347222222222,P0056H2_HGB_no_price_static_style_lags,20260308T060000+0100,3,6,262.079725000856,298.2083798773247,989.3220560898626,9794,actual_weather_proxy_LABB,P0056D
114.85808445984559,172.62121775030224,228.92745961744842,83.19848075085638,341.53994335174076,283.99473072288504,6179.462149231578,SE2,-171.65172636754323,8.27500329653883,2026-03-13T06:00:00+01:00,2026-03-13T05:00:00Z,36,2074.340277777778,P0056H2_HGB_no_price_static_style_lags,20260313T060000+0100,3,4,449.0066269610013,542.2763519408697,-6179.462149231578,9830,actual_weather_proxy_LABB,P0056D
167.9445221984491,142.45415269289268,140.19202672492386,112.0589752906604,135.66777478898618,174.4108679374621,1513.1427892636711,SE2,-42.03174414621337,2.1405254462442436,2026-03-18T06:00:00+01:00,2026-03-18T05:00:00Z,36,1963.6180555555557,P0056H2_HGB_no_price_static_style_lags,20260318T060000+0100,3,2,304.1987362462535,354.7369988245863,-1513.1427892636711,9866,actual_weather_proxy_LABB,P0056D
293.28357217350464,208.35266730862824,200.15932506400537,313.27009633271297,183.77264057475955,257.14104669482145,3961.165166456616,SE2,110.03236573490591,6.556293748867868,2026-03-23T06:00:00+01:00,2026-03-23T05:00:00Z,36,1678.2708333333333,P0056H2_HGB_no_price_static_style_lags,20260323T060000+0100,3,0,416.14878052263134,501.7076461272139,3961.165166456616,9902,actual_weather_proxy_LABB,P0056D
4457.017526927705,3438.7434471778347,2353.005467240052,4719.310581002907,181.52950736448517,3181.740465114619,81295.37430953633,SE2,-2258.2048419315647,54.48852060579959,2026-03-28T06:00:00+01:00,2026-03-28T05:00:00Z,36,4144.368055555556,P0056H2_HGB_no_price_static_style_lags,20260328T060000+0100,3,5,4659.73381235164,5096.744826273522,-81295.37430953633,9938,actual_weather_proxy_LABB,P0056D
71.85443828721945,158.01158911907763,220.01950302107073,26.83791538770288,344.0353308250567,283.49469491328273,1471.3898304713075,SE2,-40.871939735313866,2.354478012379429,2026-04-02T06:00:00+02:00,2026-04-02T04:00:00Z,36,1735.923611111111,P0056H2_HGB_no_price_static_style_lags,20260402T060000+0200,4,3,476.5945659287621,600.2489512102215,-1471.3898304713075,9974,actual_weather_proxy_LABB,P0056D
431.21935441406526,279.3137619167803,221.82555151553237,359.6669770099561,106.84913071303652,306.0284354592899,7131.8619572022435,SE2,-198.10727658895055,10.667204726250839,2026-04-07T06:00:00+02:00,2026-04-07T04:00:00Z,36,1857.1620370370374,P0056H2_HGB_no_price_static_style_lags,20260407T060000+0200,4,1,552.263585211712,695.9613677065665,-7131.8619572022435,10010,actual_weather_proxy_LABB,P0056D
292.0349270200729,247.51821126235214,219.4732970140011,239.8617244746274,163.3834685172991,270.26803444929425,2291.8051192613784,SE2,63.66125331281666,4.4306066231370895,2026-04-12T06:00:00+02:00,2026-04-12T04:00:00Z,36,1436.8518518518517,P0056H2_HGB_no_price_static_style_lags,20260412T060000+0200,4,6,460.2374906581923,503.3612346515919,2291.8051192613784,10046,actual_weather_proxy_LABB,P0056D
90.38859507790873,145.77418496525112,140.4381321943207,100.50024321390674,129.76602665245974,185.93199867812942,547.1466769294057,SE2,-15.198518803594405,0.9850866480553907,2026-04-17T06:00:00+02:00,2026-04-17T04:00:00Z,36,1542.861111111111,P0056H2_HGB_no_price_static_style_lags,20260417T060000+0200,4,4,249.65646504556253,340.21239633732984,-547.1466769294057,10082,actual_weather_proxy_LABB,P0056D
87.02108639872665,196.1695248559271,193.9335931301228,112.78254977763076,189.4617296785142,245.56598073692183,6694.092319084164,SE2,-185.947008863449,11.395217988133686,2026-04-22T06:00:00+02:00,2026-04-22T04:00:00Z,36,1631.798611111111,P0056H2_HGB_no_price_static_style_lags,20260422T060000+0200,4,2,401.3714540338809,426.6282400224967,-6694.092319084164,10118,actual_weather_proxy_LABB,P0056D
191.60384845818012,202.03097690309508,205.48464033475614,262.10798562326437,212.3919671980781,241.71982029361058,555.4727428846745,SE2,15.42979841346339,0.9573938699391573,2026-04-27T06:00:00+02:00,2026-04-27T04:00:00Z,36,1611.6458333333333,P0056H2_HGB_no_price_static_style_lags,20260427T060000+0200,4,0,366.19436316755025,473.94784280898926,555.4727428846745,10154,actual_weather_proxy_LABB,P0056D
116.91960208312246,172.06148010644574,154.42186904280214,166.91037176489533,119.1426469155149,195.41238082101572,227.8568725419609,SE2,-6.329357570609918,0.45057790789707497,2026-05-02T06:00:00+02:00,2026-05-02T04:00:00Z,36,1404.7199074074074,P0056H2_HGB_no_price_static_style_lags,20260502T060000+0200,5,5,351.17430998419616,388.1751613165909,-227.8568725419609,10190,actual_weather_proxy_LABB,P0056D
286.7536309652143,190.36890417173865,221.76547587926063,221.07983604778255,284.5586192943045,264.97334435812036,7858.229085015919,SE2,218.2841412504421,15.627615177746348,2026-05-07T06:00:00+02:00,2026-05-07T04:00:00Z,36,1396.7847222222222,P0056H2_HGB_no_price_static_style_lags,20260507T060000+0200,5,3,439.84617720671645,489.03662848104767,7858.229085015919,10226,actual_weather_proxy_LABB,P0056D
182.27372213113108,172.14560535421717,240.29190922034135,152.73143750558202,376.5845169525896,311.0744143378062,6663.901346522434,SE2,185.10837073673395,13.651828850819058,2026-05-12T06:00:00+02:00,2026-05-12T04:00:00Z,36,1355.923611111111,P0056H2_HGB_no_price_static_style_lags,20260512T060000+0200,5,1,512.5767266551079,614.100368932852,6663.901346522434,10262,actual_weather_proxy_LABB,P0056D
